OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
70750,403246001800,WEWOKA ES,1000 S SEMINOLE,WEWOKA,OK,74884,4884,(405) 257-2341
71905,400006302343,LAKESIDE SCHOOL,1700 E 1ST ST,GRANITE,OK,73547,NOT AVAILABLE,(580) 480-3711
73394,403012029686,TONKAWA HS,500 EAST NORTH AVENUE,TONKAWA,OK,74653,4653,(580) 628-2566
90033,402724001438,SEILING JR-SR HS (JR),100 N ELM,SEILING,OK,73663,3663,(580) 922-7382
90202,401653000769,KILDARE PUBLIC SCHOOL,1265 CHURCH STREET,PONCA CITY,OK,74604,4604,(580) 362-2811
93046,402190001092,NORWOOD PUBLIC SCHOOL,7966 WEST 790 ROAD,HULBERT,OK,74441,4441,(918) 478-3092
96519,403198002366,WAURIKA MS,600 EAST FLORIDA AVENUE,WAURIKA,OK,73573,3573,(580) 228-2341
99711,401359000639,GUYMON HS,1900 NORTH JAMES,GUYMON,OK,73942,3942,(580) 338-4350
102773,400080402901,ESCHOOL VIRTUAL CHARTER ES,2403 S DIVISION SUITE B,GUTHRIE,OK,73044,3044,(405) 724-4643
80464,403024002663,TRAICE,2740 EAST 41ST STREET NORTH,TULSA,OK,74110,4110,(918) 925-1360
85756,402151001058,NEWCASTLE MS,611 EAST FOX LANE,NEWCASTLE,OK,73065,3065,(405) 387-3139
86126,400276000024,ALLEN ES,111 N RICHMOND AVE,ALLEN,OK,74825,4825,(580) 857-2419
86470,401434000678,HENNESSEY HS,707 EAST OKLAHOMA STREET,HENNESSEY,OK,73742,3742,(405) 853-4394
86706,400885002683,COWETA INTERMEDIATE HS,14699 S 305TH E AVE,COWETA,OK,74429,4429,(918) 486-6103
87277,402178001088,CHISHOLM HS,4018 WEST CARRIER ROAD,ENID,OK,73703,3703,(580) 233-2852
87489,400951000409,DAVIS ES,400 EAST ATLANTA AVENUE,DAVIS,OK,73030,3030,(580) 369-5544
88628,402938001541,CHEROKEE ES,800 E GOINGSNAKE,TAHLEQUAH,OK,74464,4464,(918) 458-4110
50258,401059001360,SANTA FE HS,1901 WEST 15TH STREET,EDMOND,OK,73013,3013,(405) 340-2230
50528,402424002104,PLAINVIEW INTERMEDIATE ES,1140 SOUTH PLAINVIEW ROAD,ARDMORE,OK,73401,3401,(580) 223-6437
51989,403129001729,VINITA HS,801 NORTH ADAIR,VINITA,OK,74301,4301,(918) 256-6777
53240,400079102827,COLLEGE BOUND ACADEMY CHARTER,2525 S 101ST EAST AVENUE,TULSA,OK,74129,4420,(918) 925-1580
54760,401353001661,GROVE LOWER ES,801 WEST 10TH,GROVE,OK,74344,4344,(918) 786-5573
56638,403267001805,WHITEBEAD PUBLIC SCHOOL,16476 NORTH COUNTY ROAD 3200,PAULS VALLEY,OK,73075,3075,(405) 238-3021
59602,402172001086,WILSON ES,800 NORTH PETERS AVENUE,NORMAN,OK,73069,3069,(405) 366-5932
21759,400615029619,CADDO HS,600 S MCPHERREN,CADDO,OK,74729,4729,(580) 367-2208
26292,401956000931,MCLOUD ES,200 S MAIN ST,MCLOUD,OK,74851,4851,(405) 964-3314
26541,401329029682,GRANITE HS,507 WEST 6TH STREET,GRANITE,OK,73547,3547,(580) 535-2104
27333,402280001212,OKMULGEE HS,415 W 3RD ST,OKMULGEE,OK,74447,4447,(918) 758-2075
27558,400075302694,DOVE SCH OF DISCOVERY TULSA,4821 SOUTH 72ND EAST AVENUE,TULSA,OK,74145,4145,(918) 960-3131
60512,403228001787,WELLSTON HS,700 BIRCH,WELLSTON,OK,74881,4881,(405) 356-2533
62043,402520001323,PRYOR MS,7 S HOGAN,PRYOR,OK,74361,4361,(918) 825-2371
62763,403360329846,BINGER-ONEY HS,323 S APACHE,BINGER,OK,73009,3009,(405) 656-2304
62884,403279001811,WILBURTON HS,1201 WEST BLAIR AVENUE,WILBURTON,OK,74578,4578,(918) 465-2882
63207,401044000464,EAGLETOWN ES,25 SCHOOL STREET,EAGLETOWN,OK,74734,4734,(580) 835-2241
63583,400822029618,COLBERT HS,630 COLLIN ST,COLBERT,OK,74733,4733,(580) 296-2590
64409,402103001049,SHARON-MUTUAL ES,201 S 3RD ST,SHARON,OK,73857,3857,(580) 866-3333
65055,401026000444,DUKE ES,300 NORTH CHICKASAW,DUKE,OK,73532,3532,(580) 679-3311
65642,402337001241,PANAMA HS,401 HIGH SCHOOL DRIVE,PANAMA,OK,74951,4951,(918) 963-0409
36054,402529001903,NORTHRIDGE ES,8501 NORTHWEST 82ND STREET,OKLAHOMA CITY,OK,73132,3132,(405) 722-5560
36369,401029000448,EMERSON ES,1200 WEST HICKORY,DUNCAN,OK,73533,3533,(580) 255-7146
38385,402472001303,POND CREEK-HUNTER HS,200 EAST BROADWAY,POND CREEK,OK,73766,3766,(580) 532-4241
10243,401290002294,GORE UPPER ES,1200 NORTH HIGHWAY 10,GORE,OK,74435,4435,(918) 489-5587
11559,403004829730,WOODLAND HS,100 NORTH 6TH STREET,FAIRFAX,OK,74637,4637,(918) 642-3295
12107,401408000663,HAWORTH HS,409 N ELM STREET,HAWORTH,OK,74740,4740,(580) 245-1460
12594,403024001599,WAYMAN TISDALE FINE ARTS ACAD,4132 WEST CAMERON STREET,TULSA,OK,74127,4127,(918) 833-8860
13188,401497000705,HORACE MANN ES,200 SOUTH PETTIT AVENUE,HOMINY,OK,74035,4035,(918) 885-6255
14205,401569000735,JAY ES,403 NORTH MAIN,JAY,OK,74346,4346,(918) 253-4413
14947,402967001559,TENKILLER PUBLIC SCHOOL,26106 EAST 863 ROAD,WELLING,OK,74471,4471,(918) 457-5996
15108,403360129840,ROCK CREEK ES,23072 U S HIGHWAY 70,DURANT,OK,74701,4701,(580) 924-9601
17801,590016300103,RIVERSIDE INDIAN SCHOOL,101 RIVERSIDE DRIVE,ANADARKO,OK,73005,NOT AVAILABLE,(405) 247-6670
18829,402469002367,ROOSEVELT ES,815 EAST HIGHLAND AVENUE,PONCA CITY,OK,74601,4601,(580) 767-8060
42145,400915000386,CRUTCHO PUBLIC SCHOOL,2401 NORTH AIR DEPOT BOULEVARD,OKLAHOMA CITY,OK,73141,1407,(405) 427-3771
48328,400291000047,AMBER-POCASSET MS,401 E MAIN,AMBER,OK,73004,3004,(405) 224-5768
1710,403246002762,WEWOKA MS,800 S OCHEESE,WEWOKA,OK,74884,4884,(405) 257-2347
6514,401065000488,LINCOLN LEARNING CTR,425 MERCY DRIVE,EL RENO,OK,73036,3036,(405) 262-1941
7483,403276001809,WICKLIFFE PUBLIC SCHOOL,11176 EAST 470,SALINA,OK,74365,4365,(918) 434-5558
7833,403198001767,WAURIKA HS,600 EAST FLORIDA AVENUE,WAURIKA,OK,73573,3573,(580) 228-2341
8491,403024029780,UNITY LEARNING ACADEMY,2137 NORTH PITTSBURG AVENUE,TULSA,OK,74115,4115,(918) 746-9340
9303,403024029800,GRISSOM ES,6646 SOUTH 73RD EAST AVENUE,TULSA,OK,74133,4133,(918) 833-9460
9456,401470002237,HOBART ES,115 W IRIS,HOBART,OK,73651,3651,(580) 726-5665
9861,403240001795,WESTVILLE JHS,500 W CHINCAPIN,WESTVILLE,OK,74965,4965,(918) 723-3432
91432,402178002105,CHISHOLM MS,4202 WEST CARRIER ROAD,ENID,OK,73703,3703,(580) 234-0234
91863,401287000598,GOODWELL HS,326 EAST EAGLE BLVD,GOODWELL,OK,73939,3939,(580) 349-2271
92084,403297001817,WISTER ES,201 LOGAN STREET,WISTER,OK,74966,4966,(918) 655-7481
93138,400864000366,CORDELL ES,419 N MASSINGALE,CORDELL,OK,73632,3632,(580) 832-3420
94113,401725000814,RIDGECREST ES,1614 NORTHWEST 47TH STREET,LAWTON,OK,73505,3505,(580) 355-6033
97211,401389001916,CLARA REYNOLDS ES,755 HARRISON STREET,HARRAH,OK,73045,3045,(405) 347-2500
97551,400435000138,BIG PASTURE ES,1502 N 10TH ST,RANDLETT,OK,73562,3562,(580) 281-3460
98330,400501005010,APACHE ES,505 E FORREST,APACHE,OK,73006,3006,(580) 588-5246
98941,400546002083,BRISTOW MS,10 WEATHERWOOD WAY,BRISTOW,OK,74010,4010,(918) 367-3551
99325,402277001125,COOLIDGE ES,5212 SOUTH VILLA AVENUE,OKLAHOMA CITY,OK,73119,3119,(405) 587-2800
99469,402595001378,RIPLEY HS,403 E COOK ST,RIPLEY,OK,74062,4062,(918) 372-4245
99600,403114001725,VIAN HS,301 WEST HUNTER,VIAN,OK,74962,4962,(918) 773-5475
60086,400077702789,EPIC ONE ON ONE CHARTER HS,1900 NW EXPY FLOOR R3,OKLAHOMA CITY,OK,73118,3118,(405) 749-4550
60662,402172002752,RONALD REAGAN ES,1601 24TH AVE SE,NORMAN,OK,73071,3071,(405) 366-5994
60694,401437000680,HENRYETTA HS,1801 TROY AIKMAN DR,HENRYETTA,OK,74437,4437,(918) 652-6571
62733,402985001565,THACKERVILLE HS,18943 US HWY 77,THACKERVILLE,OK,73459,3459,(580) 276-3610
63201,402259029687,OKARCHE JHS,632 WEST OKLAHOMA AVENUE,OKARCHE,OK,73762,3762,(405) 263-7212
64708,402025002215,HIGHLAND WEST JHS,901 NORTH SANTA FE AVENUE,MOORE,OK,73160,3160,(405) 735-4600
66219,402463001289,POCOLA MS,603 EAST PRYOR AVENUE,POCOLA,OK,74902,4902,(918) 436-2091
68862,401383000653,HARMONY PUBLIC SCHOOL,4926 S BENTLEY RD,ATOKA,OK,74525,4664,(580) 889-3687
69536,403102029760,VELMA-ALMA HS,901 MAIN STREET,VELMA,OK,73491,3491,(580) 203-3701
81507,402907001529,STROUD MS,212 W 7TH STREET,STROUD,OK,74079,4079,(918) 968-2200
82073,400501005013,APACHE HS,101 POHLEMAN,APACHE,OK,73006,3006,(580) 588-5206
83723,402025001945,EASTLAKE ES,1301 SOUTHWEST 134TH STREET,OKLAHOMA CITY,OK,73170,3170,(405) 735-4160
87185,401389000654,RUSSELL BABB ES,20901 NORTHEAST TENTH STREET,HARRAH,OK,73045,3045,(405) 347-2200
87231,400600000228,BUTNER HS,HWY 56 AND YAHOLA,CROMWELL,OK,74837,4837,(405) 944-5526
87378,400957002696,GROVE VALLEY ES,3500 NORTHWEST 192ND STREET,EDMOND,OK,73012,3012,(405) 359-3195
87917,401059000482,SUNSET ES,400 WEST EIGHTH STREET,EDMOND,OK,73003,3003,(405) 340-2990
88367,402136001054,NEW LIMA ES,116 GROSS STREET,WEWOKA,OK,74884,4884,(405) 257-3948
50464,403111002758,VERDIGRIS UPPER ES,8204 E 540 RD,CLAREMORE,OK,74019,4019,(918) 266-6333
52076,402277001928,EMERSON ALTERNATIVE ED. (HS),715 NORTH WALKER AVENUE,OKLAHOMA CITY,OK,73102,3102,(405) 587-7900
52962,403003029764,TIPTON HS,1000 SOUTH BROADWAY,TIPTON,OK,73570,3570,(580) 667-5268
54115,402775002812,SKIATOOK ES,1051 SOUTH CHOCTAW,SKIATOOK,OK,74070,4070,(918) 396-5737
55399,400633000247,CAMERON HS,26661 W 5TH ST,CAMERON,OK,74932,4932,(918) 654-3225
55440,400483000165,BLUEJACKET HS,276 NE THIRD,BLUEJACKET,OK,74333,4333,(918) 784-2133
56278,400079502830,CARLTON LANDING ACADEMY ES,10 BOULEVARD UNIT A,CARLTON LANDING,OK,74432,3676,(918) 452-3572
56874,400078502799,INSIGHT SCHOOL OF OKLAHOMA MS,1156 S DOUGLAS BLVD,MIDWEST CITY,OK,73130,3130,(405) 835-2133
57134,400540002844,BRIDGE CREEK EARLY CHILDHOOD,2209 E SOONER ROAD,BLANCHARD,OK,73010,3010,(405) 387-3681
57902,400696029625,CEMENT HS,201 S MAIN,CEMENT,OK,73017,3017,(405) 489-3218
58629,401035000460,ROBERT E LEE EARLY CHILDHOOD,824 WEST LOUISIANA STREET,DURANT,OK,74701,4701,(580) 924-3628
