OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
70352,231481500164,REEDS BROOK MIDDLE SCHOOL,28A MAIN ROAD SOUTH,HAMPDEN,ME,4444,NOT AVAILABLE,(207) 862-3540
71889,230771000981,COASTAL WASH CTY INST OF TECH,1 BULLDOG LANE,MACHIAS,ME,4654,NOT AVAILABLE,(207) 255-3812
72170,231478901044,MAST LANDING SCHOOL,20 MOLLYMAUK LANE,FREEPORT,ME,4032,NOT AVAILABLE,(207) 865-4561
77805,231459000756,SKOWHEGAN AREA MIDDLE SCHOOL,155 ACADEMY CIRCLE,SKOWHEGAN,ME,4976,NOT AVAILABLE,(207) 474-3339
1923,230993000278,LYMAN MOORE MIDDLE SCHOOL,171 AUBURN ST,PORTLAND,ME,4103,NOT AVAILABLE,(207) 874-8150
5464,231173023160,PISCATAQUIS COMMUNITY SECONDARY SCHOOL,9 CAMPUS DRIVE DROP #1,GUILFORD,ME,4443,NOT AVAILABLE,(207) 876-4625
5842,231476523172,MOLLY OCKETT SCHOOL,25 MOLLY OCKETT DRIVE,FRYEBURG,ME,4037,NOT AVAILABLE,(207) 935-2401
7790,231467000999,ALFRED ELEMENTARY SCHOOL,21 SANFORD ROAD,ALFRED,ME,4002,NOT AVAILABLE,(207) 324-3831
42437,231077000607,PARIS ELEMENTARY SCHOOL,4 HATHAWAY ROAD,PARIS,ME,4271,NOT AVAILABLE,(207) 743-7802
46295,231480823134,MAINE ACADEMY OF NATURAL SCIENCES,13 EASLER ROAD,HINCKLEY,ME,4944,NOT AVAILABLE,(207) 238-4100
63335,231478900149,FREEPORT HIGH SCHOOL,30 HOLBROOK STREET,FREEPORT,ME,4032,NOT AVAILABLE,(207) 865-4706
66183,231467001058,MASSABESIC MIDDLE SCHOOL,134 OLD ALFRED ROAD,EAST WATERBORO,ME,4030,NOT AVAILABLE,(207) 247-6121
69788,231335000934,WATERVILLE JUNIOR HIGH SCHOOL,100 WEST RIVER RD,WATERVILLE,ME,4901,NOT AVAILABLE,(207) 873-2144
51288,231349000611,WELLS ELEMENTARY SCHOOL,276 SANFORD RD,WELLS,ME,4090,NOT AVAILABLE,(207) 646-5953
51289,231349000613,WELLS JUNIOR HIGH SCHOOL,1470 POST RD,WELLS,ME,4090,NOT AVAILABLE,(207) 646-5142
52197,231444000943,CENTRAL MIDDLE SCHOOL,416 MAIN ST,CORINTH,ME,4427,NOT AVAILABLE,(207) 285-3177
58186,231155000483,MEDOMAK VALLEY HIGH SCHOOL,320 MANKTOWN ROAD,WALDOBORO,ME,4572,NOT AVAILABLE,(207) 832-5380
59029,231477500436,POLAND REGIONAL H S,1457 MAINE STREET,POLAND,ME,4274,NOT AVAILABLE,(207) 998-5400
96889,231071000347,MEMORIAL SCHOOL,86 INTERVALE ROAD,NEW GLOUCESTER,ME,4260,NOT AVAILABLE,(207) 926-4322
97329,231478400240,LORANGER MEMORIAL SCHOOL,148 SACO AVENUE,OLD ORCHARD BEACH,ME,4064,NOT AVAILABLE,(207) 934-4848
80152,231167000990,WOODSTOCK SCHOOL,224 RUMFORD AVENUE,BRYANT POND,ME,4219,NOT AVAILABLE,(207) 665-2228
80921,231239000589,PEMETIC ELEMENTARY SCHOOL,327 MAIN STREET,SOUTHWEST HARBOR,ME,4679,NOT AVAILABLE,(207) 244-5502
87145,230651000281,HERMON HIGH SCHOOL,2415 ROUTE 2,HERMON,ME,4401,NOT AVAILABLE,(207) 848-4027
102075,231479500303,MOUNTAIN VALLEY HIGH SCHOOL,799 HANCOCK STREET,RUMFORD,ME,4276,NOT AVAILABLE,(207) 364-4547
32394,231152000472,MORSE MEMORIAL SCHOOL,27 SCHOOL STREET,BROOKS,ME,4921,NOT AVAILABLE,(207) 722-3636
76727,230361000254,BROOKLIN SCHOOL,41 SCHOOL STREET,BROOKLIN,ME,4616,NOT AVAILABLE,(207) 359-2133
28578,231444000715,CENTRAL HIGH SCHOOL,402 MAIN ST,CORINTH,ME,4427,NOT AVAILABLE,(207) 285-3326
76971,231230000572,SOUTH BRISTOL ELEMENTARY SCHOOL,2024 STATE ROUTE 129,SOUTH BRISTOL,ME,4568,NOT AVAILABLE,(207) 644-8177
76994,230351023130,BREWER COMMUNITY SCHOOL,92 PENDLETON STREET,BREWER,ME,4412,NOT AVAILABLE,(207) 404-5700
79769,231481500385,EARL C MCGRAW SCHOOL,20 MAIN ROAD NORTH,HAMPDEN,ME,4444,NOT AVAILABLE,(207) 862-3830
95848,230550000270,ELLSWORTH HIGH SCHOOL,24 LEJOK STREET,ELLSWORTH,ME,4605,NOT AVAILABLE,(207) 667-4722
105113,230264023175,CONY MIDDLE SCHOOL,60 PIERCE DRIVE,AUGUSTA,ME,4330,NOT AVAILABLE,(207) 626-2460
82192,231480900548,GERALD D CUSHING SCHOOL,21 CUSHING DR,WILTON,ME,4294,NOT AVAILABLE,(207) 645-2442
61426,230550000078,HANCOCK COUNTY TECHNICAL CENTER,112 BOGGY BROOK ROAD,ELLSWORTH,ME,4605,NOT AVAILABLE,(207) 667-9729
62535,231478300609,SABATTUS PRIMARY SCHOOL,36 NO NAME POND ROAD,SABATTUS,ME,4280,NOT AVAILABLE,(207) 375-4525
32320,230250000007,AIRLINE COMMUNITY SCHOOL,26 GREAT POND ROAD,AURORA,ME,4408,NOT AVAILABLE,(207) 359-5002
32690,230273000045,WOODLAND JR-SR HIGH SCHOOL,14 FIRST AVENUE,BAILEYVILLE,ME,4694,NOT AVAILABLE,(207) 427-3325
36874,231477200063,BATH REGIONAL CAREER & TECHNICAL,800 HIGH STREET,BATH,ME,4530,NOT AVAILABLE,(207) 443-8257
10747,231038000309,YOUNG SCHOOL,36 TASKER ST,SACO,ME,4072,NOT AVAILABLE,(207) 284-7053
13804,231477600298,RICHMOND HIGH SCHOOL,132 MAIN STREET,RICHMOND,ME,4357,NOT AVAILABLE,(207) 737-4348
16729,230489500509,DEER ISLE-STONINGTON ELEMENTARY SCH,249 NORTH DEER ISLE RD,DEER ISLE,ME,4627,NOT AVAILABLE,(207) 348-6301
19194,230753000583,LISBON COMMUNITY SCHOOL,33 MILL STREET,LISBON,ME,4250,NOT AVAILABLE,(207) 353-4132
40982,231179000543,STEEP FALLS ELEMENTARY SCHOOL,781 BOUNDARY ROAD,STEEP FALLS,ME,4085,NOT AVAILABLE,(207) 675-3321
42466,231421000939,LAKE REGION MIDDLE SCHOOL,204 KANSAS ROAD,NAPLES,ME,4055,NOT AVAILABLE,(207) 647-8403
42470,230606000915,NARRAGANSETT ELEMENTARY SCHOOL,284 MAIN STREET,GORHAM,ME,4038,NOT AVAILABLE,(207) 222-1250
42481,230849000232,MT DESERT ELEMENTARY SCHOOL,8 JOY ROAD,NORTHEAST HARBOR,ME,4662,NOT AVAILABLE,(207) 276-3348
46306,230993000269,DEERING HIGH SCHOOL,370 STEVENS AVENUE,PORTLAND,ME,4103,NOT AVAILABLE,(207) 874-8260
46489,231038000308,SACO MIDDLE SCHOOL,40 BUXTON ROAD,SACO,ME,4072,NOT AVAILABLE,(207) 282-4181
48617,231424000577,GREELY MIDDLE SCHOOL,351 TUTTLE RD,CUMBERLAND,ME,4021,NOT AVAILABLE,(207) 829-4815
6258,231479423171,TEAGUE PARK SCHOOL,59 GLENN ST,CARIBOU,ME,4736,NOT AVAILABLE,(207) 493-4246
8417,230606023126,GREAT FALLS ELEMENTARY SCHOOL,73 JUSTICE WAY,GORHAM,ME,4038,NOT AVAILABLE,(207) 222-1050
91479,231152000476,TROY CENTRAL SCHOOL,733 BANGOR ROAD,TROY,ME,4987,NOT AVAILABLE,(207) 948-2280
91993,230005000377,ARTHUR R. GOULD SCH--LCYDC,675 WESTBROOK STREET,SOUTH PORTLAND,ME,4106,NOT AVAILABLE,(207) 822-2660
61644,231479300632,WINDHAM HIGH SCHOOL,406 GRAY ROAD,WINDHAM,ME,4062,NOT AVAILABLE,(207) 892-1810
62926,231478000258,PALERMO CONSOLIDATED SCHOOL,501 ROUTE 3,PALERMO,ME,4354,NOT AVAILABLE,(207) 993-2352
68091,231419000995,SACOPEE VALLEY ELEMENTARY SCHOOL,213 SOUTH HIRAM,HIRAM,ME,4041,NOT AVAILABLE,(207) 625-8117
82475,231477200069,DIKE-NEWELL SCHOOL,3 WRIGHT DRIVE,BATH,ME,4530,NOT AVAILABLE,(207) 443-8285
85170,231098000353,SUZANNE M SMITH ELEMENTARY SCHOOL,169 SOUTH LEVANT ROAD,LEVANT,ME,4456,NOT AVAILABLE,(207) 884-7444
51497,230825000222,DR LEWIS S LIBBY SCHOOL,13 SCHOOL STREET,MILFORD,ME,4461,NOT AVAILABLE,(207) 827-2252
54939,231479000148,SUMNER MEMORIAL HIGH SCHOOL,2456 US HWY 1,SULLIVAN,ME,4664,NOT AVAILABLE,(207) 422-3510
57056,231479423170,CARIBOU HIGH SCHOOL,308 SWEDEN ST,CARIBOU,ME,4736,NOT AVAILABLE,(207) 493-4260
45602,230999001029,PRINCETON ELEMENTARY SCHOOL,289 MAIN STREET,PRINCETON,ME,4668,NOT AVAILABLE,(207) 853-2567
76958,231478323122,OAK HILL MIDDLE SCHOOL,40 BALL PARK ROAD,SABATTUS,ME,4280,NOT AVAILABLE,(207) 375-6961
36138,231478400238,JAMESON ELEMENTARY SCHOOL,20 JAMESON HILL ROAD,OLD ORCHARD BEACH,ME,4064,NOT AVAILABLE,(207) 934-2891
18865,230911000247,REGION 9 SCH OF APPLIED TECHNOLOGY,377 RIVER ROAD,MEXICO,ME,4257,NOT AVAILABLE,(207) 364-3764
1667,231477800251,ASA C ADAMS SCHOOL,6 GOODRIDGE DRIVE,ORONO,ME,4473,NOT AVAILABLE,(207) 866-2151
20979,231467000778,SHAPLEIGH MEMORIAL SCHOOL,467 SHAPLEIGH CORNER ROAD,SHAPLEIGH,ME,4076,NOT AVAILABLE,(207) 636-1751
27016,231447000721,HOLBROOK SCHOOL,202 KIDDER HILL ROAD,HOLDEN,ME,4429,NOT AVAILABLE,(207) 843-7769
105116,231050023177,SANFORD MIDDLE SCHOOL,52 SPARTAN DR,SANFORD,ME,4073,NOT AVAILABLE,(207) 324-3114
105127,231478523182,ETNA-DIXMONT SCHOOL,2100 DIXMONT ROAD,ETNA,ME,4434,NOT AVAILABLE,(207) 992-0735
105140,231484323197,GOVERNOR BAXTER SCHOOL FOR THE DEAF-PREK,ONE MACKWORTH ISLAND,FALMOUTH,ME,4105,NOT AVAILABLE,(207) 781-6284
90172,230282000058,VINE STREET SCHOOL,66 VINE STREET,BANGOR,ME,4401,NOT AVAILABLE,(207) 941-6300
92249,231397000643,WINTHROP MIDDLE SCHOOL,400 RAMBLER RD,WINTHROP,ME,4364,NOT AVAILABLE,(207) 377-2249
92828,231233000033,WALDO T SKILLIN ELEMENTARY SCHOOL,180 WESCOTT ROAD,SOUTH PORTLAND,ME,4106,NOT AVAILABLE,(207) 773-7375
36347,231098000391,CARMEL ELEMENTARY SCHOOL,50 PLYMOUTH ROAD,CARMEL,ME,4419,NOT AVAILABLE,(207) 848-3383
38690,231478800608,WAYNE ELEMENTARY SCHOOL,48 POND ROAD,WAYNE,ME,4284,NOT AVAILABLE,(207) 685-3634
39960,231479400077,CARIBOU REGIONALTECHNOLOGY CTR,308 SWEDEN STREET,CARIBOU,ME,4736,NOT AVAILABLE,(207) 493-4270
20267,231467000951,LYMAN ELEMENTARY SCHOOL,39 SCHOOLHOUSE ROAD,LYMAN,ME,4002,NOT AVAILABLE,(207) 499-7228
23789,231101001059,VAN BUREN ELEMENTARY SCHOOL,169 MAIN STREET SUITE 101,VAN BUREN,ME,4785,NOT AVAILABLE,(207) 868-5274
52538,230329000081,BOOTHBAY REGION HIGH SCHOOL,51 EMERY DRIVE,BOOTHBAY HARBOR,ME,4538,NOT AVAILABLE,(207) 633-2421
53006,231480900549,MT BLUE HIGH SCHOOL,129 SEAMON RD,FARMINGTON,ME,4938,NOT AVAILABLE,(207) 778-3561
54880,230993000283,PEAKS ISLAND SCHOOL,4 CHURCH AV,PEAKS ISLAND,ME,4108,NOT AVAILABLE,(207) 766-2528
63589,230606000160,VILLAGE ELEMENTARY SCHOOL-GORHAM,12 ROBIE STREET,GORHAM,ME,4038,NOT AVAILABLE,(207) 222-1300
67248,230732000187,FARWELL ELEMENTARY SCHOOL,84-110 FARWELL ST,LEWISTON,ME,4240,NOT AVAILABLE,(207) 795-4110
69011,231453023115,RIDGE VIEW COMMUNITY SCHOOL,175 FERN ROAD,DEXTER,ME,4930,NOT AVAILABLE,(207) 924-6000
74829,231233000716,JAMES OTIS KALER ELEMENTARY SCHOOL,165 SOUTH KELSEY STREET,SOUTH PORTLAND,ME,4106,NOT AVAILABLE,(207) 799-3214
77984,230965001006,PERRY ELEMENTARY SCHOOL,1587 U S ROUTE 1,PERRY,ME,4667,NOT AVAILABLE,(207) 853-2522
42478,230282000047,BANGOR HIGH SCHOOL,885 BROADWAY,BANGOR,ME,4401,NOT AVAILABLE,(207) 992-5500
42479,231476800821,WILLIAMS-CONE SCHOOL,19 PERKINS STREET,TOPSHAM,ME,4086,NOT AVAILABLE,(207) 725-4391
1686,231413000653,YORK HIGH SCHOOL,1 ROBERT STEVENS DRIVE,YORK,ME,3909,NOT AVAILABLE,(207) 363-3621
6497,231483300382,DIRIGO HIGH SCHOOL,145 WELD STREET,DIXFIELD,ME,4224,NOT AVAILABLE,(207) 642-4885
86417,230387000074,ST CROIX REGIONAL TECHNICAL CENTER,34 BLUE DEVIL HILL SUITE 1,CALAIS,ME,4619,NOT AVAILABLE,(207) 454-2581
22021,230567000145,FALMOUTH HIGH SCHOOL,74 WOODVILLE ROAD,FALMOUTH,ME,4105,NOT AVAILABLE,(207) 781-7429
22520,230531000135,EASTON ELEMENTARY SCHOOL,33 BANGOR ROAD,EASTON,ME,4740,NOT AVAILABLE,(207) 488-7700
68383,231479600102,BUCKSPORT HIGH SCHOOL,102 BROADWAY,BUCKSPORT,ME,4416,NOT AVAILABLE,(207) 469-6650
1165,231478800217,MANCHESTER ELEMENTARY SCHOOL,17 SCHOOL ST.,MANCHESTER,ME,4351,NOT AVAILABLE,(207) 622-2949
1245,231482200048,TROY A HOWARD MIDDLE SCHOOL,173 LINCOLNVILLE AVENUE,BELFAST,ME,4915,NOT AVAILABLE,(207) 338-3320
5834,231483300927,T W KELLY DIRIGO MIDDLE SCHOOL,45 MIDDLE SCHOOL DRIVE,DIXFIELD,ME,4224,NOT AVAILABLE,(207) 929-3840
42471,230264000040,LILLIAN PARKS HUSSEY SCHOOL,12 GEDNEY STREET,AUGUSTA,ME,4330,NOT AVAILABLE,(207) 626-2461
42483,230714000182,SHAPLEIGH SCHOOL,43 STEVENSON ROAD,KITTERY,ME,3904,NOT AVAILABLE,(207) 439-2572
46831,230780000214,MADAWASKA MIDDLE/HIGH SCHOOL,135 SEVENTH AVE,MADAWASKA,ME,4756,NOT AVAILABLE,(207) 728-3371
48345,231101000396,VAN BUREN DISTRICT SECONDARY SCH,169 MAIN STREET SUITE 102,VAN BUREN,ME,4785,NOT AVAILABLE,(207) 868-5274
99032,231478800234,MARANACOOK COMMUNITY HIGH SCH,2250 MILLARD HARRISON DRIVE,READFIELD,ME,4355,NOT AVAILABLE,(207) 685-4923
99948,230993000275,LINCOLN MIDDLE SCHOOL,522 STEVENS AV,PORTLAND,ME,4103,NOT AVAILABLE,(207) 874-8145
53215,231059000332,PITTSTON-RANDOLPH CONSOLIDATED SCHOOL,1023 PITTSTON SCHOOL STREET,PITTSTON,ME,4345,NOT AVAILABLE,(207) 582-6268
54703,231482200440,BELFAST AREA HIGH SCHOOL,25 LIONS WAY,BELFAST,ME,4915,NOT AVAILABLE,(207) 338-1790
55090,231152000471,MONROE ELEMENTARY SCHOOL,36 WEST MAIN STREET,MONROE,ME,4951,NOT AVAILABLE,(207) 525-3504
56077,230462023153,CRANBERRY ISLES SCHOOL,251 CRANBERRY ROAD,CRANBERRY ISLES,ME,4625,NOT AVAILABLE,(207) 244-3765
82545,230780000282,MADAWASKA ELEMENTARY SCHOOL,353 ELEVENTH AVE,MADAWASKA,ME,4756,NOT AVAILABLE,(207) 728-3635
105121,231470023180,VIVIAN E HUSSEY SCHOOL,20 BLACKBERRY HILL ROAD,BERWICK,ME,3901,NOT AVAILABLE,(207) 698-4465
105125,231478523178,SEBASTICOOK VALLEY ELEMENTARY SCHOOL,337 WILLIAMS ROAD,NEWPORT,ME,4953,NOT AVAILABLE,(207) 368-4592
105138,231484123186,ECOLOGY LEARNING CTR,230 MAIN STREET,UNITY,ME,4988,NOT AVAILABLE,(207) 230-9275
30911,231477500438,BRUCE M WHITTIER MIDDLE SCHOOL,1457 MAINE STREET,POLAND,ME,4274,NOT AVAILABLE,(207) 998-3462
37826,231152000473,MT VIEW HIGH SCHOOL,577 MOUNT VIEW ROAD,THORNDIKE,ME,4986,NOT AVAILABLE,(207) 568-3255
37877,231233000581,MEMORIAL MIDDLE SCHOOL,120 WESCOTT ROAD,SOUTH PORTLAND,ME,4106,NOT AVAILABLE,(207) 773-5629
39849,230910000233,NO PENOBSCOT TECH-REGION 3,35 WEST BROADWAY,LINCOLN,ME,4457,NOT AVAILABLE,(207) 794-3004
75933,231479500302,RUMFORD ELEMENTARY,121 LINCOLN AVENUE,RUMFORD,ME,4276,NOT AVAILABLE,(207) 364-8155
91257,231077000354,AGNES GRAY SCHOOL,170 MAIN STREET,WEST PARIS,ME,4289,NOT AVAILABLE,(207) 674-2332
93889,231477300801,KENNEBUNKPORT CONSOLIDATED SCH,25 SCHOOL STREET,KENNEBUNKPORT,ME,4046,NOT AVAILABLE,(207) 967-2121
70920,231419000667,SACOPEE VALLEY HIGH SCH,115 SOUTH HIRAM ROAD,HIRAM,ME,4041,NOT AVAILABLE,(207) 625-3208
74208,230753000202,LISBON HIGH SCHOOL,2 SUGG DRIVE,LISBON FALLS,ME,4252,NOT AVAILABLE,(207) 353-3030
82240,231481500388,LEROY H SMITH SCHOOL,319 SOUTH MAIN STREET,WINTERPORT,ME,4496,NOT AVAILABLE,(207) 223-4282
87630,230378000097,KATE FURBISH ELEMENTARY SCHOOL,75 JORDAN AVE,BRUNSWICK,ME,4011,NOT AVAILABLE,(207) 319-1970
105115,231038023184,SACO PRE-K,12 BEACH STREET,SACO,ME,4072,NOT AVAILABLE,(207) 284-4505
105118,231131023198,DR. LEVESQUE TEMPORARY PRE-K AND KINDERGARTEN,431 US RT 1,FRENCHVILLE,ME,4745,NOT AVAILABLE,(207) 543-6606
10878,590004200052,INDIAN TOWNSHIP SCHOOL,13 SCHOOL DRIVE,PRINCETON,ME,4668,NOT AVAILABLE,(207) 796-2362
14621,231470023135,ERIC L KNOWLTON SCHOOL,8 NOBLE LANE,BERWICK,ME,3901,NOT AVAILABLE,(207) 698-1188
31814,230261000626,PARK AVENUE ELEMENTARY SCHOOL,161 PARK AVENUE,AUBURN,ME,4210,NOT AVAILABLE,(207) 333-6657
32882,231479600103,G HERBERT JEWETT SCHOOL,66 BRIDGE ST,BUCKSPORT,ME,4416,NOT AVAILABLE,(207) 469-6644
51631,231467000779,WATERBORO ELEMENTARY SCHOOL,340 SOKOKIS TRAIL,EAST WATERBORO,ME,4030,NOT AVAILABLE,(207) 247-6126
54629,231086000152,PRESQUE ISLE REG CAREER & TECH CTR,79 BLAKE ST SUITE #3,PRESQUE ISLE,ME,4769,NOT AVAILABLE,(207) 764-1356
57177,231158023161,MILO ELEMENTARY SCHOOL,18 BELMONT STREET,MILO,ME,4463,NOT AVAILABLE,(207) 943-2122
25979,231155000482,FRIENDSHIP VILLAGE SCHOOL,23 SCHOOL STREET,FRIENDSHIP,ME,4547,NOT AVAILABLE,(207) 832-5057
26695,231335000605,ALBERT S HALL SCHOOL,27 PLEASANT ST,WATERVILLE,ME,4901,NOT AVAILABLE,(207) 872-8071
61595,230486000124,DAYTON CONSOLIDATED SCHOOL,21 CLARKS MILLS ROAD,DAYTON,ME,4005,NOT AVAILABLE,(207) 499-2283
69584,231476501025,DENMARK ELEMENTARY SCHOOL,637 WEST MAIN STREET,DENMARK,ME,4022,NOT AVAILABLE,(207) 452-2360
6496,231480723164,COMMUNITY DOWNTOWN CAMPUS,78 WATER STREET,SKOWHEGAN,ME,4976,NOT AVAILABLE,(207) 858-1600
7682,231416000656,TRIPP MIDDLE SCHOOL,65 MATHEWS WAY,TURNER,ME,4282,NOT AVAILABLE,(207) 225-1070
14110,231459000751,MARGARET CHASE SMITH SCH - SKOWHEGAN,40 HESELTON STREET,SKOWHEGAN,ME,4976,NOT AVAILABLE,(207) 474-9822
19864,230759000208,FRENCHBORO ELEMENTARY SCHOOL,22 HIGH ROAD,FRENCHBORO,ME,4635,NOT AVAILABLE,(207) 334-2944
21296,231053000324,PLEASANT HILL SCHOOL,143 HIGHLAND AVENUE,SCARBOROUGH,ME,4074,NOT AVAILABLE,(207) 730-5250
21311,231098000390,CARAVEL MIDDLE SCHOOL,520 IRISH ROAD,CARMEL,ME,4419,NOT AVAILABLE,(207) 848-3615
42350,231416000659,LEEDS CENTRAL SCHOOL,1185 ROUTE 106,LEEDS,ME,4263,NOT AVAILABLE,(207) 524-5151
42472,231433000698,CLINTON ELEMENTARY SCHOOL,75 MORRISON AVE,CLINTON,ME,4927,NOT AVAILABLE,(207) 426-2181
44036,230540000140,EDGECOMB EDDY SCHOOL,51 EMERY DRIVE,EDGECOMB,ME,4556,NOT AVAILABLE,(207) 882-5515
44301,231077001032,OTISFIELD COMMUNITY SCHOOL,416 POWHATTAN ROAD,OTISFIELD,ME,4270,NOT AVAILABLE,(207) 627-4208
33238,231476800815,BOWDOIN CENTRAL SCHOOL,1460 MAIN STREET,BOWDOIN,ME,4287,NOT AVAILABLE,(207) 666-5779
36137,231478000633,WINDSOR ELEMENTARY SCHOOL,366 RIDGE ROAD,WINDSOR,ME,4363,NOT AVAILABLE,(207) 445-2356
36427,231478200248,OLD TOWN HIGH SCHOOL,203 STILLWATER AVENUE,OLD TOWN,ME,4468,NOT AVAILABLE,(207) 827-3910
98449,230387000106,CALAIS MIDDLE/HIGH SCHOOL,34 BLUE DEVIL HILL SUITE 2,CALAIS,ME,4619,NOT AVAILABLE,(207) 454-2591
70336,231062000337,FOREST HILLS CONSOLIDATED SCHOOL,606 MAIN STREET,JACKMAN,ME,4945,NOT AVAILABLE,(207) 668-5291
71860,231480523142,SPRUCE MOUNTAIN HIGH SCHOOL,33 COMMUNITY DRIVE,JAY,ME,4239,NOT AVAILABLE,(207) 897-4336
71877,231477600230,HENRY L COTTRELL SCHOOL,169 ACADEMY ROAD,MONMOUTH,ME,4259,NOT AVAILABLE,(207) 933-4426
74513,231453000734,DEXTER REGIONAL HIGH SCHOOL,12 ABBOTT HILL RD,DEXTER,ME,4930,NOT AVAILABLE,(207) 924-5536
75199,231477900694,MESSALONSKEE MIDDLE SCHOOL,33 SCHOOL BUS DRIVE,OAKLAND,ME,4963,NOT AVAILABLE,(207) 465-2167
75201,231456000998,MADISON AREA MEMORIAL H S,486 MAIN STREET,MADISON,ME,4950,NOT AVAILABLE,(207) 696-3395
65894,231335000604,GEORGE J MITCHELL SCHOOL,58 DRUMMOND AVE,WATERVILLE,ME,4901,NOT AVAILABLE,(207) 873-0695
67670,231050000313,LAFAYETTE SCHOOL,69 BROOK STREET,SANFORD,ME,4073,NOT AVAILABLE,(207) 324-4160
69284,230732000191,LEWISTON MIDDLE SCHOOL,75 CENTRAL AVENUE,LEWISTON,ME,4240,NOT AVAILABLE,(207) 795-4180
82766,231477100676,CHEBEAGUE ISLAND SCHOOL,14 SCHOOL HOUSE ROAD,CHEBEAGUE ISLAND,ME,4017,NOT AVAILABLE,(207) 846-4162
57178,231478400921,OLD ORCHARD BEACH HIGH SCHOOL,40 E EMERSON CUMMINGS BLVD,OLD ORCHARD BEACH,ME,4064,NOT AVAILABLE,(207) 934-4461
12437,231470000512,NOBLE HIGH SCHOOL,100 NOBLE WAY,NORTH BERWICK,ME,3906,NOT AVAILABLE,(207) 284-3000
14199,231478900153,MORSE STREET SCHOOL,21 MORSE STREET,FREEPORT,ME,4032,NOT AVAILABLE,(207) 865-6361
15604,230264023118,CONY,60 PIERCE DRIVE,AUGUSTA,ME,4330,NOT AVAILABLE,(207) 626-2460
15981,230489000125,DEDHAM SCHOOL,2065 MAIN ROAD,DEDHAM,ME,4429,NOT AVAILABLE,(207) 843-6498
7683,231110000405,FORT KENT COMMUNITY HIGH SCHOOL,84 PLEASANT ST,FORT KENT,ME,4743,NOT AVAILABLE,(207) 834-5540
42480,231413001049,COASTAL RIDGE ELEMENTARY,1 COASTAL RIDGE DRIVE,YORK,ME,3909,NOT AVAILABLE,(207) 363-1800
