OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
35895,20060000045,UNIVERSITY PARK ELEMENTARY,554 LOFTUS RD,FAIRBANKS,AK,99709,3426,(907) 479-6963
39315,20000100475,QUGCUUN MEMORIAL SCHOOL,115 VILLAGE RD,OSCARVILLE (KUIGGAYAGAQ),AK,99559,NOT AVAILABLE,(907) 737-7214
99841,20006000750,CORDOVA SCHOOL DISTRICT INNOVATIVE LEARNING,100 FISHERMAN AVE,CORDOVA,AK,99574,NOT AVAILABLE,(907) 424-3266
55038,20000500582,CHEVAK SCHOOL,985 KSD WAY,CHEVAK,AK,99563,NOT AVAILABLE,(907) 858-6127
55647,20000100436,MIKELNGUUT ELITNAURVIAT,1005 RAVEN'S WAY,BETHEL,AK,99559,NOT AVAILABLE,(907) 543-2845
70049,20003000626,NAKNEK ELEMENTARY,#2 SCHOOL RD NORTH,NAKNEK,AK,99633,NOT AVAILABLE,(907) 246-4265
74960,20012000745,DILLINGHAM CORRESPONDENCE SCHOOL,575 WOLVERINE LN,DILLINGHAM,AK,99576,NOT AVAILABLE,(907) 842-5221
75758,20018000120,WEST HIGH SCHOOL,1700 HILLCREST DR,ANCHORAGE,AK,99517,1399,(907) 742-2500
1550,20070000314,HOWARD VALENTINE COFFMAN COVE SCHOOL,102 NW FAIRBANKS AVE,COFFMAN COVE,AK,99918,NOT AVAILABLE,(907) 329-2244
44176,20018000154,WILLIAM TYSON ELEMENTARY,2801 RICHMOND AVE,ANCHORAGE,AK,99508,1099,(907) 742-8000
45506,20018000056,AURORA ELEMENTARY,5085 10TH ST,JBER,AK,99506,1199,(907) 742-0300
94833,20009000038,CRAIG HIGH SCHOOL,100 PANTHER WAY,CRAIG,AK,99921,NOT AVAILABLE,(907) 826-2274
83719,20066000570,PETERSBURG HIGH SCHOOL,109 CHARLES W ST,PETERSBURG,AK,99833,NOT AVAILABLE,(877) 526-7656
34790,20039000513,MARATHON SCHOOL,405 MARATHON RD,KENAI,AK,99611,NOT AVAILABLE,(907) 335-3343
37978,20051000722,TRAPPER CREEK ELEMENTARY,6742 E PETERSVILLE RD,TRAPPER CREEK,AK,99683,NOT AVAILABLE,(907) 733-9451
72712,20051000733,KNIK ELEMENTARY SCHOOL,6350 W HOLLYWOOD,WASILLA,AK,99654,NOT AVAILABLE,(907) 352-0300
77428,20002000467,ANTHONY A. ANDREWS SCHOOL,100 BAKER ST,ST. MICHAEL,AK,99659,NOT AVAILABLE,(907) 923-3041
75311,20071000331,CLARKS POINT SCHOOL,29 SAGAYAK AVE,CLARKS POINT,AK,99569,NOT AVAILABLE,(907) 236-1218
100904,20068000659,SAINT MARY'S SCHOOL,1 DIXON CIRCLE,SAINT MARY'S,AK,99658,NOT AVAILABLE,(907) 438-2411
103222,20060000766,DISCOVERY PEAK CHARTER SCHOOL,2880 HURST ROAD,NORTH POLE,AK,99705,NOT AVAILABLE,(907) 488-0136
81212,20077500366,JOHN FREDSON SCHOOL,360 CHANDALAR DR,VENETIE,AK,99781,0039,(907) 849-8415
24318,20048000186,KODIAK MIDDLE SCHOOL,1017 REZANOF EAST,KODIAK,AK,99615,NOT AVAILABLE,(907) 486-7460
26140,20048500195,CHIGNIK LAKE SCHOOL,SCHOOL RD,CHIGNIK LAKE,AK,99548,NOT AVAILABLE,(907) 845-2210
68414,20070000486,AK-TRAILS CORRESPONDENCE,1010 SANDY BEACH RD,THORNE BAY,AK,99919,NOT AVAILABLE,(907) 828-8254
37580,20015000048,REVILLA JR/SR HIGH SCHOOL,3131 BARANOF AVE,KETCHIKAN,AK,99901,NOT AVAILABLE,(907) 225-6681
17372,20006000029,CORDOVA JR/SR HIGH SCHOOL,100 FISHERMAN AVE,CORDOVA,AK,99574,NOT AVAILABLE,(907) 424-3266
42138,20048000435,AKTEACH,722 MILL BAY RD,KODIAK,AK,99615,NOT AVAILABLE,(907) 486-7544
7910,20060000114,ANNE WIEN ELEMENTARY,1501 HAMPSTEAD AVE,FAIRBANKS,AK,99701,NOT AVAILABLE,(907) 451-7500
91188,20018000149,KINCAID ELEMENTARY,4900 RASPBERRY RD,ANCHORAGE,AK,99502,1900,(907) 245-5530
94650,20021000130,SAY?IK: GASTINEAU COMMUNITY SCHOOL,1507 3RD ST,JUNEAU,AK,99824,NOT AVAILABLE,(907) 796-5075
63308,20010000510,GERSTLE RIVER SCHOOL,MILEPOST 1392 ALASKA HWY,DELTA JUNCTION,AK,99737,0527,(907) 895-5165
63853,20018000057,BARTLETT HIGH SCHOOL,1101 GOLDEN BEAR DR,ANCHORAGE,AK,99504,1698,(907) 742-1800
63861,20000300217,EMMONAK SCHOOL,267 SCHOOL ROAD,EMMONAK,AK,99581,NOT AVAILABLE,(907) 949-1248
68118,20048000188,MAIN ELEMENTARY,128 POWELL AVE,KODIAK,AK,99615,NOT AVAILABLE,(907) 486-7480
52527,20000100215,ARVIQ SCHOOL,116 VILLAGE RD,PLATINUM,AK,99651,NOT AVAILABLE,(907) 979-8111
53574,20018010162,GOLDENVIEW MIDDLE SCHOOL,15800 GOLDENVIEW DR,ANCHORAGE,AK,99516,4924,(907) 348-8626
55041,20000400623,TULUKSAK SCHOOL,TULUKSAK # 115,TULUKSAK,AK,99679,NOT AVAILABLE,(907) 695-5625
59482,20051000725,SUTTON ELEMENTARY,11672 N WRIGHT WAY,SUTTON,AK,99674,NOT AVAILABLE,(907) 861-5600
42958,20086200453,RAVEN SCHOOL,4762 OLD AIRPORT WAY,FAIRBANKS,AK,99709,NOT AVAILABLE,(907) 374-9401
46145,20018000505,GRUENING MIDDLE SCHOOL,16525 S BIRCHWOOD LOOP RD,EAGLE RIVER,AK,99567,NOT AVAILABLE,(907) 742-3600
71295,20048500194,CHIGNIK LAGOON SCHOOL,SCHOOL RD,CHIGNIK LAGOON,AK,99565,NOT AVAILABLE,(907) 840-2210
72123,20080000371,TATITLEK COMMUNITY SCHOOL,MAIN ST,TATITLEK,AK,99677,NOT AVAILABLE,(907) 325-2252
34020,20072000340,EAGLE'S VIEW ELEMENTARY SCHOOL,503 EAST BROADWAY,UNALASKA,AK,99685,NOT AVAILABLE,(907) 581-3979
35185,20054000321,CYBERLYNX CORRESPONDENCE PROGRAM,406 E 2ND ST,NENANA,AK,99760,NOT AVAILABLE,(907) 832-5423
36349,20018000454,SOUTH ANCHORAGE HIGH SCHOOL,13400 ELMORE RD,ANCHORAGE,AK,99516,3607,(907) 742-6200
38430,20018000063,CENTRAL MIDDLE SCHOOL OF SCIENCE,1405 E ST,ANCHORAGE,AK,99501,5098,(907) 742-5100
4443,20018000760,ANCHORAGE STREAM ACADEMY,7801 E 32ND AVE,ANCHORAGE,AK,99504,NOT AVAILABLE,(907) 742-9000
27684,20018000088,TURNAGAIN ELEMENTARY,3500 W NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99517,3318,(907) 742-7200
100012,20062500294,DEERING SCHOOL,36 MAIN ST,DEERING,AK,99736,NOT AVAILABLE,(907) 363-2121
94273,20048000191,PORT LIONS SCHOOL,MAIN ST,PORT LIONS,AK,99550,NOT AVAILABLE,(907) 454-2237
10227,20018000092,MULDOON ELEMENTARY,525 CHERRY ST,ANCHORAGE,AK,99504,2199,(907) 742-1460
10301,20051000726,BERYOZOVA SCHOOL,27297 W BERYOZOVA DR,PALMER,AK,99652,NOT AVAILABLE,(907) 495-9390
14021,20018000400,URSA MAJOR ELEMENTARY,454 DYEA ST,JBER,AK,99505,1198,(907) 742-1600
14963,20000700007,FALSE PASS SCHOOL,300 VALLEY RD,FALSE PASS,AK,99583,NOT AVAILABLE,(907) 548-2224
15337,20005000027,WALTER NORTHWAY SCHOOL,MILE 7 VILLAGE RD,NORTHWAY,AK,99764,NOT AVAILABLE,(907) 778-2287
21154,20007000398,UPSTREAM LEARNING CORRESPONDENCE,1976 AURORA DR,GLENNALLEN,AK,99588,NOT AVAILABLE,(907) 822-8526
28035,20018000075,EAST HIGH SCHOOL,4025 E NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99508,3599,(907) 742-2100
29238,20062500303,SHUNGNAK SCHOOL,#6 WEST RIVER RD,SHUNGNAK,AK,99773,NOT AVAILABLE,(907) 437-2151
56966,20000400579,AKIACHAK SCHOOL,AKIACHAK #51100,AKIACHAK,AK,99551,0189,(907) 825-3616
63644,20000100409,WILLIAM MILLER MEMORIAL SCHOOL,110 VILLAGE RD,NAPAKIAK,AK,99634,NOT AVAILABLE,(907) 589-2420
66507,20051000711,COLONY HIGH SCHOOL,9550 E BOGARD RD,PALMER,AK,99645,NOT AVAILABLE,(907) 861-5500
70109,20039000718,KACHEMAK SELO SCHOOL,44032 MILTON RD,KACHEMAK,AK,99603,NOT AVAILABLE,(907) 235-5552
77441,20018000509,CROSSROADS SCHOOL,4515 CAMPBELL AIRSTRIP RD,ANCHORAGE,AK,99507,NOT AVAILABLE,(907) 742-2050
78082,20048500199,NEWHALEN SCHOOL,SCHOOL RD,ILIAMNA,AK,99606,NOT AVAILABLE,(907) 571-1211
79512,20062500394,DAVIS-RAMOTH SCHOOL,2600 MUSK OX PKWY,SELAWIK,AK,99770,NOT AVAILABLE,(907) 484-2142
40339,20062500297,KOBUK SCHOOL,101 MUSHERS WAY,KOBUK,AK,99751,NOT AVAILABLE,(907) 948-2231
1144,20024000143,SITKA HIGH SCHOOL,1000 LAKE ST,SITKA,AK,99835,NOT AVAILABLE,(907) 747-3263
1782,20048500334,LEVELOCK SCHOOL,SCHOOL RD,LEVELOCK,AK,99625,NOT AVAILABLE,(907) 287-3060
3054,20018000108,SAND LAKE ELEMENTARY,7500 JEWEL LAKE RD,ANCHORAGE,AK,99502,2878,(907) 243-2161
4327,20018000077,GIRDWOOD SCHOOL,680 HIGHTOWER,GIRDWOOD,AK,99587,0189,(907) 742-5300
85376,20045000179,KLAWOCK CITY SCHOOL,715 BAYVIEW BLVD,KLAWOCK,AK,99925,0009,(907) 755-2220
86188,20021000738,YAAKOOSGE DAAKAHIDI ALT. H.S.,1415 GLACIER AVE - MARIE DRAKE,JUNEAU,AK,99801,NOT AVAILABLE,(907) 523-1800
25847,20000100211,AYAGINA'AR ELITNAURVIK,106 VILLAGE RD,KONGIGANAK,AK,99559,NOT AVAILABLE,(907) 557-5551
63507,20060000260,BEN EIELSON JR/SR HIGH SCHOOL,675 RAVEN'S WAY,EIELSON AFB,AK,99702,1346,(907) 372-3110
67897,20051000719,COLONY MIDDLE SCHOOL,9250 E BOGARD RD,PALMER,AK,99645,NOT AVAILABLE,(907) 761-1500
69601,20078000370,VALDEZ HIGH SCHOOL,319 ROBE RIVER DR,VALDEZ,AK,99686,NOT AVAILABLE,(907) 835-4767
43308,20018000065,CHESTER VALLEY ELEMENTARY,1751 PATTERSON RD,ANCHORAGE,AK,99504,2799,(907) 742-0335
48129,20018000124,WONDER PARK ELEMENTARY,5101 E 4TH AVE,ANCHORAGE,AK,99508,2599,(907) 337-1569
49883,20018000112,SCENIC PARK ELEMENTARY,3933 PATTERSON RD,ANCHORAGE,AK,99504,4599,(907) 742-1650
90797,20060000258,MIDNIGHT SUN ELEMENTARY SCHOOL,2301 BRADWAY RD,NORTH POLE,AK,99705,4756,(907) 488-0134
92090,20002000421,ANIGUIIN SCHOOL,29 MAIN ST,ELIM,AK,99739,0029,(907) 890-3021
93847,20000300220,MOUNTAIN VILLAGE SCHOOL,100 HIGH SCHOOL RD,MOUNTAIN VILLAGE,AK,99632,NOT AVAILABLE,(907) 591-2204
50390,20018000147,KASUUN ELEMENTARY,4000 E 68TH AVE,ANCHORAGE,AK,99507,2530,(907) 349-9444
55044,20048500473,LAKEVIEW HOME SCHOOL,JENSEN DR,KING SALMON,AK,99613,NOT AVAILABLE,(907) 246-4280
55052,20086200377,ALLAKAKET SCHOOL,3RD STREET COMPLEX,ALLAKAKET,AK,99720,NOT AVAILABLE,(907) 968-2205
86591,20018000736,ALASKA NATIVE CULTURAL CHARTER SCHOOL,550 BRAGAW ST,ANCHORAGE,AK,99508,NOT AVAILABLE,(907) 742-1370
88174,20018000094,NORTHERN LIGHTS ABC K-8 SCHOOL,2424 EAST DOWLING RD,ANCHORAGE,AK,99507,1972,(907) 742-7500
103220,20000300767,HOOPER BAY CHARTER SCHOOL,83 SCHOOL ROAD,HOOPER BAY,AK,99604,NOT AVAILABLE,(907) 758-4015
14393,20024000135,BARANOF ELEMENTARY,305 BARANOF ST,SITKA,AK,99835,NOT AVAILABLE,(907) 747-5825
30851,20060000650,HUTCHISON HIGH SCHOOL,3750 GEIST RD,FAIRBANKS,AK,99709,3547,(907) 479-2261
33612,20048000183,EAST ELEMENTARY,200 BENNY BENSON DR,KODIAK,AK,99615,NOT AVAILABLE,(907) 481-7493
35172,20051000227,PALMER HIGH SCHOOL,1170 W BOGARD RD,PALMER,AK,99645,NOT AVAILABLE,(907) 746-8400
39621,20051000565,PIONEER PEAK ELEMENTARY,1959 N STRINGFIELD RD,PALMER,AK,99645,NOT AVAILABLE,(907) 861-5700
95117,20039000153,TEBUGHNA SCHOOL,46400 D ST,TYONEK,AK,99682,NOT AVAILABLE,(907) 583-2291
72943,20086200385,ANDREW K. DEMOSKI SCHOOL,123 FRONT ST,NULATO,AK,99765,NOT AVAILABLE,(907) 898-2204
75209,20018000729,NICHOLAS J. BEGICH MIDDLE SCHOOL,7440 CREEKSIDE CENTER DR,ANCHORAGE,AK,99504,NOT AVAILABLE,(907) 742-0500
80049,20000300412,SCAMMON BAY SCHOOL,103 ASKINUK ROAD,SCAMMON BAY,AK,99662,NOT AVAILABLE,(907) 558-2000
83983,20051000233,SWANSON ELEMENTARY,507 N GULKANA,PALMER,AK,99645,NOT AVAILABLE,(907) 861-5300
89123,20051000723,TALKEETNA ELEMENTARY,13930 E TIMBERWOLF LP,TALKEETNA,AK,99676,NOT AVAILABLE,(907) 733-9400
89382,20005000023,ALASKA REACH ACADEMY,249 JON SUMMAR WAY,TOK,AK,99780,NOT AVAILABLE,(907) 883-2591
100903,20033000148,HYDABURG SCHOOL,100 TOTEM POLE LN,HYDABURG,AK,99922,NOT AVAILABLE,(907) 285-3491
102025,20007000583,SLANA SCHOOL,MILE 4 NABESNA RD,SLANA,AK,99586,NOT AVAILABLE,(907) 822-5868
10755,20013000252,GALENA INTERIOR LEARNING ACADEMY (GILA),359 CHALLENGER,GALENA,AK,99741,NOT AVAILABLE,(907) 656-2053
19788,20060000262,DENALI ELEMENTARY,1042 LATHROP ST,FAIRBANKS,AK,99701,4198,(907) 452-2456
39307,20018000460,EAGLE ACADEMY CHARTER SCHOOL,10901 MAUSEL ST STE 101,EAGLE RIVER,AK,99577,8019,(907) 742-3025
57436,20060000761,BOREAL SUN CHARTER SCHOOL,2404 S BARNETTE ST,FAIRBANKS,AK,99701,NOT AVAILABLE,(907) 456-5444
22954,20051000224,MAT-SU CENTRAL SCHOOL,600 E RAILROAD AVE #6,WASILLA,AK,99654,NOT AVAILABLE,(907) 352-7480
43121,20018000076,FAIRVIEW ELEMENTARY,1327 NELCHINA ST,ANCHORAGE,AK,99501,4896,(907) 742-7600
43422,20077500358,ARCTIC VILLAGE SCHOOL,305 MOUNTAIN ST,ARCTIC VILLAGE,AK,99722,NOT AVAILABLE,(907) 587-5211
3748,20015000306,KETCHIKAN CHARTER SCHOOL,410 SCHOENBAR,KETCHIKAN,AK,99901,NOT AVAILABLE,(907) 225-8568
6333,20057000426,EXTENSIONS CORRESPONDENCE,MILE 3.5 NOME-TELLER HWY,NOME,AK,99762,0131,(907) 443-2231
7011,20018000732,RILKE SCHULE CHARTER SCHOOL,650 W INTERNATIONAL AIRPORT RD,ANCHORAGE,AK,99507,1911,(907) 742-0900
10783,20039000397,CONNECTIONS,143 E. PARK AVENUE,SOLDOTNA,AK,99669,NOT AVAILABLE,(907) 714-8880
12705,20061000139,EBEN HOPSON MIDDLE SCHOOL,6501 TRANSIT ST,UTQIAGVIK,AK,99723,NOT AVAILABLE,(907) 852-9700
13007,20036000150,KAKE ELEMENTARY & HIGH SCHOOL,175 LIBRARY PLACE,KAKE,AK,99830,NOT AVAILABLE,(907) 785-3741
16566,20048500203,PILOT POINT SCHOOL,SCHOOL RD,PILOT POINT,AK,99649,NOT AVAILABLE,(907) 797-2210
1458,20071000465,WILLIAM SONNY NELSON SCHOOL,#5 EKWOK SCHOOL RD,EKWOK,AK,99580,NOT AVAILABLE,(907) 464-3344
20040,20051000480,JOHN SHAW ELEMENTARY,3750 E PARADISE LN,WASILLA,AK,99654,NOT AVAILABLE,(907) 352-0500
24482,20062500748,NWABSD HOME SCHOOL,744 THIRD AVE,KOTZEBUE,AK,99752,NOT AVAILABLE,(907) 442-1811
28063,20018000123,WILLOW CREST ELEMENTARY,1004 W TUDOR RD,ANCHORAGE,AK,99503,7096,(907) 742-1000
29091,20039000175,SUSAN B ENGLISH SCHOOL,365 WINIFRED AVE,SELDOVIA,AK,99663,NOT AVAILABLE,(907) 234-7616
47374,20018000459,WINTERBERRY SCHOOL,4802 BRYN MAWR CT,ANCHORAGE,AK,99508,NOT AVAILABLE,(907) 742-0139
32203,20018000069,CHUGIAK HIGH SCHOOL,16525 S BIRCHWOOD LOOP RD,CHUGIAK,AK,99567,6701,(907) 742-3050
38296,20039000299,WEST HOMER ELEMENTARY,995 SOUNDVIEW AVE STE 1,HOMER,AK,99603,NOT AVAILABLE,(907) 235-5750
90241,20002000017,UNALAKLEET SCHOOL,MAIN ST,UNALAKLEET,AK,99684,NOT AVAILABLE,(907) 624-3444
95539,20062500294,DEERING SCHOOL,36 MAIN ST,DEERING,AK,99736,NOT AVAILABLE,(907) 363-2121
64638,20018000095,NORTHWOOD ABC,4807 NORTHWOOD DR,ANCHORAGE,AK,99517,3145,(907) 742-6800
69593,20005000024,DOT LAKE SCHOOL,MP 1361 AK HWY,DOT LAKE,AK,99737,NOT AVAILABLE,(907) 882-2663
54946,20071000573,TWIN HILLS SCHOOL,#5 TWIN HILLS SCHOOL RD,TWIN HILLS,AK,99576,NOT AVAILABLE,(907) 525-4215
103219,20000100765,MERTARVIK SCHOOL,112 VILLAGE RD,MERTARVIK,AK,99559,NOT AVAILABLE,(907) 237-2505
14264,20086200379,JOHNNY OLDMAN SCHOOL,MOOSE LOOP 4,HUGHES,AK,99745,NOT AVAILABLE,(907) 889-2204
16129,20061000291,ALAK SCHOOL,567 MAIN ST,WAINWRIGHT,AK,99782,NOT AVAILABLE,(907) 763-5800
19021,20002000423,BREVIG MISSION SCHOOL,MAIN STREET,BREVIG MISSION,AK,99785,NOT AVAILABLE,(907) 642-4021
87374,20039000448,SOLDOTNA MONTESSORI CHARTER SCHOOL,158 E PARK AVE,SOLDOTNA,AK,99669,NOT AVAILABLE,(907) 260-9221
1446,20039000164,NIKOLAEVSK SCHOOL,65524 NIKOLAEVSK,NIKOLAEVSK,AK,99556,NOT AVAILABLE,(907) 235-8972
3929,20039000158,HOMER HIGH SCHOOL,600 E FAIRVIEW AVE,HOMER,AK,99603,NOT AVAILABLE,(907) 235-4600
8894,20002000014,HOGARTH KINGEEKUK SR. MEMORIAL SCHOOL,200 MAIN ST,SAVOONGA,AK,99769,NOT AVAILABLE,(907) 984-6811
40127,20051000734,MAT-SU DAY SCHOOL,2360 N TAIT DR,WASILLA,AK,99654,NOT AVAILABLE,(907) 864-6000
46659,20048500198,KOKHANOK SCHOOL,SCHOOL RD,KOKHANOK,AK,99606,NOT AVAILABLE,(907) 282-2210
101214,20018000060,BIRCHWOOD ABC ELEMENTARY,17010 BIRCHTREE ST,EAGLE RIVER,AK,99567,6746,(907) 742-3450
103221,20000400769,ACCELUS CORRESPONDENCE,TULUKSAK # 115,TULUKSAK,AK,99679,NOT AVAILABLE,(907) 695-5625
53358,20018000086,LAKE OTIS ELEMENTARY,3331 LAKE OTIS PKWY,ANCHORAGE,AK,99508,4598,(907) 742-7400
30979,20018000172,AQUARIAN CHARTER SCHOOL,1705 W 32ND AVE,ANCHORAGE,AK,99517,NOT AVAILABLE,(907) 742-4900
31732,20000600558,MT. EDGECUMBE HIGH SCHOOL,1330 SEWARD AVE,SITKA,AK,99835,NOT AVAILABLE,(907) 966-3200
31759,20060000516,PEARL CREEK ELEMENTARY,700 AUBURN DR,FAIRBANKS,AK,99709,NOT AVAILABLE,(907) 479-4234
36097,20021000131,S?T' EET? SHAAN?X_ - GLACIER VALLEY ELEMENTARY,3400 TONGASS BLVD,JUNEAU,AK,99801,NOT AVAILABLE,(907) 780-1400
36850,20051000227,PALMER HIGH SCHOOL,1170 W BOGARD RD,PALMER,AK,99645,NOT AVAILABLE,(907) 746-8400
37684,20061000470,KIITA LEARNING COMMUNITY,5246 KARLUK ST,UTQIAGVIK,AK,99723,NOT AVAILABLE,(907) 852-9750
28172,20013000635,SIDNEY C. HUNTINGTON JR/SR HIGH SCHOOL,299 ANTOSKI AVE,GALENA,AK,99741,NOT AVAILABLE,(907) 656-1205
68305,20066000305,RAE C. STEDMAN ELEMENTARY,303 DOLPHIN ST,PETERSBURG,AK,99833,NOT AVAILABLE,(877) 526-7656
31213,20015000584,POINT HIGGINS SCHOOL,981 NORTH POINT HIGGINS RD NTG,KETCHIKAN,AK,99901,NOT AVAILABLE,(907) 247-1500
32148,20021000396,JOHNSON YOUTH CENTER,3252 HOSPITAL DR,JUNEAU,AK,99801,NOT AVAILABLE,(907) 523-6835
35116,20070000589,NAUKATI SCHOOL,100 HEATHER ST,NAUKATI,AK,99950,NOT AVAILABLE,(907) 629-4121
1276,20024000142,SITKA REACH,305 BARANOF ST,SITKA,AK,99835,NOT AVAILABLE,(907) 747-7514
1546,20051000721,WILLOW ELEMENTARY,31706 W PARKS HWY,WILLOW,AK,99688,NOT AVAILABLE,(907) 495-9300
5536,20071000335,MANOKOTAK SCHOOL,130 HEIGHTS RD,MANOKOTAK,AK,99628,NOT AVAILABLE,(907) 289-1013
9327,20052500250,RICHARD JOHNSON ELEMENTARY,4TH & MILTON ST,METLAKATLA,AK,99926,NOT AVAILABLE,(907) 886-4121
23217,20071000330,ALEKNAGIK SCHOOL,127 LAKE ST,ALEKNAGIK,AK,99555,NOT AVAILABLE,(907) 842-5681
23639,20039000168,PORT GRAHAM SCHOOL,63693 GRAHAM RD,PORT GRAHAM,AK,99603,NOT AVAILABLE,(907) 284-2210
23810,20067000308,ST PAUL SCHOOL,930 TOLSTOI,ST. PAUL,AK,99660,NOT AVAILABLE,(907) 546-3337
27762,20048500193,CHIGNIK BAY SCHOOL,SCHOOL RD,CHIGNIK BAY,AK,99564,NOT AVAILABLE,(907) 749-2213
18976,20018000121,WHALEY SCHOOL,2220 NICHOLS ST,ANCHORAGE,AK,99508,3496,(907) 742-2350
71049,20061000290,KALI SCHOOL,1029 QASIGIALIK ST,POINT LAY,AK,99759,NOT AVAILABLE,(907) 833-5800
84368,20039000156,PAUL BANKS ELEMENTARY,1340 EAST END RD,HOMER,AK,99603,NOT AVAILABLE,(907) 226-1801
85690,20060000269,JOY ELEMENTARY,24 MARGARET ST,FAIRBANKS,AK,99701,1725,(907) 456-5469
53845,20051000747,MAT-SU MIDDLE COLLEGE SCHOOL,8295 EAST COLLEGE DRIVE,PALMER,AK,99645,NOT AVAILABLE,(907) 746-8485
55046,20076000665,GEORGE MORGAN SR. H.S.,209 AIRPORT RD,KALSKAG,AK,99607,NOT AVAILABLE,(907) 471-2288
90242,20024000136,BLATCHLEY MIDDLE SCHOOL,601 HALIBUT POINT RD,SITKA,AK,99835,NOT AVAILABLE,(907) 747-8672
45964,20021000737,THUNDER MOUNTAIN HIGH SCHOOL,3101 DIMOND PARK LOOP,JUNEAU,AK,99801,NOT AVAILABLE,(907) 780-1900
33601,20002000016,JAMES C. ISABELL SCHOOL,MAIN ST,TELLER,AK,99778,NOT AVAILABLE,(907) 642-3041
38202,20061000284,MEADE RIVER SCHOOL,4001 KIPPI ST,ATQASUK,AK,99791,NOT AVAILABLE,(907) 633-5800
54623,20084000667,YAKUTAT SCHOOL,429 FOREST HWY,YAKUTAT,AK,99689,NOT AVAILABLE,(907) 784-3317
55040,20052000245,TOP OF THE KUSKOKWIM SCHOOL,9190 MAIN ST,NIKOLAI,AK,99691,NOT AVAILABLE,(907) 293-2427
55331,20018000103,RABBIT CREEK ELEMENTARY,13650 LAKE OTIS PKWY,ANCHORAGE,AK,99516,3400,(907) 742-5700
28936,20000100440,AYAPRUN SCHOOL,112 VILLAGE RD,NEWTOK,AK,99559,NOT AVAILABLE,(907) 237-2505
83057,20007000034,GLENNALLEN ELEMENTARY,1976 AURORA DR,GLENNALLEN,AK,99588,NOT AVAILABLE,(907) 822-3232
85148,20000300411,KOTLIK SCHOOL,20129 SCHOOL RD,KOTLIK,AK,99620,NOT AVAILABLE,(907) 899-4415
88479,20052000241,DAVID LOUIS MEMORIAL SCHOOL,90 SCHOOL ST,GRAYLING,AK,99590,NOT AVAILABLE,(907) 453-5135
63346,20051000720,BURCHELL HIGH SCHOOL,1775 W PARKS HWY,WASILLA,AK,99654,NOT AVAILABLE,(907) 864-2600
65373,20027000670,HAINES HOME SCHOOL,604 HAINES HWY,HAINES,AK,99827,NOT AVAILABLE,(907) 766-6700
68385,20076000353,GUSTY MICHAEL SCHOOL,205 ELBOW RD,STONY RIVER,AK,99557,NOT AVAILABLE,(907) 537-3225
69986,20024000638,KEET GOOSHI HEEN ELEMENTARY,307 KASHEVAROFF,SITKA,AK,99835,NOT AVAILABLE,(907) 747-8395
97688,20018000110,BENSON SECONDARY/S.E.A.R.C.H.,4515 CAMPBELL AIRSTRIP RD,ANCHORAGE,AK,99507,1267,(907) 742-2050
