OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
9410,263516007675,PLEASANT LAKE ELEMENTARY SCHOOL,4900 HALSTED RD,WEST BLOOMFIELD,MI,48323,2115,(248) 956-2800
40032,260447004129,DOUGLAS ROAD ELEMENTARY SCHOOL,6875 DOUGLAS RD,LAMBERTVILLE,MI,48144,9427,(734) 850-6700
40090,260756004332,BYRON CENTER HIGH SCHOOL,8500 BURLINGAME AVE SW,BYRON CENTER,MI,49315,6941,(616) 878-6600
40428,260013908078,CESAR CHAVEZ ACADEMY INTERMEDIATE,4100 MARTIN ST,DETROIT,MI,48210,2806,(313) 361-1083
40505,260001607978,CRESTWOOD ACCELERATED PROGRAM,7500 NORTH VERNON ST,DEARBORN HEIGHTS,MI,48127,1769,(313) 278-0425
40650,262232007551,MADISON MIDDLE SCHOOL,3498 TREAT HWY,ADRIAN,MI,49221,9763,(517) 263-0743
42517,263387006938,CHERRY KNOLL ELEMENTARY SCHOOL,1800 3 MILE RD N,TRAVERSE CITY,MI,49686,8501,(231) 933-8940
42519,262850006398,PITTSFORD AREA HIGH SCHOOL,9304 HAMILTON RD,PITTSFORD,MI,49271,9856,(517) 523-3481
42572,263341006876,SWAN VALLEY HIGH SCHOOL,8400 OHERN RD,SAGINAW,MI,48609,5119,(989) 921-2401
42574,260678004274,BRIDGEPORT HIGH SCHOOL,4691 BEARCAT BLVD,BRIDGEPORT,MI,48722,9581,(989) 777-3100
47039,268060008117,WOODSEDGE LEARNING CENTER,1501 E MILHAM ROAD,PORTAGE,MI,49002,NOT AVAILABLE,(269) 250-9414
47056,262912006497,PORTLAND HIGH SCHOOL,1100 IONIA RD,PORTLAND,MI,48875,1035,(517) 647-2981
47691,268088001241,OAKLAND SCHOOLS TECHNICAL CAMPUSNW,8211 BIG LAKE RD,CLARKSTON,MI,48346,1002,(248) 922-5800
49391,268052001110,ST VINCENT HOME,2800 WEST WILLOW ST,LANSING,MI,48917,1833,(517) 244-1354
61994,260022401194,GEORGE CROCKETT ACADEMY,4851 14TH ST,DETROIT,MI,48208,2204,(313) 896-6078
62768,263255001252,SPRING LAKE INTERMEDIATE SCHOOL,345 HAMMOND ST,SPRING LAKE,MI,49456,2064,(616) 846-6845
64350,261299005000,EDWARDSBURG MIDDLE SCHOOL,69230 SECTION ST,EDWARDSBURG,MI,49112,8606,(269) 663-1031
65764,260012100740,HONEY CREEK COMMUNITY SCHOOL,1735 SOUTH WAGNER RD,ANN ARBOR,MI,48103,9715,(734) 994-2636
67315,260030608288,BRIDGE ACADEMY WEST,3105 CARPENTER ROAD,DETROIT,MI,48212,NOT AVAILABLE,(313) 462-6200
67571,260693008128,BRITTON DEERFIELD SCHOOLDEERFIELD BUILDING,252 DEERFIELD ROAD,DEERFIELD,MI,49238,NOT AVAILABLE,(517) 447-3215
68504,261215004924,UNION HIGH SCHOOL,701 WEST PRAIRIE RONDE ST,DOWAGIAC,MI,49047,1072,(269) 782-4420
68507,261461005153,COLLINS ELEMENTARY SCHOOL,4368 HEATHER LN SE,GRAND RAPIDS,MI,49546,2348,(616) 493-8900
69416,263627007216,WHITEFORD ELEMENTARY SCHOOL,6655 CONSEAR RD,OTTAWA LAKE,MI,49267,9715,(734) 856-1443
102262,260021501164,DR JOSEPH F POLLACK ACADEMIC CENTER OF EXCELLENCE,23777 SOUTHFIELD RD,SOUTHFIELD,MI,48075,3458,(248) 569-1060
105263,261644008880,CA FROST ENVIRONMENTAL SCIENCE ACADEMY ELEMENTARY,1460 LAUGHLIN DR NW,GRAND RAPIDS,MI,49504,2493,(616) 819-2250
107165,261293008901,SER METRO YOUTHBUILD LEARNING ACADEMY,5200 STECKER ST,DEARBORN,MI,48126,3813,(313) 945-5200
20070,262187005912,LANSE CREUSE HIGH SCHOOL,38495 LANSE CREUSE ST,HARRISON TOWNSHIP,MI,48045,3483,(586) 783-6400
20465,261725005409,THOMAS M RYAN INTERMEDIATE SCHOOL,9562 EAST M89,RICHLAND,MI,49083,8203,(269) 548-3705
21643,263465007041,TOWNSEND ELEMENTARY SCHOOL,1005 FLOYD AVE,JACKSON,MI,49203,6065,(517) 784-6133
23686,260651004255,BOYNE FALLS PUBLIC SCHOOL,1662 M75 S,BOYNE FALLS,MI,49713,NOT AVAILABLE,(231) 549-2211
23839,260013100781,MARTIN LUTHER KING JR EDUCATION CENTER ACADEMY,16827 APPOLINE ST,DETROIT,MI,48235,4205,(313) 341-4944
24406,263468007050,MARJORIE CARLSON ELEMENTARY SCHOOL,12355 MRUK AVE,WARREN,MI,48089,1318,(586) 758-8345
24627,263456007037,TYLER ROAD ELEMENTARY SCHOOL,42200 TYLER RD,BELLEVILLE,MI,48111,4329,(734) 699-5818
24760,260957004456,WYANDOT MIDDLE SCHOOL,39490 GARFIELD,CLINTON TWP,MI,48038,2795,(586) 723-4202
25101,260327004045,ARVON TOWNSHIP SCHOOL,21798 SKANEE RD,SKANEE,MI,49962,9049,(906) 524-7336
25516,260001403877,EWENTROUT CREEK CONSOLIDATED SCHOOL,14312 AIRPORT RD,EWEN,MI,49925,NOT AVAILABLE,(906) 813-0620
25590,261644000563,BURTON MIDDLE SCHOOL,2133 BUCHANAN AVE SW,GRAND RAPIDS,MI,49507,2967,(616) 819-2269
26093,262307005995,NORTH AURELIUS ELEMENTARY SCHOOL,115 NORTH AURELIUS RD,MASON,MI,48854,9552,(517) 676-6506
26186,260198008678,AIRPORT MIDDLE COLLEGE,11330 GRAFTON RD,CARLETON,MI,48117,9392,(734) 654-4071
27225,262883006476,ROOSEVELT ELEMENTARY SCHOOL,1112 20TH ST,PORT HURON,MI,48060,4964,(810) 984-6525
81104,263648007237,WOLVERINE ELEMENTARY SCHOOL,5993 SHOLES ST,WOLVERINE,MI,49799,9549,(231) 525-8201
81544,261446005086,PD CHATTERTON MIDDLE SCHOOL,24333 RYAN RD,WARREN,MI,48091,3383,(586) 757-6650
81709,268099001620,LOCALBASED SPECED PROGRAMS,1735 SOUTH WAGNER RD,ANN ARBOR,MI,48103,9715,(734) 994-8100
81971,263255001251,SPRING LAKE MIDDLE SCHOOL,345 HAMMOND ST,SPRING LAKE,MI,49456,2064,(616) 846-5502
82720,263447006990,BURR ELEMENTARY SCHOOL,41460 RYAN RD,STERLING HEIGHTS,MI,48314,3940,(586) 797-4100
82952,260279004001,LOTTIE M SCHMIDT ELEM SCHOOL,33700 HOOKER RD,CHESTERFIELD,MI,48047,3673,(586) 725-7541
84107,261638005288,GRIFFIN ELEMENTARY SCHOOL,1700 SOUTH GRIFFIN ST,GRAND HAVEN,MI,49417,2752,(616) 850-5500
84114,262856001464,PLYMOUTH HIGH SCHOOL,8400 NORTH BECK RD,CANTON,MI,48187,1210,(734) 582-5500
84470,260015200931,CASMAN ALTERNATIVE ACADEMY,225 9TH ST,MANISTEE,MI,49660,3109,(231) 723-4981
85720,260001708240,ASCENT HIGH SCHOOL,309 N OUTER DR,BAD AXE,MI,48413,9701,(989) 269-9938
85725,262346007556,ROGERS EARLY ELEMENTARY SCHOOL,5000 SHENANDOAH AVE,ALLEN PARK,MI,48101,2854,(313) 389-3345
86349,262115005798,GIER PARK SCHOOL,401 EAST GIER ST,LANSING,MI,48906,4137,(517) 755-1360
87543,261545008314,GALESBURGAUGUSTA ALTERNATIVE EDUCATION,1076 N 37TH STREET,GALESBURG,MI,49053,9762,(269) 484-2010
87813,268099008147,WASHTENAW INTERNATIONAL HIGH SCHOOL,105 N MANSFIELD ST,YPSILANTI,MI,48197,4546,(734) 994-8145
88047,260025401247,WALTON CHARTER ACADEMY,744 EAST WALTON BLVD,PONTIAC,MI,48340,1361,(248) 371-9300
88646,261899000238,OAK VALLEY MIDDLE SCHOOL,4200 WHITE OAK TRL,COMMERCE TOWNSHIP,MI,48382,1375,(248) 684-8101
31757,260957007865,INTERNATIONAL ACADEMY OF MACOMB,42755 ROMEO PLANK,CLINTON TWP,MI,48038,1790,(586) 723-7200
32631,262082005746,LAKESHORE MIDDLE SCHOOL,1459 WEST JOHN BEERS RD,STEVENSVILLE,MI,49127,9408,(269) 428-1408
32663,262184005897,RILEY UPPER ELEMENTARY SCHOOL,15555 HENRY RUFF ST,LIVONIA,MI,48154,3240,(734) 744-2680
32697,261014004502,COLDWATER HIGH SCHOOL,275 NORTH FREMONT ST,COLDWATER,MI,49036,1206,(517) 279-5930
33320,261455005146,FLUSHING MIDDLE SCHOOL,8100 CARPENTER RD,FLUSHING,MI,48433,1360,(810) 591-2800
33537,261770005434,SHAY ELEMENTARY SCHOOL,175 EAST LAKE ST,HARBOR SPRINGS,MI,49740,1152,(231) 526-4500
34600,260684004282,FC REED MIDDLE SCHOOL,10254 CALIFORNIA,BRIDGMAN,MI,49106,9366,(269) 466-0230
35539,261191004632,DELTON KELLOGG ELEM SCHOOL,327 NORTH GROVE ST,DELTON,MI,49046,9771,(269) 623-1535
35542,261929005606,NORTH LEVALLEY ELEM SCHOOL,2120 NORTH STATE RD,IONIA,MI,48846,8527,(616) 527-4900
35652,263444006988,UNIONVILLESEBEWAING ELEM SCHOOL,7835 NORTH UNIONVILLE RD,UNIONVILLE,MI,48767,9202,(989) 883-9147
36683,262298005987,ROBERT D BRANDON ELEM SCHOOL,1583 UNIVERSITY ST,MARTIN,MI,49070,9715,(269) 442-0450
37880,261845005524,PATTERSON ELEMENTARY SCHOOL,3231 GRANGE HALL RD,HOLLY,MI,48442,2028,(248) 328-3700
38082,261995005662,LINCOLN INTERNATIONAL STUDIES SCHOOL,912 NORTH BURDICK ST,KALAMAZOO,MI,49007,3478,(269) 337-0640
38665,261716005392,BALDWIN HEIGHTS SCHOOL,821 WEST OAK ST,GREENVILLE,MI,48838,2146,(616) 754-3643
39666,260789001811,BENDLECARMANAINSWORTH ALTERNATIVE EDUCATION,G3493 BEVERIDGE RD,FLINT,MI,48532,4902,(810) 591-8220
91516,263516007073,COMMERCE ELEMENTARY SCHOOL,520 FARR ST,COMMERCE TOWNSHIP,MI,48382,2956,(248) 956-3900
91626,262883006474,CENTRAL MIDDLE SCHOOL,200 32ND ST,PORT HURON,MI,48060,2504,(810) 984-6533
91774,262556006203,BALLARD ELEMENTARY SCHOOL,1601 WEST CHICAGO RD,NILES,MI,49120,3168,(269) 683-5900
92500,261989005649,JOHANNESBURGLEWISTON ELEMENTARYMIDDLE SCHOOL,10854 M 32 E,JOHANNESBURG,MI,49751,9622,(989) 731-2040
98858,260366004061,AUTRAINONOTA PUBLIC SCHOOL,8790 DEERTON RD,DEERTON,MI,49822,NOT AVAILABLE,(906) 343-6632
99679,263303006858,STOCKBRIDGE JRSR HIGH SCHOOL,416 NORTH CLINTON ST,STOCKBRIDGE,MI,49285,9796,(517) 851-7770
99957,262532007698,NEWAYGO ELEMENTARY SCHOOL,29 POST ST,NEWAYGO,MI,49337,8885,(231) 652-2100
51306,260663004263,BRECKENRIDGE HIGH SCHOOL,700 WRIGHT ST,BRECKENRIDGE,MI,48615,9804,(989) 842-3182
51330,262124005846,LAWTON ELEMENTARY SCHOOL,100 PRIMARY WAY,LAWTON,MI,49065,8781,(269) 624-7501
51424,263630001894,WHITE LAKE AREA COMMUNITY EDUCATION,4600 GIBSON RD,MUSKEGON,MI,49445,9342,(231) 893-0515
51639,263387007652,COURTADE ELEMENTARY SCHOOL,1111 RASHO RD,TRAVERSE CITY,MI,49686,8726,(231) 933-5802
51650,261884005564,PARK ELEMEMENTARY SCHOOL,5525 PARK AVE,HUDSONVILLE,MI,49426,1248,(616) 669-1970
53542,260110304845,THIRKELL ELEMENTARYMIDDLE SCHOOL,7724 14TH ST,DETROIT,MI,48206,2644,(313) 596-0990
54386,260111108826,FRANCIS STREET PRIMARY SCHOOL,1320 FRANCIS STREET,JACKSON,MI,49203,4238,(517) 879-1380
54636,268040008535,GENESEE CAREER INSTITUTE,5081 TORREY RD,FLINT,MI,48507,5999,(810) 591-4462
56128,260110307415,FREDERICK DOUGLASS ACADEMY FOR YOUNG MEN,2001 WEST WARREN AVE,DETROIT,MI,48208,2216,(313) 596-3555
56149,262073008778,LEARNING OPTIONS HIGH SCHOOL,455 E SCRIPPS ROAD,LAKE ORION,MI,48360,2249,(248) 693-5450
58106,261818005489,HEMLOCK MIDDLE SCHOOL,535 NORTH MAPLE ST,HEMLOCK,MI,48626,8641,(989) 642-5253
58623,263591007196,MACATAWA BAY MIDDLE SCHOOL,3700 140TH AVE,HOLLAND,MI,49424,8417,(616) 786-2000
58671,262856006410,WEST MIDDLE SCHOOL,44401 WEST ANN ARBOR TRL,PLYMOUTH,MI,48170,3729,(734) 416-7550
58979,260762001130,EMMONS LAKE ELEMENTARY SCHOOL,8950 KRAFT AVE SE,CALEDONIA,MI,49316,7303,(616) 528-8100
59684,263381006924,THORNAPPLE KELLOGG HIGH SCHOOL,3885 BENDER RD,MIDDLEVILLE,MI,49333,9273,(269) 795-3394
70321,260543008467,LINK LEARNING EDMOREMONTABELLAVESTABURG,7188 AVENUE B,VESTABURG,MI,48891,9502,(616) 244-3547
71886,261203004917,CREEKSIDE INTERMEDIATE SCHOOL,2615 BAKER RD,DEXTER,MI,48130,1534,(734) 424-4160
73064,263341006875,ROBERT B HAVENS ELEM SCHOOL,457 VAN WORMER RD,SAGINAW,MI,48609,9573,(989) 921-4201
73810,261143004576,HILL ELEMENTARY SCHOOL,404 ALOHA ST,DAVISON,MI,48423,1318,(810) 591-0839
73959,262415006095,RAISINVILLE SCHOOL,2300 NORTH RAISINVILLE RD,MONROE,MI,48162,9668,(734) 265-4800
74525,262412006084,LINCOLN PARK ELEMENTARY SCHOOL,2951 LEON ST,MUSKEGON,MI,49441,3611,(231) 755-1257
74627,262112005779,HILLER ELEMENTARY SCHOOL,400 EAST LA SALLE AVE,MADISON HEIGHTS,MI,48071,2162,(248) 589-0406
75285,260095507879,YOUTH ADVANCEMENT ACADEMY,6750 CHIME ST,KALAMAZOO,MI,49009,NOT AVAILABLE,(269) 443-7740
77146,260957004462,MIAMI ELEMENTARY SCHOOL,41290 KENTVALE DR,CLINTON TWP,MI,48038,1975,(586) 723-6000
77561,261545005205,GALESBURGAUGUSTA HIGH SCHOOL,1076 NORTH 37TH ST,GALESBURG,MI,49053,9762,(269) 484-2010
79875,262994006573,ROCHESTER HIGH SCHOOL,180 SOUTH LIVERNOIS RD,ROCHESTER HILLS,MI,48307,1840,(248) 726-5400
226,260105808544,LIFETECH ACADEMY,3101 TECHNOLOGY BLVD,LANSING,MI,48910,8546,(517) 325-5469
2844,262142005850,CEDARVILLE SCHOOL,298 EAST HIGHWAY M134,CEDARVILLE,MI,49719,NOT AVAILABLE,(906) 484-2256
2875,262382006053,CHESTNUT HILL SCHOOL,3900 CHESTNUT HILL DR,MIDLAND,MI,48642,6204,(989) 923-6634
3391,263516001289,WALLED LAKE NORTHERN HIGH SCHOOL,6000 BOGIE LAKE RD,COMMERCE TOWNSHIP,MI,48382,2419,(248) 956-5300
5751,260111308825,DETROIT COLLEGIATE HIGH SCHOOL,3111 ELMWOOD STREET,DETROIT,MI,48207,2418,(248) 404-0871
5928,261256008823,EAST JORDAN ALTERNATIVE HIGH SCHOOL,951 MILL STREET,EAST JORDAN,MI,49727,9758,(231) 536-0053
6141,261293008849,HOPE ACADEMIC ACADEMY,27225 W OUTER DRIVE,ECORSE,MI,48229,1217,(313) 294-4750
6375,260762008102,PARIS RIDGE ELEMENTARY,4690 PARIS RIDGE AVE SE,CALEDONIA,MI,49316,9233,(616) 891-7033
40153,263516007077,KEITH ELEMENTARY SCHOOL,2800 KEITH RD,WEST BLOOMFIELD,MI,48324,4737,(248) 956-3700
40506,261644007875,CENTER FOR ECONOMICOLOGY,1720 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49505,4705,(616) 819-2380
40513,263426006977,WASS ELEMENTARY SCHOOL,2340 WILLARD DRIVE,TROY,MI,48085,4098,(248) 823-3900
42485,261740001319,HAMILTON MIDDLE SCHOOL,4845 136TH AVE,HAMILTON,MI,49419,9604,(269) 751-4436
42561,261539007455,BEACH ELEMENTARY SCHOOL,2741 HEIGHTS RAVENNA RD,MUSKEGON,MI,49444,3485,(231) 773-8996
42617,261587005238,PARSONS ELEMENTARY SCHOOL,14473 MIDDLE GIBRALTAR RD,ROCKWOOD,MI,48173,9772,(734) 379-7050
45881,262034005718,SOUTHWOOD ELEMENTARY,630 66TH ST SE,GRAND RAPIDS,MI,49548,6917,(616) 455-7230
47093,261002004485,CLIMAXSCOTTS HIGH SCHOOL,372 SOUTH MAIN ST,CLIMAX,MI,49034,9773,(269) 746-2301
48884,262310006001,MASON SENIOR HIGH SCHOOL,2400 MASON EAGLE DR,ERIE,MI,48133,9373,(734) 848-9353
62581,263312006868,SUMMERFIELD JUNIORSENIOR HIGH SCHOOL,17555 IDA WEST RD,PETERSBURG,MI,49270,9564,(734) 279-1012
62824,261632005269,GOODRICH MIDDLE SCHOOL,7480 GALE RD,GOODRICH,MI,48438,8600,(810) 591-4210
64475,262304005989,MARYSVILLE HIGH SCHOOL,555 EAST HURON BLVD,MARYSVILLE,MI,48040,2110,(810) 364-7161
65084,262034008091,PINE REST KENTWOOD PUBLIC SCHOOLS,6945 MADISON AVE SE,GRAND RAPIDS,MI,49548,7705,(616) 281-6363
66518,261845005523,HOLLY ELEMENTARY SCHOOL,801 EAST MAPLE ST,HOLLY,MI,48442,1777,(248) 328-3600
66636,262184005905,BUCHANAN ELEMENTARY SCHOOL,16400 HUBBARD ST,LIVONIA,MI,48154,6100,(734) 744-2690
67673,262307005997,MASON MIDDLE SCHOOL,235 TEMPLE ST,MASON,MI,48854,1845,(517) 676-6514
68011,268044007779,TBA ISD TRAVERSE HEIGHTS,933 ROSE ST,TRAVERSE CITY,MI,49686,4231,(231) 933-5685
68179,262637007433,FERN PERSONS ELEMENTARY SCHOOL,4425 WEST BUTTERFIELD HWY,OLIVET,MI,49076,9705,(269) 749-4611
69390,260852004400,CEDAR SPRINGS HIGH SCHOOL,204 EAST MUSKEGON ST,CEDAR SPRINGS,MI,49319,9326,(616) 696-1200
51326,260704004303,BROWN CITY ELEMENTARY SCHOOL,4290 2ND ST,BROWN CITY,MI,48416,7718,(810) 346-2781
53340,261647005383,GRANDVILLE WEST ELEMENTARY SCHOOL,3777 AARON AVE SW,GRANDVILLE,MI,49418,1709,(616) 254-6250
55510,260097708183,WEST MICHIGAN AVIATION ACADEMY,5363 44TH STREET SE,GRAND RAPIDS,MI,49512,NOT AVAILABLE,(616) 446-8886
56197,262115005820,WILLOW SCHOOL,1012 WEST WILLOW ST,LANSING,MI,48915,2252,(517) 755-1680
57044,260807008783,JB GRIFFIN,3211 CARLA DRIVE,SAGINAW,MI,48604,1750,(989) 754-2425
57635,261881008638,SOUTHERN MICHIGAN CENTER FOR SCIENCE INDUSTRY SMCSI,550 E MAIN ST,HUDSON,MI,49247,9535,(517) 448-8912
57926,260096808090,VIRTUAL LEARNING ACADEMYOF ST CLAIR COUNTY,499 RANGE RD,MARYSVILLE,MI,48040,2220,(810) 455-4480
58580,263426006969,SMITH MIDDLE SCHOOL,5835 DONALDSON DRIVE,TROY,MI,48085,3199,(248) 823-4700
59310,261452005117,POTTER SCHOOL,2500 NORTH AVERILL AVE,FLINT,MI,48506,3010,(810) 760-1813
59935,262637006286,OLIVET MIDDLE SCHOOL,255 FIRST ST,OLIVET,MI,49076,9498,(269) 749-9953
90040,260101405502,BARBER ELEMENTARY SCHOOL,45 EAST BUENA VISTA ST,HIGHLAND PARK,MI,48203,3343,(313) 957-3005
91803,263012006610,ROMULUS MIDDLE SCHOOL,37300 WICK RD,ROMULUS,MI,48174,1370,(734) 532-1703
92289,263666001316,ZEELAND WEST HIGH SCHOOL,3390 100TH AVE,ZEELAND,MI,49464,9604,(616) 748-4500
97055,268044001584,LIFE SKILLS CENTER,880 PARSONS RD,TRAVERSE CITY,MI,49686,3622,(231) 922-6357
97478,260023401204,DAVID ELLIS ACADEMY,18977 SCHAEFER HWY,DETROIT,MI,48235,1762,(313) 450-0642
97901,263039006680,STONE SCHOOL,1006 STATE ST,SAGINAW,MI,48602,5662,(989) 399-5100
98462,263384006931,NORTON ELEMENTARY SCHOOL,59692 AL JONES RD,THREE RIVERS,MI,49093,NOT AVAILABLE,(269) 244-1144
80098,263426006975,BOULAN PARK MIDDLE SCHOOL,3570 NORTHFIELD PARKWAY,TROY,MI,48084,1422,(248) 823-4900
80276,261215004923,SISTER LAKES ELEMENTARY SCHOOL,68079 M 152,BENTON HARBOR,MI,49022,9360,(269) 782-4468
80287,263228006761,JOHN D PIERCE MIDDLE SCHOOL,25605 ORANGELAWN,REDFORD,MI,48239,2048,(313) 937-8880
80365,260789004370,RANKIN ELEMENTARY SCHOOL,3459 MUNDY AVE,SWARTZ CREEK,MI,48473,8810,(810) 591-4605
80373,263519007119,JEFFERSON ELEMENTARY SCHOOL,37555 CAROL DR,STERLING HEIGHTS,MI,48310,3832,(586) 825-2680
82550,260030501944,HANLEY INTERNATIONAL ACADEMY,2400 DENTON ST,HAMTRAMCK,MI,48212,3616,(313) 875-8888
82939,261143004578,GATES ELEMENTARY SCHOOL,2359 SOUTH IRISH RD,DAVISON,MI,48423,8361,(810) 591-5001
82949,268016000464,BERRIEN COUNTY JUVENILE CENTER,6414 DEANS HILL RD,BERRIEN CENTER,MI,49102,9750,(269) 429-2351
85016,262067005731,WEST SHORE ELEMENTARY SCHOOL,3076 LAHRING RD,FENTON,MI,48430,8801,(810) 591-6542
86575,262781006359,PENNFIELD MIDDLE SCHOOL,8587 PENNFIELD RD,BATTLE CREEK,MI,49017,8104,(269) 961-9784
86608,260101908370,NEXTECH HIGH SCHOOL OF LANSING,2175 UNIVERSITY PARK DRIVE,OKEMOS,MI,48864,3975,(517) 347-7793
86718,261014004508,LEGG MIDDLE SCHOOL,175 GREEN ST,COLDWATER,MI,49036,1002,(517) 279-5940
87474,263230000022,BASELINE MIDDLE SCHOOL,7357 BASELINE RD,SOUTH HAVEN,MI,49090,9177,(269) 637-0530
87568,260102808329,CHARLTON HESTON ACADEMY,1350 N SAINT HELEN RD,SAINT HELEN,MI,48656,NOT AVAILABLE,(989) 632-3390
88903,261461005160,NORTHERN HILLS MIDDLE SCHOOL,3775 LEONARD ST NE,GRAND RAPIDS,MI,49525,3369,(616) 493-8650
88908,260023701207,UNIVERSAL ACADEMY,4833 OGDEN,DETROIT,MI,48210,2011,(313) 581-5006
100736,263654007255,WOODROW WILSON SCHOOL,1275 15TH ST,WYANDOTTE,MI,48192,3129,(734) 759-5300
101256,262979006557,CHIKAMING ELEMENTARY SCHOOL,13742 THREE OAKS RD,SAWYER,MI,49125,9327,(269) 426-4204
101492,260011400705,BLACK RIVER PUBLIC SCHOOL MIDDLEHIGH,491 COLUMBIA AVE,HOLLAND,MI,49423,4838,(616) 355-0055
105239,260113808980,DRIVE ONE CAREER TECHNICAL HIGH SCHOOL,15900 COMMON RD,ROSEVILLE,MI,48066,1812,(313) 421-5879
105243,260369008854,DIPLOMA AND CAREERS INSTITUTE,1435 W AUBURN RD,ROCHESTER HLS,MI,48309,4344,(313) 575-3768
105296,262385008950,YOUNG ADULT PROGRAM,8 PARK LN,MILAN,MI,48160,1602,(734) 439-5050
105300,262814008973,THE LINK A PATHWAY TO SUCCESS,2130 E M 36,PINCKNEY,MI,48169,8186,(810) 225-5517
105302,262856008986,PCCS MIDDLE VIRTUAL ACADEMY,454 S HARVEY ST,PLYMOUTH,MI,48170,1717,(734) 416-4929
105308,263492008891,VESTABURG COMMUNITY ALTERNATIVE EDUCATION SCHOOL,7188 AVENUE B,VESTABURG,MI,48891,9502,(989) 268-5353
105317,268062008363,COMMUNITY TRANSITION CAMPUS,225 MAYFIELD AVE NE,GRAND RAPIDS,MI,49503,3768,(616) 410-4860
11548,263021006621,HURON PARK ELEMENTARY SCHOOL,18530 MARQUETTE ST,ROSEVILLE,MI,48066,3550,(586) 445-5780
12164,263354006891,CLARENCE RANDALL ELEM SCHOOL,8699 ROBERT ST,TAYLOR,MI,48180,2332,(313) 295-5812
12351,262349006025,MEMPHIS JUNIORSENIOR HIGH SCHOOL,34130 BORDMAN RD,MEMPHIS,MI,48041,4740,(810) 392-2186
12739,260027001445,CREATIVE MONTESSORI ACADEMY,15100 NORTHLINE RD,SOUTHGATE,MI,48195,2408,(734) 284-5600
13521,262484006151,MOON ELEMENTARY SCHOOL,1826 HOYT ST,MUSKEGON,MI,49442,5640,(231) 720-2700
14121,261644005319,CESAR E CHAVEZ ELEMENTARY,1205 GRANDVILLE AVE SW,GRAND RAPIDS,MI,49503,8034,(616) 819-2560
14700,268088001154,OAKLAND SCHOOLS TECHNICAL CAMPUSSE,5055 DELEMERE AVE,ROYAL OAK,MI,48073,1004,(248) 288-4020
14922,261461007486,FOREST HILLS TRANSITION CENTER,3787 LEONARD ST NE,GRAND RAPIDS,MI,49525,3369,(616) 493-8685
