OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
7572,160045000099,GRAND VIEW ELEMENTARY SCHOOL,205 FIRST STREET,GRAND VIEW,ID,83624,0039,(208) 834-2775
48008,160324000549,HARRISON ELEMENTARY SCHOOL,600 HARRISON STREET,TWIN FALLS,ID,83301,3904,(208) 733-4229
60674,160072000139,CHALLIS ELEMENTARY SCHOOL,950 BLUFF AVENUE,CHALLIS,ID,83226,0304,(208) 879-2439
62925,160177000596,HUBBARD ELEMENTARY SCHOOL,311 EAST PORTER ROAD,KUNA,ID,83634,1348,(208) 922-1007
69371,160000200691,LAKE PEND OREILLE HIGH SCHOOL,1005 NORTH BOYER AVENUE,SANDPOINT,ID,83864,2406,(208) 263-6121
55673,160078000291,LAKE CITY HIGH SCHOOL,6101 RAMSEY ROAD,COEUR D'ALENE,ID,83815,8407,(208) 769-0769
59174,160210000793,RIVER VALLEY ELEMENTARY SCHOOL,2900 EAST RIVER VALLEY STREET,MERIDIAN,ID,83646,2393,(208) 884-1741
97143,160093000670,TIEBREAKER ELEMENTARY SCHOOL,3100 FIRST STREET,IDAHO FALLS,ID,83401,4550,(208) 525-4480
98108,160000200618,SAGLE ELEMENTARY SCHOOL,550 SAGLE ROAD,SAGLE,ID,83860,9625,(208) 263-2757
99161,160093000175,HILLVIEW ELEMENTARY SCHOOL,3075 TETON STREET,AMMON,ID,83406,6600,(208) 525-4460
99570,160303000528,LEADORE SCHOOL,111 SOUTH 3RD STREET,LEADORE,ID,83464,0119,(208) 768-2441
80566,160234000969,LONE STAR MIDDLE SCHOOL,11055 LONE STAR ROAD,NAMPA,ID,83651,5203,(208) 468-4745
88661,160210000362,EAGLE ELEMENTARY SCHOOL OF THE ARTS,475 NORTH EAGLE ROAD,EAGLE,ID,83616,5003,(208) 855-4365
89721,160084000162,COUNCIL ELEMENTARY SCHOOL,202 HIGHWAY 95,COUNCIL,ID,83612,0068,(208) 253-4223
100099,160234000416,NAMPA EARLY CHILDHOOD CENTER,1701 DISCOVERY PLACE,NAMPA,ID,83686,7179,(208) 498-0560
102341,160153000784,CAREER & TECHNICAL EDUCATION CENTER,955 GARFIELD STREET,IDAHO FALLS,ID,83401,2902,(208) 525-7517
102537,160210001123,PLEASANT VIEW ELEMENTARY,4600 WEST GONDOLA DRIVE,MERIDIAN,ID,83646,NOT AVAILABLE,(208) 332-6800
11769,160210000818,PEPPER RIDGE ELEMENTARY,2252 SOUTH SUMPTER WAY,BOISE,ID,83709,8134,(208) 855-4130
17213,160324000739,SNAKE RIVER JUVENILE DETENTION,2515 WRIGHT AVENUE,TWIN FALLS,ID,83301,7972,(208) 736-2588
38000,160243000428,NORTH GEM HIGH SCHOOL,360 SOUTH MAIN STREET,BANCROFT,ID,83217,NOT AVAILABLE,(208) 648-7848
39253,160210000717,CHIEF JOSEPH SCHOOL OF THE ARTS,1100 EAST CHATEAU,MERIDIAN,ID,83646,3403,(208) 350-4200
39422,160180000956,TWIN LAKES ELEMENTARY SCHOOL,5326 WEST RICE ROAD,RATHDRUM,ID,83858,0039,(208) 687-5870
71420,160051000105,JEFFERSON MIDDLE SCHOOL,3311 SOUTH 10TH AVENUE,CALDWELL,ID,83605,6201,(208) 455-3309
78509,160036000632,RIVERGLEN JR HIGH SCHOOL,6801 NORTH GARY LANE,BOISE,ID,83714,2444,(208) 854-5910
79888,160066000123,ALMO ELEMENTARY SCHOOL,2292 SOUTH ELBA/ALMO ROAD,ALMO,ID,83312,0168,(208) 824-5526
24403,160138000840,HAGERMAN SCHOOL,150 LAKE STREET WEST,HAGERMAN,ID,83332,5040,(208) 837-4572
28775,160324000555,TWIN FALLS HIGH SCHOOL,1615 FILER AVENUE EAST,TWIN FALLS,ID,83301,4258,(208) 733-6551
70762,160111000205,SOUTH FREMONT HIGH SCHOOL,855 NORTH BRIDGE,ST ANTHONY,ID,83445,5402,(208) 624-3416
72865,160024000017,BEAR LAKE MIDDLE SCHOOL,633 WASHINGTON STREET,MONTPELIER,ID,83254,1453,(208) 847-2255
74467,160078000157,WINTON ELEMENTARY SCHOOL,920 LA CROSSE AVENUE,COEUR D'ALENE,ID,83814,2417,(208) 664-3440
74468,160078000148,CANFIELD MIDDLE SCHOOL,EAST 1800 DALTON AVENUE,COEUR D'ALENE,ID,83815,9611,(208) 664-9188
98506,160177000307,KUNA HIGH SCHOOL,637 EAST DEER FLAT,KUNA,ID,83634,3444,(208) 955-0200
102516,160024001136,BEAR LAKE ON-LINE LEARNING,39 FIELDING STREET,PARIS,ID,83261,0300,(208) 945-2891
104848,160019601133,GEM PREP: MERIDIAN NORTH,5390 NORTH MCDERMOTT ROAD,MERIDIAN,ID,83642,NOT AVAILABLE,(208) 332-6800
83492,160027000032,WAPELLO ELEMENTARY SCHOOL,195 E 350 N,BLACKFOOT,ID,83221,5886,(208) 785-8844
87716,160318000884,BASIN ALTERNATIVE HIGH SCHOOL,510 NORTH 1ST EAST,DRIGGS,ID,83422,5079,(208) 228-5928
89804,160258000455,MCCAIN MIDDLE SCHOOL,400 NORTH IOWA AVENUE,PAYETTE,ID,83661,2606,(208) 642-4122
52371,160219000389,WEST MINICO MIDDLE SCHOOL,155 S 600 W,PAUL,ID,83347,8621,(208) 438-5018
53010,160324000316,OREGON TRAIL ELEMENTARY SCHOOL,660 PARK AVENUE,TWIN FALLS,ID,83301,7736,(208) 733-8480
59218,160036000055,HIGHLANDS ELEMENTARY SCHOOL,3434 BOGUS BASIN ROAD,BOISE,ID,83702,1507,(208) 854-5050
59892,160210000639,BARBARA MORGAN STEM ACADEMY,1825 CHATEAU DRIVE,MERIDIAN,ID,83646,1345,(208) 855-4430
24362,160210000789,ADA PROFESSIONAL-TECHNICAL CENTER,1900 WEST PINE,MERIDIAN,ID,83642,6295,(208) 855-4198
24538,160036000071,PIERCE PARK ELEMENTARY SCHOOL,5015 NORTH PIERCE PARK LANE,BOISE,ID,83714,7736,(208) 854-5880
28923,160207000836,MELBA HIGH SCHOOL,6870 STOKES AVENUE,MELBA,ID,83641,5175,(208) 495-2221
29884,160255000449,MAXINE JOHNSON ELEMENTARY,607 EAST MCCONNELL STREET,PARMA,ID,83660,5607,(208) 722-5115
63657,160177000962,INITIAL POINT HIGH SCHOOL,1080 NORTH TEN MILE ROAD,KUNA,ID,83634,2000,(208) 955-0200
63736,160171000300,KIMBERLY ELEMENTARY SCHOOL,311 MAIN STREET SOUTH,KIMBERLY,ID,83341,1753,(208) 423-4170
69149,160276000497,RICHFIELD SCHOOL,555 NORTH TIGER DRIVE,RICHFIELD,ID,83349,5517,(208) 487-2790
32438,160036000073,SOUTH JUNIOR HIGH SCHOOL,3101 CASSIA STREET,BOISE,ID,83705,2337,(208) 854-6110
32960,160036000076,WASHINGTON ELEMENTARY SCHOOL,1607 NORTH 15TH STREET,BOISE,ID,83702,2609,(208) 854-6420
34633,160267000448,FREDERICK POST KINDER CENTER,205 WEST MULLAN,POST FALLS,ID,83877,0040,(208) 777-0479
39792,160342000388,WEST SIDE SENIOR HIGH SCHOOL,775 NORTH WEST SIDE HIGHWAY,DAYTON,ID,83232,0089,(208) 747-3411
15613,160084000163,COUNCIL JR/SR HIGH SCHOOL,101 EAST BLEEKER AVENUE,COUNCIL,ID,83612,0468,(208) 253-4217
19284,160153000264,LONGFELLOW ELEMENTARY SCHOOL,2500 SOUTH HIGBEE AVENUE,IDAHO FALLS,ID,83404,7103,(208) 525-7648
41688,160147000250,HOMEDALE ELEMENTARY SCHOOL,420 WEST WASHINGTON AVENUE,HOMEDALE,ID,83628,3114,(208) 337-4033
42817,160180000437,MOUNTAINVIEW ALTERNATIVE HIGH SCHOOL,7802 WEST MAIN STREET,RATHDRUM,ID,83858,0039,(208) 687-0025
44723,160234000870,COLUMBIA HIGH SCHOOL,301 SOUTH HAPPY VALLEY ROAD,NAMPA,ID,83687,8828,(208) 498-0571
48191,160234000774,OWYHEE ELEMENTARY SCHOOL,2300 WEST IOWA,NAMPA,ID,83686,8741,(208) 468-4616
1624,160318000544,TETON MIDDLE SCHOOL,935 NORTH 5TH EAST,DRIGGS,ID,83422,5378,(208) 228-5925
90976,160063000120,CASCADE ELEMENTARY SCHOOL,209 SCHOOL STREET,CASCADE,ID,83611,0291,(208) 382-4227
91397,160141000757,HANSEN JR/SR HIGH SCHOOL,550 SOUTH MAIN STREET,HANSEN,ID,83334,4903,(208) 423-5593
91966,160153000269,TEMPLE VIEW ELEMENTARY SCHOOL,1500 SCORPIUS DRIVE,IDAHO FALLS,ID,83402,1804,(208) 525-7660
97935,160105000195,HOLLISTER ELEMENTARY SCHOOL,2463 CONTACT AVENUE,TWIN FALLS,ID,83301,0615,(208) 655-4215
98602,160264000470,GREENACRES ELEMENTARY SCHOOL,1250 EAST OAK STREET,POCATELLO,ID,83201,3940,(208) 233-2575
63525,160165000294,PINEHURST ELEMENTARY SCHOOL,201 SOUTH 3 STREET,PINEHURST,ID,83850,0099,(208) 682-2193
65430,160090000165,DIETRICH SCHOOL,406 NORTH PARK STREET,DIETRICH,ID,83324,5069,(208) 544-2158
66996,160162000458,KAMIAH MIDDLE SCHOOL,800 12TH STREET,KAMIAH,ID,83536,NOT AVAILABLE,(208) 935-4040
68674,160159000289,JEROME ACADEMY,125 4TH AVENUE WEST,JEROME,ID,83338,1818,(208) 324-2392
85144,160036000067,MONROE ELEMENTARY SCHOOL,3615 CASSIA STREET,BOISE,ID,83705,2223,(208) 854-5620
85260,160093000173,FALLS VALLEY ELEMENTARY SCHOOL,2455 VIRLOW DRIVE,IDAHO FALLS,ID,83401,3320,(208) 525-4455
51522,160036000643,TIMBERLINE HIGH SCHOOL,701 EAST BOISE AVENUE,BOISE,ID,83706,5119,(208) 854-6230
52872,160318001022,RENDEZVOUS UPPER ELEMENTARY SCHOOL,211 HOWARD AVENUE,DRIGGS,ID,83422,5153,(208) 354-8280
58892,160192000339,LINCOLN ELEMENTARY SCHOOL,358 EAST 2ND SOUTH STREET,REXBURG,ID,83440,2212,(208) 359-3330
42862,160174000302,HARRISON ELEMENTARY SCHOOL,13030 EAST O'GARA ROAD,HARRISON,ID,83833,7641,(208) 689-3511
70480,160264000474,IRVING MIDDLE SCHOOL,911 NORTH GRANT AVENUE,POCATELLO,ID,83204,2847,(208) 232-3039
74048,160000200616,SOUTHSIDE ELEMENTARY SCHOOL,SOUTHSIDE SCHOOL ROAD,COCOLALLA,ID,83813,0159,(208) 263-3020
30905,160225000266,PINE ELEM/JR HIGH SCHOOL,160 SOUTH LESTER CREEK,PINE,ID,83647,5339,(208) 653-2311
31882,160210000365,LAKE HAZEL ELEMENTARY SCHOOL,11711 LAKE HAZEL ROAD,BOISE,ID,83709,6224,(208) 350-4075
32521,160027000027,GROVELAND ELEMENTARY SCHOOL,375 W 170 N,BLACKFOOT,ID,83221,5651,(208) 785-8829
32895,160036000059,JEFFERSON ELEMENTARY SCHOOL,200 SOUTH LATAH STREET,BOISE,ID,83705,1537,(208) 854-5260
34220,160093001015,MOUNTAIN VALLEY ELEMENTARY SCHOOL,2601 PRINCESS DRIVE,AMMON,ID,83406,4758,(208) 552-0866
11728,160264000469,FRANKLIN MIDDLE SCHOOL,2271 EAST TERRY STREET,POCATELLO,ID,83201,2704,(208) 233-5590
16907,160210000366,CHRISTINE DONNELL SCHOOL OF THE ARTS,7075 SOUTH FIVE MILE ROAD,BOISE,ID,83709,7114,(208) 855-4355
883,160210001081,HILLSDALE ELEMENTARY,5225 SOUTH HOWRY LANE,MERIDIAN,ID,83642,NOT AVAILABLE,(208) 350-4432
5703,160195000347,MARSH VALLEY HIGH SCHOOL,12655 SOUTH OLD HIGHWAY 91,ARIMO,ID,83214,1613,(208) 254-3711
21451,160210000319,EAGLE MIDDLE SCHOOL,1000 WEST FLOATING FEATHER,EAGLE,ID,83616,3702,(208) 939-2216
24959,160222000395,WEST PARK ELEMENTARY SCHOOL,510 HOME STREET,MOSCOW,ID,83843,2244,(208) 882-2714
26326,160258000171,PAYETTE PRIMARY SCHOOL,1320 3RD AVENUE NORTH,PAYETTE,ID,83661,2466,(208) 642-3379
29569,160252001057,IDAHO YOUTH CHALLENGE ACADEMY FALL,117 TIMBERLINE DRIVE,PIERCE,ID,83546,5000,(208) 476-7293
102339,160016701068,KTEC SCHOOL,6838 WEST LANCASTER ROAD,RATHDRUM,ID,83858,7224,(208) 712-4733
107092,160018901113,ELEVATE ACADEMY,114 W. CHICAGO STREET,CALDWELL,ID,83605,NOT AVAILABLE,(208) 332-6800
91623,160195000346,LAVA ELEMENTARY SCHOOL,249 WEST FIFE,LAVA HOT SPRINGS,ID,83246,0660,(208) 776-5281
94997,160096000612,PRESTON JR HIGH SCHOOL,450 EAST VALLEY VIEW DRIVE,PRESTON,ID,83263,1556,(208) 852-0751
30618,160249000434,STONE ELEMENTARY SCHOOL,10808 S 23000 W,STONE,ID,83252,6026,(208) 698-3585
32079,160093000168,ROCKY MOUNTAIN MIDDLE SCHOOL,3443 NORTH AMMON ROAD,IDAHO FALLS,ID,83401,1301,(208) 525-4403
33292,160105001006,FILER INTERMEDIATE SCHOOL,833 6TH STREET WEST,FILER,ID,83328,5304,(208) 326-3069
12321,160030000034,CAREY PUBLIC SCHOOL,20 PANTHER LANE,CAREY,ID,83320,0266,(208) 823-4391
12432,160162000286,KAMIAH ELEMENTARY SCHOOL,809 9TH STREET,KAMIAH,ID,83536,NOT AVAILABLE,(208) 935-4012
15730,160027000031,DONALD D STALKER ELEMENTARY,991 WEST CENTER STREET,BLACKFOOT,ID,83221,2520,(208) 785-8841
17392,160273000496,PRAIRIE ELEM/JR HIGH SCHOOL,73 SMITH CREEK ROAD,PRAIRIE,ID,83647,8441,(208) 868-3229
19997,160210001070,VIRTUAL SCHOOL HOUSE,1303 EAST CENTRAL DRIVE,MERIDIAN,ID,83642,7991,(208) 350-5079
20364,160030000033,BELLEVUE ELEMENTARY SCHOOL,305 NORTH 5TH STREET,BELLEVUE,ID,83313,0390,(208) 578-5080
23824,160000200604,SANDPOINT JUVENILE DETENTION,4105 NORTH BOYER AVENUE,SANDPOINT,ID,83864,7450,(208) 263-4213
23989,160045000100,RIMROCK JR/SR HIGH SCHOOL,39678 STATE HIGHWAY 78,BRUNEAU,ID,83604,5131,(208) 834-2260
29004,160234000811,EAST VALLEY MIDDLE SCHOOL,4085 EAST GREENHURST ROAD,NAMPA,ID,83686,8657,(208) 468-4760
50680,160000501056,RICHARD MCKENNA CHARTER SCHOOL - ONLINE ALTERNATIVE,1993 EAST 8TH NORTH SUITE 105,MOUNTAIN HOME,ID,83647,3375,(208) 580-2449
52728,160210000770,PONDEROSA ELEMENTARY SCHOOL,2950 NORTH NAOMI,MERIDIAN,ID,83642,3936,(208) 855-4040
53505,160213000377,MIDDLETON HIGH SCHOOL,1538 EMMETT ROAD,MIDDLETON,ID,83644,4712,(208) 585-6657
61760,160243000427,NORTH GEM ELEMENTARY,360 SOUTH MAIN STREET,BANCROFT,ID,83217,NOT AVAILABLE,(208) 648-7848
63478,160222000154,PARADISE CREEK REGIONAL HIGH SCHOOL,1314 SOUTH MAIN,MOSCOW,ID,83843,4227,(208) 882-3687
63706,160195000348,MARSH VALLEY MIDDLE SCHOOL,12805 SOUTH OLD HIGHWAY 91,ARIMO,ID,83214,1613,(208) 254-3260
63734,160027000492,VAUGHN HUGIE FAMILY ED CENTER,440 WEST JUDICIAL STREET,BLACKFOOT,ID,83221,1611,(208) 785-8835
65867,160036000063,LOWELL ELEMENTARY SCHOOL,1507 NORTH 28TH STREET,BOISE,ID,83703,5952,(208) 854-5480
67478,160180000312,LAKELAND JUNIOR HIGH SCHOOL,15601 NORTH HIGHWAY 41,RATHDRUM,ID,83858,0098,(208) 687-0661
67752,160210000901,DESERT SAGE ELEMENTARY SCHOOL,9325 WEST MOSSYWOOD STREET,BOISE,ID,83709,6498,(208) 350-4020
74934,160036000632,RIVERGLEN JR HIGH SCHOOL,6801 NORTH GARY LANE,BOISE,ID,83714,2444,(208) 854-5910
75892,160147000248,HOMEDALE HIGH SCHOOL,203 EAST IDAHO AVENUE,HOMEDALE,ID,83628,3216,(208) 337-4613
77492,160210000318,EAGLE HIGH SCHOOL,574 NORTH PARK LANE,EAGLE,ID,83616,4512,(208) 939-2189
78349,160192000210,MADISON MIDDLE SCHOOL,575 WEST 7TH SOUTH,REXBURG,ID,83440,9681,(208) 359-3320
78350,160234000941,NEW HORIZON MAGNET SCHOOL,5226 SOUTHSIDE BOULEVARD,NAMPA,ID,83686,4903,(208) 468-4619
78384,160222000394,MOSCOW HIGH SCHOOL,402 EAST 5TH STREET,MOSCOW,ID,83843,2966,(208) 882-2591
78678,160210000945,GALILEO MAGNET SCHOOL,4735 WEST SAGUARO DRIVE,EAGLE,ID,83616,5699,(208) 350-4105
49246,160264000646,CENTURY HIGH SCHOOL,7801 DIAMONDBACK DRIVE,POCATELLO,ID,83204,7347,(208) 478-6863
49889,160180000311,LAKELAND SENIOR HIGH SCHOOL,7006 WEST HIGHWAY 53,RATHDRUM,ID,83858,0069,(208) 687-0181
4574,160060001092,SKYWAY ELEMENTARY,19430 WARD ROAD,CALDWELL,ID,83605,3000,(208) 454-0445
80943,160186000321,CENTENNIAL ELEMENTARY SCHOOL,815 BURRELL AVENUE,LEWISTON,ID,83501,4931,(208) 748-3550
80949,160000200603,KOOTENAI ELEMENTARY SCHOOL,301 SPRAGUE STREET,KOOTENAI,ID,83840,0135,(208) 255-4076
101982,160222000392,LENA WHITMORE ELEMENTARY SCHOOL,110 SOUTH BLAINE STREET,MOSCOW,ID,83843,3459,(208) 882-2621
102340,160066000782,CASSIA REGIONAL TECHNICAL CENTER,1143 WEST 16TH STREET,BURLEY,ID,83318,2185,(208) 878-6610
23713,160153000262,IDAHO FALLS SENIOR HIGH SCHOOL,601 SOUTH HOLMES AVENUE,IDAHO FALLS,ID,83401,4726,(208) 525-7740
24881,160157000626,JEFFERSON HIGH SCHOOL,529 N 3470 E,MENAN,ID,83434,5027,(208) 745-4581
63733,160195000349,MOUNTAIN VIEW ELEMENTARY SCHOOL,714 CENTER STREET,MCCAMMON,ID,83250,0068,(208) 254-3223
63735,160171000179,KIMBERLY MIDDLE SCHOOL,525 CENTER STREET WEST,KIMBERLY,ID,83341,1753,(208) 423-4170
4293,160219000381,EAST MINICO MIDDLE SCHOOL,1805 H STREET,RUPERT,ID,83350,1055,(208) 436-3178
6433,160210001104,STAR MIDDLE SCHOOL,2211 NORTH POLLARD LANE,STAR,ID,83669,5150,(208) 350-4471
42762,160000100620,PRIEST LAKE ELEMENTARY SCHOOL,27732 HIGHWAY 57,PRIEST LAKE,ID,83856,9494,(208) 443-2555
43606,160168000298,JULIAETTA ELEMENTARY SCHOOL,305 4TH STREET,JULIAETTA,ID,83535,9731,(208) 276-3422
46672,160294001026,HIGH DESERT,104 WEST D STREET,SHOSHONE,ID,83352,5338,(208) 886-2381
91012,160036001004,HIDDEN SPRINGS ELEMENTARY SCHOOL,5480 WEST HIDDEN SPRINGS,HIDDEN SPRINGS,ID,83714,9402,(208) 854-4920
97144,160078000208,FERNAN STEM ACADEMY,520 NORTH 21ST,COEUR D'ALENE,ID,83814,5508,(208) 664-2659
50078,160030000036,HAILEY ELEMENTARY SCHOOL,520 SOUTH 1ST AVENUE,HAILEY,ID,83333,8432,(208) 788-3091
50206,160324000660,I B PERRINE ELEMENTARY SCHOOL,452 CASWELL AVENUE WEST,TWIN FALLS,ID,83301,3700,(208) 733-4288
52783,160171000635,KIMBERLY HIGH SCHOOL,885 CENTER STREET WEST,KIMBERLY,ID,83341,1753,(208) 423-4170
56025,160348001091,WILDER MIDDLE SCHOOL,419 HUFF ROAD,WILDER,ID,83676,5003,(208) 482-6228
81059,160177000805,FREMONT H TEED MIDDLE SCHOOL,441 EAST PORTER ROAD,KUNA,ID,83634,1349,(208) 922-1005
81605,160036000078,WHITNEY ELEMENTARY SCHOOL,1609 SOUTH OWYHEE STREET,BOISE,ID,83705,3058,(208) 854-6580
87401,160153000633,WESTSIDE ELEMENTARY SCHOOL,2680 NEWMAN DRIVE,IDAHO FALLS,ID,83402,3818,(208) 525-7666
89677,160234000419,SOUTH MIDDLE SCHOOL,229 WEST GREENHURST ROAD,NAMPA,ID,83686,2971,(208) 468-4740
101730,160210000597,CHAPARRAL ELEMENTARY,1155 NORTH DEER CREEK LANE,MERIDIAN,ID,83642,4242,(208) 350-4180
11407,160264000479,LINCOLN PRESCHOOL CENTER,330 OAKWOOD DRIVE,POCATELLO,ID,83204,3911,(208) 233-6606
12495,160075000144,CLARK COUNTY JR/SR HIGH SCHOOL,137 WEST 2ND SOUTH,DUBOIS,ID,83423,0237,(208) 374-5215
14882,160210000363,MCMILLAN ELEMENTARY,10901 MCMILLAN,BOISE,ID,83713,2634,(208) 855-4475
33363,160015901017,HERITAGE ACADEMY,500 SOUTH LINCOLN AVENUE,JEROME,ID,83338,3027,(208) 595-1617
34683,160036000708,ADA COUNTY JUVENILE CENTER,6300 DENTON STREET,BOISE,ID,83704,9326,(208) 854-4150
70965,160001600920,JCC - ST ANTHONY,2220 EAST 600 NORTH,ST ANTHONY,ID,83445,0040,(208) 624-3462
79172,160102000191,EMMETT MIDDLE SCHOOL,301 EAST 4TH STREET,EMMETT,ID,83617,3048,(208) 365-2921
91513,160267000705,NEW VISION HIGH SCHOOL,205 WEST MULLAN,POST FALLS,ID,83877,0040,(208) 773-3541
93145,160219000382,HEYBURN ELEMENTARY SCHOOL,1151 7TH STREET,HEYBURN,ID,83336,8802,(208) 679-2400
93578,160093000651,SANDCREEK MIDDLE SCHOOL,2955 OWEN STREET,IDAHO FALLS,ID,83406,7614,(208) 525-4416
95429,160285000503,SALMON PIONEER PRIMARY SCHOOL,900 SHARKEY STREET,SALMON,ID,83467,0790,(208) 756-3663
96047,160234000947,ENDEAVOR ELEMENTARY SCHOOL,2824 EAST POWERLINE ROAD,NAMPA,ID,83687,5138,(208) 468-4629
98724,160027000030,BLACKFOOT HERITAGE SIXTH GRADE,50 SOUTH SHILLING AVENUE,BLACKFOOT,ID,83221,2951,(208) 785-8838
70564,160027000023,MOUNTAIN VIEW MIDDLE SCHOOL,645 MITCHELL ROAD,BLACKFOOT,ID,83221,2985,(208) 785-8820
86369,160030000908,ALTURAS ELEMENTARY SCHOOL,1111 WOODSIDE ELEMENTARY LANE,HAILEY,ID,83333,8823,(208) 578-5090
102520,160066001141,MINI-CASSIA ONLINE LEARNING ACADEMY,3650 OVERLAND AVENUE,BURLEY,ID,83318,NOT AVAILABLE,(208) 332-6800
102540,160258001146,PRESIDIO HIGH SCHOOL,650 W STATE ST,BOISE,ID,83702,NOT AVAILABLE,(208) 332-6800
