OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
22870,350219000501,RATON INTERMEDIATE,500 SOUTH THIRD,RATON,NM,87740,NOT AVAILABLE,(575) 445-9881
60082,590010800157,PINE HILL SCHOOLS,1003 TURNERVILLE ROAD,PINE HILL,NM,87357,NOT AVAILABLE,(505) 775-3244
60555,350225000511,EL CAPITAN ELEMENTARY,2807 WEST BLAND ST,ROSWELL,NM,88203,NOT AVAILABLE,(575) 637-3400
61211,350006000102,ROOSEVELT MIDDLE,11799 STATE HIGHWAY 14S,TIJERAS,NM,87059,NOT AVAILABLE,(505) 281-3316
61548,350039000947,KIRTLAND PRE-K EARLY,30 RD 6446,KIRTLAND,NM,87417,NOT AVAILABLE,(505) 598-4550
32577,350006000087,MISSION AVENUE ELEMENTARY,725 MISSION AV NE,ALBUQUERQUE,NM,87107,NOT AVAILABLE,(505) 344-5269
34310,350126000345,BROADMOOR ELEMENTARY,1500 NORTH HOUSTON,HOBBS,NM,88240,NOT AVAILABLE,(575) 433-1500
35307,350015000135,AZTEC HIGH,500 EAST CHACO,AZTEC,NM,87410,NOT AVAILABLE,(575) 334-9474
15864,350111000661,JOHN F. KENNEDY MIDDLE,600 SOUTH BOARDMAN DR,GALLUP,NM,87301,NOT AVAILABLE,(505) 721-1051
43172,350189000469,MORIARTY MIDDLE,200 CENTER ST,MORIARTY,NM,87035,NOT AVAILABLE,(505) 835-5835
46516,350021000151,PLACITAS ELEMENTARY,5 CALLE DEL CARBON,BERNALILLO,NM,87004,NOT AVAILABLE,(505) 867-2488
47590,350150000649,DESERT HILLS ELEMENTARY,280 NORTH ROADRUNNER PKWY,LAS CRUCES,NM,88011,NOT AVAILABLE,(575) 527-9619
709,350017401113,DZIT DIT LOOL SCHOOL OF EMPOWERMENT ACTION AND PERSEVERANCE,SHEPARD SPRINGS BOULEVARD AND,NAVAJO,NM,87328,NOT AVAILABLE,(505) 777-2053
2383,350150001063,MESA MIDDLE,7225 JORNADA RD NORTH,LAS CRUCES,NM,88012,NOT AVAILABLE,(575) 527-9510
7311,350126000355,SOUTHERN HEIGHTS ELEMENTARY,101 EAST TEXAS,HOBBS,NM,88240,NOT AVAILABLE,(575) 433-1900
7923,350057000218,MARSHALL MIDDLE,100 COMMERCE WAY,CLOVIS,NM,88101,NOT AVAILABLE,(575) 769-4300
92993,350174000448,LOVINGTON HIGH,701 WEST AVE K,LOVINGTON,NM,88260,NOT AVAILABLE,(575) 739-2230
93167,350006000896,EDWARD GONZALES ELEMENTARY,554 90TH ST SW,ALBUQUERQUE,NM,87121,NOT AVAILABLE,(505) 831-6214
93581,350123000342,GARFIELD ELEMENTARY,8820 HWY 187,GARFIELD,NM,87936,NOT AVAILABLE,(575) 267-8280
96534,350001000710,MARTIN KING JR ELEMENTARY,1301 NICKLAUS DR SE,RIO RANCHO,NM,87124,NOT AVAILABLE,(505) 892-2575
99340,350141000372,JEMEZ VALLEY ELEMENTARY,8501 HWY 4,JEMEZ PUEBLO,NM,87024,NOT AVAILABLE,(575) 834-7391
61569,350099000283,COUNTRY CLUB ELEMENTARY,5300 FOOTHILLS DR,FARMINGTON,NM,87401,NOT AVAILABLE,(505) 324-9840
80456,350150000669,PICACHO MIDDLE,1040 NORTH MOTEL BLVD,LAS CRUCES,NM,88001,NOT AVAILABLE,(575) 527-9455
83206,350069000237,CHAPARRAL ELEMENTARY,1400 EAST HOLLY,DEMING,NM,88030,NOT AVAILABLE,(575) 546-2047
83513,350093000278,LOWER ELEMENTARY,624 8TH ST,ESTANCIA,NM,87016,NOT AVAILABLE,(505) 384-2001
47904,350072000246,DES MOINES HIGH,500 DES MOINES AVENUE,DES MOINES,NM,88418,NOT AVAILABLE,(575) 278-2611
75911,350180000460,MAXWELL ELEMENTARY,4TH ST AND PARQUE,MAXWELL,NM,87728,NOT AVAILABLE,(575) 375-2371
76666,350150030009,TOMBAUGH ELEMENTARY,226 CARVER RD,LAS CRUCES,NM,88005,NOT AVAILABLE,(575) 527-9575
78991,350015301083,MCCURDY CHARTER SCHOOL,515 CALLE ARBOLERA,ESPANOLA,NM,87532,NOT AVAILABLE,(505) 692-6090
30640,350147000701,LAKE ARTHUR MIDDLE,700 BROADWAY,LAKE ARTHUR,NM,88253,NOT AVAILABLE,(575) 365-2000
31510,350198000705,MESA VISTA MIDDLE,HWY 285 JUNCTION 111,OJO CALIENTE,NM,87549,NOT AVAILABLE,(575) 583-2274
31754,350018030003,LA MERCED ELEMENTARY,301 ALAME LOOP,BELEN,NM,87002,NOT AVAILABLE,(505) 966-2100
33922,350009000619,ANIMAS 7-12 SCHOOL,1 PANTHER DR,ANIMAS,NM,88020,NOT AVAILABLE,(575) 548-2299
33928,350006000075,LA MESA ELEMENTARY,7500 COPPER AV NE,ALBUQUERQUE,NM,87108,NOT AVAILABLE,(505) 262-1581
35891,350006001033,RUDOLFO ANAYA ELEMENTARY,2800 VERMEJO PARK DR SW,ALBUQUERQUE,NM,87121,NOT AVAILABLE,(505) 452-3137
16032,350159000420,LOGAN ELEMENTARY,301 NORTH 2ND ST,LOGAN,NM,88426,NOT AVAILABLE,(575) 487-2252
16041,350135000364,JAL ELEMENTARY,307 EAST UTAH,JAL,NM,88252,NOT AVAILABLE,(575) 395-2101
19656,350237000788,DESERT SAGE ACADEMY,2504 CAMINO ENTRADA,SANTA FE,NM,87505,NOT AVAILABLE,(505) 467-0310
3240,350252000583,TAOS HIGH,134 CERVANTES,TAOS,NM,87571,NOT AVAILABLE,(575) 758-5202
4488,350006001072,NEW MEXICO INTERNATIONAL SCHOOL,8650 ALAMEDA BLVD. NE BLDG. 2B,ALBUQUERQUE,NM,87122,NOT AVAILABLE,(505) 503-7670
5818,350006001087,WILLIAM W & JOSEPHINE DORN CHARTER COMMUNITY SCHOOL,1119 EDITH BLVD SE,ALBUQUERQUE,NM,87102,NOT AVAILABLE,(505) 243-1434
6862,350001200976,GUADALUPE COUNTY CORRECTIONS,SOUTH HWY 54,SANTA ROSA,NM,88435,NOT AVAILABLE,(575) 472-1001
7388,350159000885,LOGAN MIDDLE,301 NORTH 2ND ST,LOGAN,NM,88426,NOT AVAILABLE,(575) 487-2252
24390,350111000312,RED ROCK ELEMENTARY,1305 RED ROCK DR,GALLUP,NM,87301,NOT AVAILABLE,(505) 721-1051
28742,350081000252,DULCE ELEMENTARY,HAWK DR,DULCE,NM,87528,NOT AVAILABLE,(575) 759-3353
29961,350042000195,TIERRA AMARILLA ELEMENTARY,HWY 513,TIERRA AMARILLA,NM,87575,NOT AVAILABLE,(575) 588-7285
100245,350252000579,ENOS GARCIA ELEMENTARY,305 DON FERNANDO,TAOS,NM,87571,NOT AVAILABLE,(575) 758-5202
102082,350069001023,RED MOUNTAIN MIDDLE,2100 HWY 418 SW,DEMING,NM,88030,NOT AVAILABLE,(575) 546-0668
102177,590006900095,KHA'P'O COMMUNITY SCHOOL,625 KEE STREET,ESPANOLA,NM,87532,NOT AVAILABLE,(505) 753-4406
105790,350030001156,COTTONWOOD ELEMENTARY,1609 W LEA STREET,CARLSBAD,NM,88220,NOT AVAILABLE,(575) 234-3304
94583,350111000861,NAVAJO MIDDLE SCHOOL,1 WALNUT AVE,NAVAJO,NM,87328,NOT AVAILABLE,(505) 721-1051
99286,350225000521,ROSWELL HIGH,500 WEST HOBBS ST,ROSWELL,NM,88203,NOT AVAILABLE,(575) 637-3200
30203,350108030017,BERINO ELEMENTARY,455 SHRODE RD,ANTHONY,NM,88021,NOT AVAILABLE,(575) 882-6203
31747,350147000374,LAKE ARTHUR ELEMENTARY,700 BROADWAY,LAKE ARTHUR,NM,88253,NOT AVAILABLE,(575) 365-2000
31862,350006000852,LOS PUENTES CHARTER,4012 4TH ST. NW,ALBUQUERQUE,NM,87107,NOT AVAILABLE,(505) 342-5959
32595,350237000644,EL DORADO COMMUNITY SCHOOL,2 AVENIDA TORREON,SANTA FE,NM,87508,NOT AVAILABLE,(505) 467-4900
32893,350006001043,HELEN CORDERO PRIMARY,8800 EUCARIZ SW,ALBUQUERQUE,NM,87121,NOT AVAILABLE,(505) 833-5830
38938,350261000593,HOT SPRINGS HIGH,1200 NORTH PERSHING AVE,T OR C,NM,87901,NOT AVAILABLE,(575) 894-8150
12166,350108000659,CHAPARRAL ELEMENTARY,300 LISA DR,CHAPARRAL,NM,88021,NOT AVAILABLE,(575) 882-6203
18371,350006000036,CHAPARRAL ELEMENTARY,6325 MILNE RD NW,ALBUQUERQUE,NM,87120,NOT AVAILABLE,(505) 831-3301
18869,350006000072,KIRTLAND ELEMENTARY,3530 GIBSON BLVD SE,ALBUQUERQUE,NM,87118,NOT AVAILABLE,(505) 255-3131
19413,350111000664,TOHATCHI MIDDLE,MID SCHOOL LANE,TOHATCHI,NM,87325,NOT AVAILABLE,(505) 721-1051
21742,350030000163,CARLSBAD HIGH,3000 WEST CHURCH,CARLSBAD,NM,88220,NOT AVAILABLE,(575) 234-3300
22105,350249000575,SPRINGER HIGH,1401 8TH ST,SPRINGER,NM,87747,NOT AVAILABLE,(575) 483-2482
26960,350006000079,LOS PADILLAS ELEMENTARY,2525 LOS PADILLAS RD SW,ALBUQUERQUE,NM,87105,NOT AVAILABLE,(505) 877-0108
27746,350006000098,POLK MIDDLE,2220 RAYMAC RD SW,ALBUQUERQUE,NM,87105,NOT AVAILABLE,(505) 877-6444
28242,350093000613,VANSTONE ELEMENTARY,809 JOSEPH AVE AND 9TH ST,ESTANCIA,NM,87016,NOT AVAILABLE,(505) 384-2001
54304,350090000271,HERNANDEZ ELEMENTARY,714 DON DIEGO RD,ESPANOLA,NM,87532,NOT AVAILABLE,(505) 753-2254
55861,350108001125,YUCCA HEIGHTS ELEMENTARY,580 ANGELINA BLVD,CHAPPARAL,NM,88081,NOT AVAILABLE,(575) 824-8210
56833,350012101076,SOUTH VALLEY PREP,2551 KARSTEN CT SE,ALBUQUERQUE,NM,87102,NOT AVAILABLE,(505) 222-5642
57685,350017801138,ALTURA PREPARATORY SCHOOL,8650 ALAMEDA BLVD BLDG 2B,ALBUQUERQUE,NM,87122,NOT AVAILABLE,(505) 539-5369
59938,350069000963,DEMING CESAR CHAVEZ,315 EAST 1ST ST,DEMING,NM,88030,NOT AVAILABLE,(575) 544-8404
61957,350114000325,GRADY ELEMENTARY,100 FRANKLIN ST,GRADY,NM,88120,NOT AVAILABLE,(575) 357-2192
62337,350001101108,CAMINO NUEVO YOUTH,4050 EDITH BLVD NE,ALBUQUERQUE,NM,87107,NOT AVAILABLE,(505) 841-2400
65129,350006000058,GRANT MIDDLE,1111 EASTERDAY NE,ALBUQUERQUE,NM,87112,NOT AVAILABLE,(505) 299-2113
65395,350006000099,LOS RANCHOS ELEMENTARY,7609 FOURTH ST NW,ALBUQUERQUE,NM,87107,NOT AVAILABLE,(505) 898-0794
66195,350096000623,CATON MIDDLE,1109 16TH STREET,EUNICE,NM,88231,NOT AVAILABLE,(575) 394-3338
68812,350102000770,FLOYD MIDDLE,1564 NM 267,FLOYD,NM,88118,NOT AVAILABLE,(575) 478-2211
72386,350237000610,EDWARD ORTIZ MIDDLE,4164 SOUTH MEADOWS,SANTA FE,NM,87505,NOT AVAILABLE,(505) 467-2300
74089,350237000887,RAMIREZ THOMAS ELEMENTARY,610 ALTA VISTA,SANTA FE,NM,87505,NOT AVAILABLE,(505) 467-3000
75785,350225000523,SUNSET ELEMENTARY,606 WEST OCONNOR ROAD,ROSWELL,NM,88203,NOT AVAILABLE,(575) 637-3575
78184,350001000650,PUESTA DEL SOL ELEMENTARY,450 SOUTHERN BLVD SE,RIO RANCHO,NM,87124,NOT AVAILABLE,(505) 994-3305
41940,350168000436,BOSQUE FARMS ELEMENTARY,1390 WEST BOSQUE LP,LOS LUNAS,NM,87031,NOT AVAILABLE,(505) 866-8231
47550,350246000789,PARKVIEW ELEMENTARY,107 FRANCISO DE AVAD,SOCORRO,NM,87801,NOT AVAILABLE,(575) 835-1086
267,350014201077,THE GREAT ACADEMY,6001-A SAN MATEO BLVD NE,ALBUQUERQUE,NM,87109,NOT AVAILABLE,(505) 792-0306
6894,350126000348,HOBBS FRESHMAN HIGH,1401 E. SANGER,HOBBS,NM,88240,NOT AVAILABLE,(575) 433-0300
80282,350168000440,LOS LUNAS MIDDLE,220 LUNA AVE,LOS LUNAS,NM,87031,NOT AVAILABLE,(505) 866-8231
81816,350057000223,YUCCA MIDDLE,1500 SYCAMORE,CLOVIS,NM,88101,NOT AVAILABLE,(575) 769-4300
83066,350006000456,CAREER ENRICHMENT,807 MOUNTAIN RD NE,ALBUQUERQUE,NM,87102,NOT AVAILABLE,(505) 247-3658
88622,350006000726,GEORGIA O'KEEFFE ELEMENTARY,11701 SAN VICTORIO NE,ALBUQUERQUE,NM,87111,NOT AVAILABLE,(505) 293-4259
105793,350069001144,EARLY COLLEGE HIGH SCHOOL,2300 E. PINE ST.,DEMING,NM,88030,NOT AVAILABLE,(575) 543-1049
20787,350027000544,CAPITAN MIDDLE,519 SMOKEY BEAR BLVD,CAPITAN,NM,88316,NOT AVAILABLE,(575) 354-2239
22776,350006000061,HAWTHORNE ELEMENTARY,420 GENERAL SOMERVELL ST NE,ALBUQUERQUE,NM,87123,NOT AVAILABLE,(505) 299-4424
25723,350231000529,RUIDOSO HIGH,125 WARRIOR DR,RUIDOSO,NM,88345,NOT AVAILABLE,(575) 258-4910
66699,590009800062,CRYSTAL BOARDING SCHOOL,HIGHWAY 134,NAVAJO,NM,87328,NOT AVAILABLE,(505) 777-2592
66862,350237000759,CESAR CHAVEZ ELEMENTARY,6251 JAGUAR DR,SANTA FE,NM,87507,NOT AVAILABLE,(505) 467-3200
2576,350195000473,MOUNTAINAIR HIGH,901 WEST 3RD ST,MOUNTAINAIR,NM,87036,NOT AVAILABLE,(505) 847-2333
