OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
5092,199102,NORTH CAROLINA A & T STATE UNIVERSITY,1601 E MARKET ST,GREENSBORO,NC,27411,NOT AVAILABLE,(336) 334-7500
6090,199005,MITCHELLS ACADEMY,2616 FOREST HILLS ROAD,WILSON,NC,27893,NOT AVAILABLE,(919) 469-5807
3703,199467,ROANOKE-CHOWAN COMMUNITY COLLEGE,109 COMMUNITY COLLEGE RD,AHOSKIE,NC,27910,9522,(252) 862-1200
5220,460765,CAROLINA COLLEGE OF HAIR DESIGN,1302 PATTON AVE SUITE 20,ASHEVILLE,NC,28806,2711,(828) 253-2875
5800,197911,BARTON COLLEGE,200 E. ACC DRIVE,WILSON,NC,27893,7000,(252) 399-6300
5806,198507,ELIZABETH CITY STATE UNIVERSITY,1704 WEEKSVILLE RD,ELIZABETH CITY,NC,27909,NOT AVAILABLE,(252) 335-3400
252,489344,CHAMBERLAIN UNIVERSITY-NORTH CAROLINA,"2015 AYRSLEY TOWN BOULEVARD, SUITE 204",CHARLOTTE,NC,28273,NOT AVAILABLE,(980) 939-6241
747,198774,JOHNSTON COMMUNITY COLLEGE,245 COLLEGE ROAD,SMITHFIELD,NC,27577,2350,(919) 934-3051
2576,198516,ELON UNIVERSITY,100 CAMPUS DRIVE,ELON,NC,27244,2010,(336) 278-2000
2845,198808,LEES-MCRAE COLLEGE,191 MAIN STREET,BANNER ELK,NC,28604,NOT AVAILABLE,(828) 898-5241
2852,199838,VANCE-GRANVILLE COMMUNITY COLLEGE,200 COMMUNITY COLLEGE ROAD,HENDERSON,NC,27537,NOT AVAILABLE,(252) 492-2061
3295,459019,EMPIRE BEAUTY SCHOOL-CHARLOTTE,4901-B N TRYON ST,CHARLOTTE,NC,28213,NOT AVAILABLE,(800) 920-4593
5804,198190,CAROLINA SCHOOL OF BROADCASTING,3435 PERFORMANCE RD,CHARLOTTE,NC,28214,NOT AVAILABLE,(704) 395-9272
5944,450614,EMPIRE BEAUTY SCHOOL-CONCORD,SHOPPES AT KINGS GRANT 10075 WEDDINGTON RD,CONCORD,NC,28027,NOT AVAILABLE,(800) 920-4593
6544,494764,AVIATION INSTITUTE OF MAINTENANCE-CHARLOTTE,7421 E. INDEPENDENCE BOULEVARD,CHARLOTTE,NC,28227,9403,(980) 785-0700
510,461139,JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE,207 DALE ADAMS ROAD,SUGAR GROVE,NC,28679,9657,(828) 297-4181
1333,199494,ROWAN-CABARRUS COMMUNITY COLLEGE,"1333 JAKE ALEXANDER BLVD, SOUTH",SALISBURY,NC,28146,NOT AVAILABLE,(704) 216-7222
1542,433174,CAROLINAS COLLEGE OF HEALTH SCIENCES,2110 WATER RIDGE PARKWAY,CHARLOTTE,NC,28217,NOT AVAILABLE,(704) 355-5043
1562,442611,NASCAR TECHNICAL INSTITUTE,220 BYERS CREEK ROAD,MOORESVILLE,NC,28117,NOT AVAILABLE,(877) 201-2597
2846,197966,BEAUFORT COUNTY COMMUNITY COLLEGE,5337 US HIGHWAY 264 EAST,WASHINGTON,NC,27889,NOT AVAILABLE,(252) 946-6194
3559,198561,GARDNER-WEBB UNIVERSITY,MAIN ST,BOILING SPRINGS,NC,28017,0997,(704) 406-2361
5233,480037,MYCOMPUTERCAREER.EDU-RALEIGH,5511 CAPITAL CENTER DR STE 500,RALEIGH,NC,27606,NOT AVAILABLE,(919) 371-4820
5,455141,AVEDA INSTITUTE-CHAPEL HILL,"201 S. ESTES DRIVE, SPACE 200 B",CHAPEL HILL,NC,27514,7001,(919) 960-4769
972,199421,RANDOLPH COMMUNITY COLLEGE,629 INDUSTRIAL PARK AVE,ASHEBORO,NC,27205,NOT AVAILABLE,(336) 633-0200
1328,198844,LEONS BEAUTY SCHOOL INC,1305 COLISEUM BLVD,GREENSBORO,NC,27403,2604,(336) 274-4601 EXT 13
1330,199306,PFEIFFER UNIVERSITY,48380 US HWY 52N,MISENHEIMER,NC,28109,0960,(704) 463-1360
2848,198899,MARS HILL UNIVERSITY,100 ATHLETIC ST,MARS HILL,NC,28754,NOT AVAILABLE,(828) 689-4968
95,453163,STRAYER UNIVERSITY-NORTH CAROLINA,4 COPLEY PKWY,MORRISVILLE,NC,27560,NOT AVAILABLE,(877) 445-7180
370,459064,EMPIRE BEAUTY SCHOOL-PINEVILLE,8700 PINEVILLE-MATTHEWS RD,CHARLOTTE,NC,28226,NOT AVAILABLE,(800) 920-4593
3572,199768,SURRY COMMUNITY COLLEGE,630 S. MAIN ST.,DOBSON,NC,27017,8432,(336) 386-8121 EXT 3264
5094,200004,WESTERN CAROLINA UNIVERSITY,HIGHWAY 107,CULLOWHEE,NC,28723,9646,(828) 227-7100
6344,233602,SOUTHEASTERN FREE WILL BAPTIST BIBLE COLLEGE,532 EAGLE ROCK ROAD,WENDELL,NC,27591,9072,(919) 365-7711 EXT 100
313,198039,BLUE RIDGE COMMUNITY COLLEGE,180 WEST CAMPUS DRIVE,FLAT ROCK,NC,28731,4728,(828) 694-1700
3573,199786,ALAMANCE COMMUNITY COLLEGE,1247 JIMMIE KERR ROAD,GRAHAM,NC,27253,8000,(336) 578-2002
6218,199999,WINSTON-SALEM STATE UNIVERSITY,601 MARTIN LUTHER KING JR DR,WINSTON-SALEM,NC,27110,0001,(336) 750-2000
748,198251,CENTRAL CAROLINA COMMUNITY COLLEGE,1105 KELLY DR,SANFORD,NC,27330,9840,(919) 775-5401
1158,197869,APPALACHIAN STATE UNIVERSITY,287 RIVERS ST,BOONE,NC,28608,NOT AVAILABLE,(828) 262-2000
1784,455178,DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS,382 MONTFORD AVE,ASHEVILLE,NC,28801,NOT AVAILABLE,(828) 225-3993
3557,198084,BRUNSWICK COMMUNITY COLLEGE,50 COLLEGE RD,BOLIVIA,NC,28422,9021,(910) 755-7300
3624,198376,DAVIDSON COUNTY COMMUNITY COLLEGE,297 DCCC ROAD,THOMASVILLE,NC,27360,7385,(336) 249-8186
3958,478616,EMPIRE BEAUTY SCHOOL-WEST GREENSBORO,"1312 BRIDFORD PARKWAY, SUITE 105",GREENSBORO,NC,27407,2693,(800) 920-4593
4100,483425,ALEXANDER PAUL INSTITUTE OF HAIR DESIGN,1011 CHARLES BLVD STE A,GREENVILLE,NC,27858,3344,(252) 830-5536 EXT 2
4858,198491,EDGECOMBE COMMUNITY COLLEGE,2009 W WILSON ST,TARBORO,NC,27886,NOT AVAILABLE,(252) 823-5166
2851,199698,ST. ANDREWS UNIVERSITY,1700 DOGWOOD MILE,LAURINBURG,NC,28352,NOT AVAILABLE,(910) 277-5555
3589,458405,PLATT COLLEGE-MILLER-MOTTE-FAYETTEVILLE,3725 RAMSEY ST.,FAYETTEVILLE,NC,28311,NOT AVAILABLE,(910) 354-1900
5802,198011,BLADEN COMMUNITY COLLEGE,7418 NC HWY 41 WEST,DUBLIN,NC,28332,NOT AVAILABLE,(910) 879-5500
6079,199032,MONTREAT COLLEGE,310 GAITHER CIRCLE,MONTREAT,NC,28757,1267,(828) 669-8012
4129,484020,BEYOND MEASURE BARBERING INSTITUTE,CENTER STREET PLAZA,MEBANE,NC,27302,2323,(919) 415-1437
5933,445708,JOHNSON & WALES UNIVERSITY-CHARLOTTE,"ACADEMIC CENTER, 801 WEST TRADE STREET",CHARLOTTE,NC,28202,NOT AVAILABLE,(866) 598-2427
6083,198923,MCDOWELL TECHNICAL COMMUNITY COLLEGE,54 COLLEGE DRIVE,MARION,NC,28752,8728,(828) 652-6021
6219,198570,GASTON COLLEGE,201 HWY 321 S,DALLAS,NC,28034,NOT AVAILABLE,(704) 922-6200
312,197850,SOUTH PIEDMONT COMMUNITY COLLEGE,680 HIGHWAY 74 WEST,POLKTON,NC,28135,NOT AVAILABLE,(704) 272-5300
315,198534,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,2201 HULL RD,FAYETTEVILLE,NC,28303,0236,(910) 678-8400
1789,456205,PLATT COLLEGE-MILLER-MOTTE-RALEIGH,3901 CAPITAL BLVD STE 151,RALEIGH,NC,27604,6072,(919) 723-2820
2866,199184,UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,1533 SOUTH MAIN ST.,WINSTON SALEM,NC,27127,2738,(336) 770-3399
3364,199175,UNIVERSITY OF NORTH CAROLINA SYSTEM,910 RALEIGH RD,CHAPEL HILL,NC,27514,NOT AVAILABLE,(919) 962-1000
4554,199971,CAROLINA CHRISTIAN COLLEGE,4209 INDIANA AVENUE,WINSTON SALEM,NC,27105,NOT AVAILABLE,(336) 744-0900
1329,199023,MONTGOMERY COMMUNITY COLLEGE,1011 PAGE ST,TROY,NC,27371,NOT AVAILABLE,(910) 898-9600
1845,198613,GUILFORD COLLEGE,5800 W FRIENDLY AVENUE,GREENSBORO,NC,27410,4108,(336) 316-2000
2691,444778,CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY,"7520 EAST INDEPENDENCE BLVD, SUITE 100",CHARLOTTE,NC,28227,NOT AVAILABLE,(704) 334-6882 EXT 100
3587,198260,CENTRAL PIEDMONT COMMUNITY COLLEGE,1201 ELIZABETH AVENUE,CHARLOTTE,NC,28204,NOT AVAILABLE,(704) 330-2722
6080,198206,CARTERET COMMUNITY COLLEGE,3505 ARENDELL ST,MOREHEAD CITY,NC,28557,NOT AVAILABLE,(252) 222-6000
6088,198066,BREVARD COLLEGE,ONE BREVARD COLLEGE DRIVE,BREVARD,NC,28712,NOT AVAILABLE,(828) 884-8332
344,198154,CAPE FEAR COMMUNITY COLLEGE,411 NORTH FRONT STREET,WILMINGTON,NC,28401,3910,(910) 362-7000
930,484729,UNIVERSITY OF PHOENIX-NORTH CAROLINA,3800 ARCO CORPORATE DR,CHARLOTTE,NC,28273,NOT AVAILABLE,(866) 766-0766
1620,199722,SOUTHEASTERN COMMUNITY COLLEGE,4564 CHADBOURN HWY,WHITEVILLE,NC,28472,5422,(910) 642-7141 EXT 224
1765,198419,DUKE UNIVERSITY,103 ALLEN BLDG,DURHAM,NC,27708,NOT AVAILABLE,(919) 684-8111
1982,461032,CAROLINA COLLEGE OF BIBLICAL STUDIES,817 SOUTH MCPHERSON CHURCH ROAD,FAYETTEVILLE,NC,28303,5157,(910) 323-5614
4548,198729,JAMES SPRUNT COMMUNITY COLLEGE,133 JAMES SPRUNT DRIVE,KENANSVILLE,NC,28349,NOT AVAILABLE,(910) 296-2400
6282,490948,BULL CITY DURHAM BEAUTY AND BARBER COLLEGE,931 E MAIN ST,DURHAM,NC,27701,NOT AVAILABLE,(984) 439-2400
1334,199625,SAMPSON COMMUNITY COLLEGE,HIGHWAY 24 WEST,CLINTON,NC,28328,0318,(910) 592-8081 EXT 2017
1760,199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,2101 HILLSBOROUGH STREET,RALEIGH,NC,27695,7001,(919) 515-2011
1848,199069,UNIVERSITY OF MOUNT OLIVE,634 HENDERSON ST,MOUNT OLIVE,NC,28365,0919,(919) 658-2502
6200,199157,NORTH CAROLINA CENTRAL UNIVERSITY,1801 FAYETTEVILLE STREET,DURHAM,NC,27707,NOT AVAILABLE,(919) 530-6100
328,199333,PITT COMMUNITY COLLEGE,1986 PITT TECH ROAD,WINTERVILLE,NC,28590,NOT AVAILABLE,(252) 493-7200
1064,199218,UNIVERSITY OF NORTH CAROLINA WILMINGTON,601 SOUTH COLLEGE ROAD,WILMINGTON,NC,28403,5963,(910) 962-3000
1393,199865,WARREN WILSON COLLEGE,701 WARREN WILSON RD,SWANNANOA,NC,28778,2099,(828) 771-2000
3009,198695,HIGH POINT UNIVERSITY,ONE UNIVERSITY PARKWAY,HIGH POINT,NC,27268,NOT AVAILABLE,(336) 841-9000
6367,494001,ELEVATE SALON INSTITUTE,"300 EAST MAIN STREET, #100",DURHAM,NC,27701,0000,(919) 670-3070 EXT 91967
6488,494001,ELEVATE SALON INSTITUTE,"300 EAST MAIN STREET, #100",DURHAM,NC,27701,0000,(919) 670-3070
1622,198668,HAYWOOD COMMUNITY COLLEGE,185 FREEDLANDER DRIVE,CLYDE,NC,28721,9901,(828) 627-2821
1761,199643,SHAW UNIVERSITY,118 EAST SOUTH STREET,RALEIGH,NC,27601,NOT AVAILABLE,(919) 546-8200
2867,198385,DAVIDSON COLLEGE,405 N. MAIN STREET,DAVIDSON,NC,28035,NOT AVAILABLE,(704) 894-2000
4859,198303,CHOWAN UNIVERSITY,ONE UNIVERSITY PLACE,MURFREESBORO,NC,27855,NOT AVAILABLE,(252) 398-6500
6084,199209,NORTH CAROLINA WESLEYAN COLLEGE,3400 N WESLEYAN BLVD,ROCKY MOUNT,NC,27804,NOT AVAILABLE,(252) 985-5100
752,199740,STANLY COMMUNITY COLLEGE,141 COLLEGE DRIVE,ALBEMARLE,NC,28001,NOT AVAILABLE,(704) 982-0121
1759,199856,WAKE TECHNICAL COMMUNITY COLLEGE,9101 FAYETTEVILLE ROAD,RALEIGH,NC,27603,5696,(919) 866-5000
2847,198109,CABARRUS COLLEGE OF HEALTH SCIENCES,401 MEDICAL PARK DRIVE,CONCORD,NC,28025,3959,(704) 403-1555
6082,198905,MARTIN COMMUNITY COLLEGE,1161 KEHUKEE PK RD,WILLIAMSTON,NC,27892,9988,(252) 792-1521
