OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
4151,130590,TRINITY COLLEGE,300 SUMMIT ST,HARTFORD,CT,6106,3100,(860) 297-2000
5971,129349,PAUL MITCHELL THE SCHOOL-NORTH HAVEN,97 WASHINGTON AVENUE,NORTH HAVEN,CT,6473,NOT AVAILABLE,(866) 942-5627
1120,436818,UNIVERSITY OF CONNECTICUT-WATERBURY CAMPUS,99 EAST MAIN STREET,WATERBURY,CT,6702,NOT AVAILABLE,(203) 236-9800
4835,128780,CHARTER OAK STATE COLLEGE,55 PAUL MANAFORT DRIVE,NEW BRITAIN,CT,6053,NOT AVAILABLE,(860) 515-3800
1199,130174,PORTER AND CHESTER INSTITUTE OF STRATFORD,670 LORDSHIP BLVD,STRATFORD,CT,6615,7158,(860) 529-2519
1405,445911,LINCOLN TECHNICAL INSTITUTE-SHELTON,8 PROGRESS DRIVE,SHELTON,CT,6484,NOT AVAILABLE,(203) 929-0592 EXT 45800
4329,436827,UNIVERSITY OF CONNECTICUT-AVERY POINT,1084 SHENNECOSSETT RD,GROTON,CT,6340,6097,(860) 405-9000
5843,417275,STRATFORD SCHOOL FOR AVIATION MAINTENANCE TECHNICIANS,200 GREAT MEADOW ROAD,STRATFORD,CT,6615,NOT AVAILABLE,(203) 381-9250
5988,129215,EASTERN CONNECTICUT STATE UNIVERSITY,83 WINDHAM ST,WILLIMANTIC,CT,6226,NOT AVAILABLE,(860) 465-5000
6358,493682,AMERICAN INSTITUTE OF HEALTHCARE & TECHNOLOGY,480 LORDSHIP BOULEVARD,STRATFORD,CT,6615,7149,(203) 870-8400
2186,129923,LINCOLN TECHNICAL INSTITUTE-NEW BRITAIN,200 JOHN DOWNEY DR,NEW BRITAIN,CT,6051,NOT AVAILABLE,(860) 225-8641 EXT 45700
4284,129695,MANCHESTER COMMUNITY COLLEGE,GREAT PATH,MANCHESTER,CT,6040,NOT AVAILABLE,(860) 512-3000
5426,130183,POST UNIVERSITY,800 COUNTRY CLUB RD,WATERBURY,CT,6723,NOT AVAILABLE,(800) 345-2562
5967,128771,CENTRAL CONNECTICUT STATE UNIVERSITY,1615 STANLEY ST,NEW BRITAIN,CT,6050,NOT AVAILABLE,(860) 832-2278
5970,129154,GOODWIN UNIVERSITY,ONE RIVERSIDE DRIVE,EAST HARTFORD,CT,6118,NOT AVAILABLE,(860) 528-4111
6518,494418,PORTER AND CHESTER INSTITUTE - NEW LONDON,470 BANK STREET,NEW LONDON,CT,6320,5548,NOT AVAILABLE
2189,130253,SACRED HEART UNIVERSITY,5151 PARK AVE,FAIRFIELD,CT,6825,1000,(203) 371-7999
2475,415057,INDUSTRIAL MANAGEMENT TRAINING INSTITUTE,233 MILL ST,WATERBURY,CT,6706,NOT AVAILABLE,(203) 753-7910
4712,480736,ACE COSMETOLOGY AND BARBER TRAINING CENTER,625 WOLCOTT STREET SUITE 7,WATERBURY,CT,6705,NOT AVAILABLE,(203) 879-9989
4675,481571,BELLE ACADEMY OF COSMETOLOGY LLC,27A SOUTH COMMONS ROAD,WATERBURY,CT,6704,1035,(203) 528-0200
5425,130004,NORWALK COMMUNITY COLLEGE,188 RICHARDS AVENUE,NORWALK,CT,6854,NOT AVAILABLE,(203) 857-7000
2643,451042,BRANFORD ACADEMY OF HAIR AND COSMETOLOGY,251 WEST MAIN ST,BRANFORD,CT,6405,NOT AVAILABLE,(203) 315-2985
4152,130624,UNITED STATES COAST GUARD ACADEMY,15 MOHEGAN AVENUE,NEW LONDON,CT,6320,4195,(860) 444-8444
5701,129543,HOUSATONIC COMMUNITY COLLEGE,900 LAFAYETTE BLVD,BRIDGEPORT,CT,6604,4704,(203) 332-5000
6201,128498,ALBERTUS MAGNUS COLLEGE,700 PROSPECT ST,NEW HAVEN,CT,6511,1189,(203) 773-8550
6468,493682,AMERICAN INSTITUTE OF HEALTHCARE & TECHNOLOGY,480 LORDSHIP BOULEVARD,STRATFORD,CT,6615,7149,(203) 870-8400
1121,436836,UNIVERSITY OF CONNECTICUT-STAMFORD,ONE UNIVERSITY PLACE,STAMFORD,CT,6901,2315,(203) 251-8400
4767,128674,BRANFORD HALL CAREER INSTITUTE-BRANFORD CAMPUS,ONE SUMMIT PLACE,BRANFORD,CT,6405,NOT AVAILABLE,(203) 672-2300
5018,455798,OXFORD ACADEMY OF HAIR DESIGN INC,153 NORTH STREET,SEYMOUR,CT,6483,NOT AVAILABLE,(203) 888-0097 EXT 3
2473,128896,CORTIVA INSTITUTE-CROMWELL,"45 SHUNPIKE ROAD, SUITE 10",CROMWELL,CT,6416,NOT AVAILABLE,(860) 667-1886
2733,129002,PORTER AND CHESTER INSTITUTE OF HAMDEN,1245 DIXWELL AVENUE,HAMDEN,CT,6514,NOT AVAILABLE,(475) 234-6600
5972,129428,RENSSELAER AT HARTFORD,275 WINDSOR ST,HARTFORD,CT,6120,NOT AVAILABLE,(860) 548-2400
338,130794,YALE UNIVERSITY,WOODBRIDGE HALL,NEW HAVEN,CT,6520,NOT AVAILABLE,(203) 432-4771
2418,413778,STONE ACADEMY-WATERBURY,101 PIERPONT ROAD,WATERBURY,CT,6705,NOT AVAILABLE,(860) 569-0618 EXT 208
2734,129242,FAIRFIELD UNIVERSITY,1073 N BENSON RD,FAIRFIELD,CT,6824,5195,(203) 254-4000
2873,431187,BRISTOL TECHNICAL EDUCATION CENTER,431 MINOR STREET,BRISTOL,CT,6010,NOT AVAILABLE,(860) 584-8433 EXT 304
2981,130493,SOUTHERN CONNECTICUT STATE UNIVERSITY,501 CRESCENT STREET,NEW HAVEN,CT,6515,1355,(203) 392-5200
5702,129534,HOLY APOSTLES COLLEGE AND SEMINARY,33 PROSPECT HILL ROAD,CROMWELL,CT,6416,2005,(860) 632-3010
5969,129020,UNIVERSITY OF CONNECTICUT,352 MANSFIELD ROAD,STORRS,CT,6269,NOT AVAILABLE,(860) 486-2000
6234,129729,NAUGATUCK VALLEY COMMUNITY COLLEGE,750 CHASE PARKWAY,WATERBURY,CT,6708,3089,(203) 575-8000
1438,448619,STONE ACADEMY-EAST HARTFORD,745 BURNSIDE AVENUE,EAST HARTFORD,CT,6108,NOT AVAILABLE,(860) 569-0618
2980,129756,MIDDLESEX COMMUNITY COLLEGE,100 TRAINING HILL RD,MIDDLETOWN,CT,6457,4829,(860) 343-5701
4959,130697,WESLEYAN UNIVERSITY,45 WYLLYS AVENUE,MIDDLETOWN,CT,6459,NOT AVAILABLE,(860) 685-2000
101,457332,TIGI HAIRDRESSING ACADEMY GUILFORD,860 BOSTON POST ROAD,GUILFORD,CT,6437,NOT AVAILABLE,(203) 458-3334
1726,129491,HARTFORD SEMINARY,77 SHERMAN STREET,HARTFORD,CT,6105,2260,(860) 509-9500
2476,130509,STONE ACADEMY-WEST HAVEN,560 SAW MILL ROAD,WEST HAVEN,CT,6516,NOT AVAILABLE,(203) 288-7474
1725,128744,UNIVERSITY OF BRIDGEPORT,126 PARK AVENUE,BRIDGEPORT,CT,6604,5620,(203) 576-4000
2736,129482,AMERICAN INSTITUTE-WEST HARTFORD,99 SOUTH STREET,WEST HARTFORD,CT,6110,1922,(860) 947-2299
5863,434520,BRANFORD HALL CAREER INSTITUTE-SOUTHINGTON CAMPUS,35 N MAIN ST,SOUTHINGTON,CT,6489,NOT AVAILABLE,(860) 276-0600
5880,449463,ACADEMY DI CAPELLI-SCHOOL OF COSMETOLOGY,950 YALE AVE UNIT 20,WALLINGFORD,CT,6492,NOT AVAILABLE,(203) 294-9496 EXT 0
5989,130217,QUINEBAUG VALLEY COMMUNITY COLLEGE,742 UPPER MAPLE ST,DANIELSON,CT,6239,1436,(860) 932-4000
2474,129181,LINCOLN TECHNICAL INSTITUTE-EAST WINDSOR,97 NEWBERRY ROAD,EAST WINDSOR,CT,6088,NOT AVAILABLE,(860) 627-4300 EXT 46600
2607,417248,CT AERO TECH SCHOOL,500 LINDBERGH DRIVE,HARTFORD,CT,6114,NOT AVAILABLE,(860) 566-1234
4910,457341,INTERNATIONAL INSTITUTE OF COSMETOLOGY,632 SILAS DEANE HWY,WETHERSFIELD,CT,6109,NOT AVAILABLE,(860) 571-0330 EXT 1
