OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
2150,207069,REDLANDS COMMUNITY COLLEGE,1300 S COUNTRY CLUB RD,EL RENO,OK,73036,5304,(405) 262-2552
3805,246017,CENTRAL TECHNOLOGY CENTER,3 CT CIRCLE,DRUMRIGHT,OK,74030,NOT AVAILABLE,(918) 352-2551
3906,208035,WESTERN OKLAHOMA STATE COLLEGE,2801 N MAIN ST,ALTUS,OK,73521,1397,(580) 477-2000
3037,469629,OKLAHOMA TECHNICAL COLLEGE,4444 SOUTH SHERIDAN,TULSA,OK,74145,1122,(918) 610-0027
3529,207971,UNIVERSITY OF TULSA,800 SOUTH TUCKER DRIVE,TULSA,OK,74104,3189,(918) 631-2000
5811,207157,RANDALL UNIVERSITY,3701 S. I-35 FRONTAGE ROAD,MOORE,OK,73160,NOT AVAILABLE,(405) 912-9000
577,363165,METRO TECHNOLOGY CENTERS,1900 SPRINGLAKE DRIVE,OKLAHOMA CITY,OK,73111,5240,(405) 424-8324
2206,206835,OKLAHOMA WESLEYAN UNIVERSITY,2201 SILVER LAKE RD,BARTLESVILLE,OK,74006,6299,(918) 333-6151
3816,418357,WES WATKINS TECHNOLOGY CENTER,7892 HIGHWAY 9,WETUMKA,OK,74883,6155,(405) 452-1222
6469,493691,PREMIER ACADEMY OF COSMETOLOGY,910 NORTH MAIN STREET,MCALESTER,OK,74501,4143,(918) 470-0270
3530,364548,GREAT PLAINS TECHNOLOGY CENTER,4500 W LEE BLVD,LAWTON,OK,73505,8399,(580) 355-6371
4938,443058,FAMILY OF FAITH CHRISTIAN UNIVERSITY,30 KINVILLE,SHAWNEE,OK,74802,NOT AVAILABLE,(405) 695-5533
5338,207388,OKLAHOMA STATE UNIVERSITY-MAIN CAMPUS,107 WHITEHURST,STILLWATER,OK,74078,1015,(405) 744-5000
263,207290,NORTHEASTERN OKLAHOMA A&M COLLEGE,200 I ST NE,MIAMI,OK,74354,NOT AVAILABLE,(918) 542-8441
576,248606,MOORE NORMAN TECHNOLOGY CENTER,4701 12TH AVENUE NW,NORMAN,OK,73069,8399,(405) 364-5763 EXT 7260
1145,365213,AUTRY TECHNOLOGY CENTER,1201 W WILLOW,ENID,OK,73703,2506,(580) 242-2750
2184,456560,NORTHEAST TECHNOLOGY CENTER-CLAREMORE,1901 N HWY 88,CLAREMORE,OK,74017,NOT AVAILABLE,NOT AVAILABLE
4935,207272,BEAUTY TECHNICAL COLLEGE INC,605 E. DOWNING STREET,TAHLEQUAH,OK,74465,NOT AVAILABLE,(918) 456-9431
355,207935,TULSA COMMUNITY COLLEGE,6111 E SKELLY DR,TULSA,OK,74135,6198,(918) 595-7000
2106,207281,NORTHERN OKLAHOMA COLLEGE,1220 E GRAND AVE,TONKAWA,OK,74653,NOT AVAILABLE,(580) 628-6200
2626,432074,NORTHEAST TECHNOLOGY CENTER-KANSAS,450 N HWY 59,KANSAS,OK,74347,NOT AVAILABLE,NOT AVAILABLE
354,207661,ROGERS STATE UNIVERSITY,1701 W WILL ROGERS BLVD,CLAREMORE,OK,74017,3252,(918) 343-7777
2615,418348,EASTERN OKLAHOMA COUNTY TECHNOLOGY CENTER,4601 N CHOCTAW RD,CHOCTAW,OK,73020,9017,(405) 390-9591
5282,439932,SHAWNEE BEAUTY COLLEGE,2024 N HARRISON,SHAWNEE,OK,74801,NOT AVAILABLE,(405) 275-3182
858,483276,JB'S HAIR DESIGN AND BARBER COLLEGE,6008 S. WESTERN,OKLAHOMA CITY,OK,73139,NOT AVAILABLE,(405) 601-8700
1367,428019,GREEN COUNTRY TECHNOLOGY CENTER,1100 OK-56 LOOP,OKMULGEE,OK,74447,1217,(918) 758-0840 EXT 221
2234,245953,MID-AMERICA CHRISTIAN UNIVERSITY,3500 SW 119TH ST,OKLAHOMA CITY,OK,73170,9797,(405) 691-3800
2614,418320,MID-AMERICA TECHNOLOGY CENTER,27438 STATE HWY 59,WAYNE,OK,73095,0210,(405) 449-3391
5847,418339,NORTHEAST TECHNOLOGY CENTER-PRYOR,6195 W HWY 20,PRYOR,OK,74361,NOT AVAILABLE,NOT AVAILABLE
5856,420459,NORTHEAST TECHNOLOGY CENTER-AFTON,19901 S HWY 69,AFTON,OK,74331,NOT AVAILABLE,NOT AVAILABLE
353,206996,CONNORS STATE COLLEGE,700 COLLEGE ROAD,WARNER,OK,74469,NOT AVAILABLE,(918) 463-2931
1390,439570,COMMUNITY CARE COLLEGE,4242 SOUTH SHERIDAN,TULSA,OK,74145,NOT AVAILABLE,(919) 610-0027
733,207670,ROSE STATE COLLEGE,6420 S E 15TH,MIDWEST CITY,OK,73110,2799,(405) 733-7673
3512,207315,OKLAHOMA STATE UNIVERSITY CENTER FOR HEALTH SCIENCES,1111 W 17TH ST,TULSA,OK,74107,1898,(918) 582-1972
4073,364627,PIONEER TECHNOLOGY CENTER,2101 N ASH,PONCA CITY,OK,74601,NOT AVAILABLE,(580) 762-8336
5337,207564,OKLAHOMA STATE UNIVERSITY INSTITUTE OF TECHNOLOGY,1801 E 4TH ST,OKMULGEE,OK,74447,3901,(918) 293-4678
3581,207324,OKLAHOMA CHRISTIAN UNIVERSITY,2501 E MEMORIAL RD,EDMOND,OK,73013,NOT AVAILABLE,(405) 425-5000
5812,207856,SOUTHWESTERN CHRISTIAN UNIVERSITY,7210 NW 39TH EXPRESSWAY,BETHANY,OK,73008,NOT AVAILABLE,(405) 789-7661
668,365198,SOUTHERN OKLAHOMA TECHNOLOGY CENTER,2610 SAM NOBLE PARKWAY,ARDMORE,OK,73401,NOT AVAILABLE,(580) 223-2070
2105,207263,NORTHEASTERN STATE UNIVERSITY,600 N GRAND,TAHLEQUAH,OK,74464,2399,(918) 456-5511
2109,208053,HIGH PLAINS TECHNOLOGY CENTER,3921 34TH ST,WOODWARD,OK,73801,NOT AVAILABLE,(580) 256-6618
5441,206862,SOUTHERN NAZARENE UNIVERSITY,6729 NW 39TH EXPY,BETHANY,OK,73008,NOT AVAILABLE,(405) 789-6400
1627,208044,FORMATIONS INSTITUTE OF COSMETOLOGY & BARBERING,502 TEXAS AVE,WOODWARD,OK,73801,NOT AVAILABLE,(580) 216-4025
2280,449728,ATA COLLEGE,10820 E 45TH ST SUITE 100,TULSA,OK,74146,NOT AVAILABLE,(918) 496-0800
3044,488828,TOTALLY COSMO SCHOOL OF MODERN COSMETOLOGY,110 N BROADWAY,BROKEN BOW,OK,74728,NOT AVAILABLE,(580) 584-3103
3981,207254,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,8820 EAST PINE STREET,TULSA,OK,74115,NOT AVAILABLE,(800) 331-1204
4118,483717,RIVER VALLEY COSMETOLOGY INSTITUTE,1309 SOUTH BROADWAY AVENUE,POTEAU,OK,74953,5260,(918) 647-0562
5341,207740,SEMINOLE STATE COLLEGE,2701 BOREN BLVD,SEMINOLE,OK,74868,1901,(405) 382-9950
280,366623,NORTHWEST TECHNOLOGY CENTER-ALVA,1801 11TH ST,ALVA,OK,73717,NOT AVAILABLE,(580) 327-0344
337,207342,UNIVERSITY OF OKLAHOMA-HEALTH SCIENCES CENTER,1105 STONEWALL AVENUE,OKLAHOMA CITY,OK,73117,1221,(405) 271-2332
508,461087,NORTHEAST TECHNOLOGY CENTER,511 S ELLIOTT ST,PRYOR,OK,74361,NOT AVAILABLE,(918) 825-7040
579,365374,CANADIAN VALLEY TECHNOLOGY CENTER,6505 E HWY 66,EL RENO,OK,73036,9117,(405) 262-2629
869,368364,SOUTHWEST TECHNOLOGY CENTER,711 W. TAMARACK,ALTUS,OK,73521,NOT AVAILABLE,(580) 477-2250
2948,206817,BACONE COLLEGE,2299 OLD BACONE RD,MUSKOGEE,OK,74403,1597,(918) 683-4581 EXT 7340
4401,455929,ACADEMY OF HAIR DESIGN-OKLAHOMA CITY,2501 W MEMORIAL RD SUITE 229,OKLAHOMA CITY,OK,73134,8055,(405) 842-2031
5339,365480,MERIDIAN TECHNOLOGY CENTER,1312 S SANGRE RD,STILLWATER,OK,74074,1899,(405) 377-3333
5443,207209,LANGSTON UNIVERSITY,102 PAGE HALL,LANGSTON,OK,73050,NOT AVAILABLE,(405) 466-3428
5336,207449,OKLAHOMA CITY COMMUNITY COLLEGE,7777 S MAY AVE,OKLAHOMA CITY,OK,73159,9987,(405) 682-1611
6359,493691,PREMIER ACADEMY OF COSMETOLOGY,910 NORTH MAIN STREET,MCALESTER,OK,74501,4143,(918) 470-0270
667,207847,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,425 W UNIVERSITY BLVD,DURANT,OK,74701,3347,(580) 745-2000
2108,418296,INDIAN CAPITAL TECHNOLOGY CENTER-MUSKOGEE,2403 N 41ST ST E,MUSKOGEE,OK,74403,1889,(918) 687-6383 EXT 7900
2549,245962,PLATT COLLEGE,3801 S SHERIDAN,TULSA,OK,74145,NOT AVAILABLE,(918) 663-9000
3521,207500,UNIVERSITY OF OKLAHOMA-NORMAN CAMPUS,660 PARRINGTON OVAL,NORMAN,OK,73019,3072,(405) 325-0311
3905,207865,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,100 CAMPUS DR,WEATHERFORD,OK,73096,3001,(580) 772-6611
4033,207236,MURRAY STATE COLLEGE,ONE MURRAY CAMPUS,TISHOMINGO,OK,73460,NOT AVAILABLE,(580) 387-7000
4590,428143,PLATT COLLEGE-LAWTON,111 S.W. C AVE.,LAWTON,OK,73501,NOT AVAILABLE,(580) 215-7050
5340,207041,EAST CENTRAL UNIVERSITY,1100 E. 14TH STREET,ADA,OK,74820,6999,(580) 332-8000
669,207050,EASTERN OKLAHOMA STATE COLLEGE,1301 W MAIN ST,WILBURTON,OK,74578,4999,(918) 465-2361
3520,207582,ORAL ROBERTS UNIVERSITY,7777 S LEWIS AVE.,TULSA,OK,74171,NOT AVAILABLE,(918) 495-6161
5117,250993,RED RIVER TECHNOLOGY CENTER,3300 W BOIS D ARC,DUNCAN,OK,73533,NOT AVAILABLE,(580) 255-2903
734,207403,OKLAHOMA BAPTIST UNIVERSITY,500 W UNIVERSITY,SHAWNEE,OK,74804,NOT AVAILABLE,(405) 275-2850
3822,445258,PLATT COLLEGE-OKC-MEMORIAL,2727 W. MEMORIAL RD,OKLAHOMA CITY,OK,73134,NOT AVAILABLE,(405) 749-2433
4936,207102,EVES COLLEGE OF HAIRSTYLING,912 SW C AVE,LAWTON,OK,73501,NOT AVAILABLE,(580) 355-6620
5342,207351,OKLAHOMA PANHANDLE STATE UNIVERSITY,323 EAGLE AVE,GOODWELL,OK,73939,0430,(580) 349-2611
5841,414966,PHILLIPS THEOLOGICAL SEMINARY,901 N MINGO RD,TULSA,OK,74116,5612,(918) 610-8303
981,447379,PLATT COLLEGE-MOORE,201 N. EASTERN,MOORE,OK,73160,NOT AVAILABLE,(405) 912-3260
1004,450401,CLARY SAGE COLLEGE,3131 SOUTH SHERIDAN,TULSA,OK,74145,NOT AVAILABLE,(918) 610-0027
2207,207722,UNIVERSITY OF SCIENCE AND ARTS OF OKLAHOMA,17TH STREET AND GRAND AVENUE,CHICKASHA,OK,73018,5322,(405) 512-4891
3308,486567,PAUL MITCHELL THE SCHOOL-TULSA,14002 EAST 21ST STREET SUITE 1050,TULSA,OK,74134,1410,(918) 932-2779
4083,375683,GORDON COOPER TECHNOLOGY CENTER,1 JOHN C BRUTON BLVD,SHAWNEE,OK,74804,NOT AVAILABLE,(405) 273-7493 EXT 1107
4107,483665,PAUL MITCHELL THE SCHOOL-ARDMORE,607 NORTH COMMERCE STREET,ARDMORE,OK,73401,3912,(580) 226-6000
4934,207786,SOUTHERN SCHOOL OF BEAUTY INC,140 W MAIN ST,DURANT,OK,74701,5008,(580) 924-1049
5444,207704,JENKS BEAUTY COLLEGE,535 W. MAIN,JENKS,OK,74037,NOT AVAILABLE,(918) 299-0901
5489,364946,CADDO KIOWA TECHNOLOGY CENTER,1415 N. 7TH STREET,FORT COBB,OK,73038,0190,(405) 643-5511
