OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
4983,388520,COLLEGE OF BIBLICAL STUDIES-HOUSTON,7000 REGENCY SQUARE BLVD.,HOUSTON,TX,77036,3211,(713) 785-5995
5313,444556,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS-AUSTIN,6020-B DILLARD CIRCLE,AUSTIN,TX,78752,NOT AVAILABLE,(512) 451-5743
5457,228200,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE-WESLACO,"1600 NORTH WESTGATE DRIVE, SUITE 400",WESLACO,TX,78599,NOT AVAILABLE,(956) 969-1564
6529,494588,PIMA MEDICAL INSTITUTION-SAN ANTONIO,6550 FIRST PARK TEN BLVD,SAN ANTONIO,TX,78213,NOT AVAILABLE,(210) 966-9764
75,450711,TREND BARBER COLLEGE,14806 ELLA BLVD.,HOUSTON,TX,77090,NOT AVAILABLE,(281) 440-8383
232,224660,WESTERN TECHNICAL COLLEGE,9451 DIANA DRIVE,EL PASO,TX,79924,NOT AVAILABLE,(915) 566-9621
550,223773,CEDAR VALLEY COLLEGE,3030 NORTH DALLAS AVE,LANCASTER,TX,75134,3799,NOT AVAILABLE
553,223816,CENTRAL TEXAS COLLEGE,6200 WEST CENTRAL TEXAS EXPRESSWAY,KILLEEN,TX,76549,4199,(254) 526-7161
821,225511,UNIVERSITY OF HOUSTON,212 E. CULLEN BUILDING,HOUSTON,TX,77204,2018,(713) 743-1000
915,228547,TARRANT COUNTY COLLEGE DISTRICT,1500 HOUSTON ST,FORT WORTH,TX,76102,6524,(817) 515-8223
1140,227331,OUR LADY OF THE LAKE UNIVERSITY,411 SW 24TH ST.,SAN ANTONIO,TX,78207,4689,(210) 434-6711
1171,455354,AVEDA ARTS & SCIENCES INSTITUTE-SAN ANTONIO,21003 ENCINO COMMONS STE 121,SAN ANTONIO,TX,78259,2792,(985) 415-7569
2169,227757,RICE UNIVERSITY,6100 S MAIN ST,HOUSTON,TX,77005,1827,(713) 348-0000
2214,229780,WAYLAND BAPTIST UNIVERSITY,1900 W 7TH ST.,PLAINVIEW,TX,79072,NOT AVAILABLE,(806) 291-1000
2673,475608,CRISWELL COLLEGE,4010 GASTON AVENUE,DALLAS,TX,75246,1537,(214) 821-5433
3241,496131,SAN JACINTO COMMUNITY COLLEGE DISTRICT - GENERATION PARK CAMPUS,13455 LOCKWOOD ROAD,HOUSTON,TX,77044,0000,NOT AVAILABLE
3639,459967,SOUTHERN CAREERS INSTITUTE-BROWNSVILLE,935 N. EXPRESSWAY,BROWNSVILLE,TX,78520,NOT AVAILABLE,(512) 437-7500
3655,226383,LUBBOCK CHRISTIAN UNIVERSITY,5601 19TH STREET,LUBBOCK,TX,79407,2099,(806) 796-8800
3781,226277,LINCOLN COLLEGE OF TECHNOLOGY-GRAND PRAIRIE,2915 ALOUETTE DRIVE,GRAND PRAIRIE,TX,75052,NOT AVAILABLE,(972) 660-5701 EXT 41100
3823,451714,PAUL MITCHELL THE SCHOOL-SAN ANTONIO,"18402 US HIGHWAY 281, SUITE 124",SAN ANTONIO,TX,78259,NOT AVAILABLE,(210) 523-8333 EXT 5104
3943,223232,BAYLOR UNIVERSITY,NOT AVAILABLE,WACO,TX,76798,NOT AVAILABLE,(254) 710-1011
3949,229814,WEST TEXAS A & M UNIVERSITY,2501 4TH AVE,CANYON,TX,79016,0001,(806) 651-0000
5456,228149,ST. MARY'S UNIVERSITY,ONE CAMINO SANTA MARIA,SAN ANTONIO,TX,78228,NOT AVAILABLE,(210) 436-3011
5492,369686,NORTHWEST EDUCATIONAL CENTER,2910 ANTOINE B-100,HOUSTON,TX,77092,NOT AVAILABLE,(713) 680-2929 EXT 2369
6335,492722,THE COLLEGE OF HEALTH CARE PROFESSIONS-SOUTH SAN ANTONIO,1964 SW MILITARY DRIVE,SAN ANTONIO,TX,78221,1474,(210) 957-3826
6527,494560,GUIDANCE COLLEGE,1902 BAKER RD,HOUSTON,TX,77094,NOT AVAILABLE,(713) 231-7391
387,459514,PELOTON COLLEGE,8150 NORTH CENTRAL EXPRESSWAY M2240,DALLAS,TX,75206,NOT AVAILABLE,(214) 777-6433
556,224350,DEL MAR COLLEGE,101 BALDWIN BLVD.,CORPUS CHRISTI,TX,78404,3897,(361) 698-1200
1146,377342,VISTA COLLEGE-ONLINE,"300 N. COIT RD, SUITE 300",RICHARDSON,TX,75080,NOT AVAILABLE,(972) 733-3431
3455,488110,NATURAL IMAGES BEAUTY COLLEGE,236 OLD ANGLETON ROAD,CLUTE,TX,77531,3603,(979) 265-6200
3594,225520,HOWARD COLLEGE,1001 BIRDWELL LANE,BIG SPRING,TX,79720,NOT AVAILABLE,(432) 264-5000
3723,441742,CONCORDE CAREER COLLEGE-GRAND PRAIRIE,305 W. INTERSTATE 20,GRAND PRAIRIE,TX,75052,3831,(469) 348-2500
3951,229799,WEATHERFORD COLLEGE,225 COLLEGE PARK DRIVE,WEATHERFORD,TX,76086,5699,(800) 287-5471
3985,480833,THE COLLEGE OF HEALTH CARE PROFESSIONS-FORT WORTH,4248 NORTH FREEWAY,FORT WORTH,TX,76137,5021,(817) 632-5900
4235,451857,REMINGTON COLLEGE-HOUSTON SOUTHEAST CAMPUS,20985 INTERSTATE 45 SOUTH,WEBSTER,TX,77598,NOT AVAILABLE,(281) 885-4450
5199,458061,TEXAS BEAUTY COLLEGE,4123 DENTON HWY,HALTOM CITY,TX,76117,NOT AVAILABLE,(682) 647-1505
5420,456214,LAMSON INSTITUTE,5819 NW LOOP 410-STE 160,SAN ANTONIO,TX,78238,NOT AVAILABLE,(210) 520-1800 EXT 102
5450,227322,OGLE SCHOOL HAIR SKIN NAILS-FT WORTH,"6125 SOUTHWEST LOOP 820, SUITE 128",FORT WORTH,TX,76132,3638,(817) 294-2950
5484,248703,OGLE SCHOOL HAIR SKIN NAILS-HURST,720-B ARCADIA STREET,HURST,TX,76053,4650,(817) 284-9231
5497,377193,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,"910 SOUTHEAST MILITARY, SUITE 100",SAN ANTONIO,TX,78214,NOT AVAILABLE,(210) 433-7222
6403,495129,AUSTIN CAREER INSTITUTE,8711 BURNET ROAD,AUSTIN,TX,78757,7066,(512) 677-7776
6445,492157,HOUSTON SCHOOL OF CARPENTRY,3522 POLK ST,HOUSTON,TX,77003,NOT AVAILABLE,(713) 225-1955
6454,493549,MCALLEN CAREERS INSTITUTE,304 SOUTH COLONEL ROWE BOULEVARD,MCALLEN,TX,78501,2702,(956) 618-5800
6473,493734,CAREERS INSTITUTE OF AMERICA,13614 MIDWAY ROAD,DALLAS,TX,75244,4310,(972) 239-3630
6480,493804,DELUXE BARBER COLLEGE,12636 NACOGDOCHES ROAD,SAN ANTONIO,TX,78217,2118,(210) 655-9999
558,226134,LAREDO COLLEGE,WEST END WASHINGTON ST,LAREDO,TX,78040,4395,(956) 721-5140
598,443322,VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES,345 S. TEXAS BLVD.,WESLACO,TX,78596,NOT AVAILABLE,(956) 973-1945
703,226152,TEXAS A & M INTERNATIONAL UNIVERSITY,5201 UNIVERSITY BLVD,LAREDO,TX,78041,1900,(956) 326-2001
737,480824,THE COLLEGE OF HEALTH CARE PROFESSIONS-DALLAS,"8585 N. STEMMONS FREEWAY, SUITE 300, NORTH TOWER",DALLAS,TX,75247,NOT AVAILABLE,(214) 420-3400
1746,367361,INTERACTIVE COLLEGE OF TECHNOLOGY,2950 S. GESSNER,HOUSTON,TX,77063,NOT AVAILABLE,(713) 771-5336
3169,494603,SOUTHWESTERN BAPTIST THEOLOGICAL SEMINARY,2001 W. SEMINARY DR.,FORT WORTH,TX,76115,NOT AVAILABLE,(817) 923-1921
3538,227191,NORTH LAKE COLLEGE,5001 NORTH MACARTHUR BLVD.,IRVING,TX,75038,3899,NOT AVAILABLE
3939,228699,TEXARKANA COLLEGE,2500 N ROBISON RD,TEXARKANA,TX,75599,NOT AVAILABLE,(903) 823-3456
4065,482981,ALAMO CITY BARBER COLLEGE,8910 BANDERA ROAD SUITE 209,SAN ANTONIO,TX,78250,3227,(210) 523-7777
4343,229504,VERNON COLLEGE,4400 COLLEGE DR.,VERNON,TX,76384,4092,(940) 552-6291
4504,475662,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES-LA JOYA,724 EAST EXPRESSWAY 83,LA JOYA,TX,78560,4018,(956) 581-8227
4679,482015,SOUTHERN CAREERS INSTITUTE-SAN ANTONIO,6963 NW LOOP 410,SAN ANTONIO,TX,78238,4114,(512) 437-7500
5304,443711,UNIVERSITY OF NORTH TEXAS SYSTEM,1901 MAIN STREET,DALLAS,TX,75201,NOT AVAILABLE,(214) 752-8585
5483,247825,AUSTIN GRADUATE SCHOOL OF THEOLOGY,7640 GUADALUPE ST,AUSTIN,TX,78752,NOT AVAILABLE,(512) 476-2772
5737,224271,DALLAS INSTITUTE OF FUNERAL SERVICE,3909 S BUCKNER BLVD,DALLAS,TX,75227,4314,(214) 388-5466
6539,494719,TONSORIAL ARTS BARBER COLLEGE,2831 NEW BOSTON ROAD,TEXARKANA,TX,75501,3264,(903) 255-7003
227,224776,MIAMI INTERNATIONAL UNIVERSITY OF ART & DESIGN-ART INSTITUTE DALLAS,"8080 PARK LANE, SUITE 100",DALLAS,TX,75231,5993,(214) 692-8080
369,458982,THE ART INSTITUTE OF SAN ANTONIO,10000 IH-10 W STE 200,SAN ANTONIO,TX,78230,NOT AVAILABLE,(210) 338-7408
555,224244,DALLAS CHRISTIAN COLLEGE,2700 CHRISTIAN PKWY.,DALLAS,TX,75234,7299,(972) 241-3371
889,483513,NEECEE'S BARBER COLLEGE,1813 INDUSTRIAL BLVD,ABILENE,TX,79602,NOT AVAILABLE,(325) 673-7970
1500,466930,CHAMBERLAIN UNIVERSITY-TEXAS,11025 EQUITY DRIVE,HOUSTON,TX,77041,NOT AVAILABLE,(713) 277-9800
2173,228343,SOUTHWESTERN UNIVERSITY,1001 E. UNIVERSITY AVENUE,GEORGETOWN,TX,78626,NOT AVAILABLE,(512) 863-6511
2237,246415,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES-SAN ANTONIO 410,"4522 FREDERICKSBURG RD, A-85",SAN ANTONIO,TX,78201,NOT AVAILABLE,(210) 654-9734
2554,224572,EASTFIELD COLLEGE,3737 MOTLEY DR,MESQUITE,TX,75150,2099,NOT AVAILABLE
2620,420398,NORTHWEST VISTA COLLEGE,3535 N. ELLISON DRIVE,SAN ANTONIO,TX,78251,NOT AVAILABLE,(210) 486-4000
3391,458052,ADVANCED BEAUTY COLLEGE,3959 N. BELTLINE RD.,IRVING,TX,75038,NOT AVAILABLE,(214) 492-2076
3705,481003,M T TRAINING CENTER,1801 S. GREAT SOUTHWEST PARKWAY,GRAND PRAIRIE,TX,75051,NOT AVAILABLE,(972) 262-5395
4046,225885,JARVIS CHRISTIAN COLLEGE,"PR 7631, HWY 80 E",HAWKINS,TX,75765,1470,(903) 730-4890
4985,228486,SOUTHWESTERN CHRISTIAN COLLEGE,200 BOWSER CIRCLE,TERRELL,TX,75160,4812,(972) 524-3341 EXT 107
5350,228866,TEXAS CHIROPRACTIC COLLEGE FOUNDATION INC,5912 SPENCER HWY,PASADENA,TX,77505,1699,(281) 487-1170
5522,449782,CHAMPION BEAUTY COLLEGE,3920 FM 1960 WEST #210,HOUSTON,TX,77068,NOT AVAILABLE,(281) 583-9117
5785,223524,BROOKHAVEN COLLEGE,3939 VALLEY VIEW LN,FARMERS BRANCH,TX,75244,4997,NOT AVAILABLE
6181,223852,CHARLES AND SUES SCHOOL OF HAIR DESIGN,1711 BRIARCREST DR,BRYAN,TX,77802,NOT AVAILABLE,(979) 776-4375
6393,494472,EVVAYLOIS ACADEMY SCHOOL OF BEAUTY,2244 SOUTH MARKET STREET,BRENHAM,TX,77833,NOT AVAILABLE,(979) 421-8262
368,458973,STRAYER UNIVERSITY-TEXAS,8501 N. MOPAC EXPRESSWAY,AUSTIN,TX,78759,NOT AVAILABLE,(877) 445-7180
983,447591,THE COLLEGE OF HEALTH CARE PROFESSIONS-SOUTHWEST HOUSTON,7322 SOUTHWEST FREEWAY SUITE 110,HOUSTON,TX,77074,NOT AVAILABLE,(713) 470-2427
3261,459523,ABC BEAUTY ACADEMY,2109 BUCKINGHAM RD.,RICHARDSON,TX,75081,NOT AVAILABLE,(469) 872-0889
3301,485953,THE RECORDING CONSERVATORY OF AUSTIN,4615 CITY PARK ROAD,AUSTIN,TX,78730,3004,(512) 231-0344
4966,377218,SCHOOL OF AUTOMOTIVE MACHINISTS & TECHNOLOGY,1911 ANTOINE DRIVE,HOUSTON,TX,77055,1803,(713) 683-3817
5453,227766,RICHLAND COLLEGE,12800 ABRAMS RD.,DALLAS,TX,75243,2199,NOT AVAILABLE
6540,494728,MICHAEL'S BARBER & HAIR STYLIST ACADEMY,2413 WEST AIRPORT FREEWAY,IRVING,TX,75062,6016,(972) 594-7700
513,461388,DIAMONDS COSMETOLOGY COLLEGE,3321 LOY LAKE RD,SHERMAN,TX,75090,2657,(903) 891-0758 EXT 51277
549,223463,REMINGTON COLLEGE-DALLAS CAMPUS,1800 EASTGATE DR,GARLAND,TX,75041,NOT AVAILABLE,(972) 686-7878
916,222831,ANGELO STATE UNIVERSITY,2601 W. AVENUE N,SAN ANGELO,TX,76909,NOT AVAILABLE,(325) 942-2555
3152,493734,CAREERS INSTITUTE OF AMERICA,13614 MIDWAY ROAD,DALLAS,TX,75244,4310,(972) 239-3630
3153,493743,HOUSTON BARBER SCHOOL,313 RANKIN ROAD,HOUSTON,TX,77073,4400,(281) 821-0681
3483,224961,GALVESTON COLLEGE,4015 AVE Q,GALVESTON,TX,77550,7496,(409) 944-1220
3656,226675,COVENANT SCHOOL OF NURSING AND ALLIED HEALTH,1919 FRANKFORD AVE.,LUBBOCK,TX,79407,NOT AVAILABLE,(806) 725-8900
3780,225308,TRINITY VALLEY COMMUNITY COLLEGE,100 CARDINAL DRIVE,ATHENS,TX,75751,NOT AVAILABLE,(903) 675-6200
3941,228705,TEXAS A & M UNIVERSITY-KINGSVILLE,955 UNIVERSITY BLVD,KINGSVILLE,TX,78363,NOT AVAILABLE,(361) 593-2111
4045,225432,UNIVERSITY OF HOUSTON-DOWNTOWN,1 MAIN STREET,HOUSTON,TX,77002,1014,(713) 221-8000
4111,229018,THE UNIVERSITY OF TEXAS PERMIAN BASIN,4901 E UNIVERSITY,ODESSA,TX,79762,0001,(432) 552-2020
4648,456931,PLATT COLLEGE-STVT-CORPUS CHRISTI,2000 SOUTH PADRE ISLAND DR,CORPUS CHRISTI,TX,78416,NOT AVAILABLE,(361) 232-5057 EXT 35821
5197,458034,HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL,12135 BISSONNET STE E,HOUSTON,TX,77099,NOT AVAILABLE,(281) 495-0078
5303,443696,INTERACTIVE COLLEGE OF TECHNOLOGY,16801 GREENSPOINT PARK DRIVE SUITE 150,HOUSTON,TX,77060,2303,(281) 931-7717
5409,227845,SAINT EDWARD'S UNIVERSITY,3001 S CONGRESS AVE,AUSTIN,TX,78704,6489,(512) 448-8400
5740,226833,MIDWESTERN STATE UNIVERSITY,3410 TAFT BLVD,WICHITA FALLS,TX,76308,2099,(940) 397-4000
6465,493655,MONTANA BARBER INSTITUTE,1920 N ZARAGOZA SUITE 101 - 103,EL PASO,TX,79938,4655,(915) 760-7964
424,226879,WADE COLLEGE,"1950 N. STEMMONS FREEWAY, SUITE 4080 DALLAS INFOMART",DALLAS,TX,75207,NOT AVAILABLE,(214) 637-3530
557,224642,EL PASO COMMUNITY COLLEGE,9050 VISCOUNT BLVD,EL PASO,TX,79925,6507,(915) 831-2000
1744,222983,AUSTIN COLLEGE,900 N GRAND AVE,SHERMAN,TX,75090,4400,(903) 813-2000
2258,377315,TEXAS COLLEGE OF COSMETOLOGY-ABILENE,117 SAYLES BLVD.,ABILENE,TX,79605,NOT AVAILABLE,(325) 677-0532
2264,385549,MILAN INSTITUTE OF COSMETOLOGY,2400 SOUTHEAST 27TH AVENUE,AMARILLO,TX,79103,NOT AVAILABLE,(806) 349-4100
2582,228219,PLATT COLLEGE-STVT-MCALLEN,"1800 SOUTH MAIN, SUITE 500",MCALLEN,TX,78503,NOT AVAILABLE,(956) 631-1107
3166,494560,GUIDANCE COLLEGE,1902 BAKER RD,HOUSTON,TX,77094,NOT AVAILABLE,(713) 231-7391
3653,227058,TINT SCHOOL OF MAKEUP & COSMETOLOGY,2716 W IRVING BLVD,IRVING,TX,75061,4235,(972) 513-1176
3778,223320,COASTAL BEND COLLEGE,3800 CHARCO RD,BEEVILLE,TX,78102,NOT AVAILABLE,(361) 354-2200
4108,225991,KD CONSERVATORY COLLEGE OF FILM AND DRAMATIC ARTS,2600 STEMMONS FWY STE 117,DALLAS,TX,75207,NOT AVAILABLE,(214) 638-0484
4117,226408,COLLEGE OF THE MAINLAND,1200 AMBURN ROAD,TEXAS CITY,TX,77591,2499,(409) 938-1211
4988,228884,TEXAS COLLEGE,2404 N. GRAND AVENUE,TYLER,TX,75702,NOT AVAILABLE,(903) 593-8311 EXT 2297
5404,228459,TEXAS STATE UNIVERSITY,601 UNIVERSITY DR,SAN MARCOS,TX,78666,NOT AVAILABLE,(512) 245-2111
5513,408385,SOUTHERN CAREERS INSTITUTE-PHARR,1500 N. JACKSON RD,PHARR,TX,78577,NOT AVAILABLE,(512) 437-7500
5739,226930,MOUNTAIN VIEW COLLEGE,4849 WEST ILLINOIS AVE.,DALLAS,TX,75211,6599,NOT AVAILABLE
554,224156,COSMETOLOGY CAREER CENTER LLC,"2389 MIDWAY ROAD, STE A",CARROLLTON,TX,75006,NOT AVAILABLE,(972) 669-0494
559,227182,LONE STAR COLLEGE SYSTEM,5000 RESEARCH FOREST DRIVE,THE WOODLANDS,TX,77381,4399,(832) 813-6500
698,229115,TEXAS TECH UNIVERSITY,BROADWAY AND UNIVERSITY AVENUE,LUBBOCK,TX,79409,5005,(806) 742-2011
895,228787,THE UNIVERSITY OF TEXAS AT DALLAS,800 WEST CAMPBELL ROAD,RICHARDSON,TX,75080,3021,(972) 883-2111
1748,377281,NUVANI INSTITUTE,272 COMMERICAL ST,EAGLE PASS,TX,78852,4859,(830) 626-7007
2253,369695,SEBRING CAREER SCHOOLS-HOUSTON,6672 HWY 06 S,HOUSTON,TX,77083,NOT AVAILABLE,(281) 561-0138
2581,227289,OBLATE SCHOOL OF THEOLOGY,285 OBLATE DR,SAN ANTONIO,TX,78216,6693,(210) 341-1366
3067,490674,MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN,1315 HIGHWAY 105 #102,BRENHAM,TX,77833,3033,(979) 277-0078
3167,494588,PIMA MEDICAL INSTITUTE-SAN ANTONIO,6550 FIRST PARK TEN BLVD,SAN ANTONIO,TX,78213,NOT AVAILABLE,(210) 966-9764
3462,488299,MISSION BEAUTY INSTITUTE,1123 EAST 9TH STREET,MISSION,TX,78572,4404,(956) 584-5816
3562,225247,HARDIN-SIMMONS UNIVERSITY,2200 HICKORY,ABILENE,TX,79698,0001,(325) 670-1000
3651,224004,CONCORDIA UNIVERSITY TEXAS,11400 CONCORDIA UNIVERSITY DRIVE,AUSTIN,TX,78726,NOT AVAILABLE,(512) 313-3000
3727,460172,PLATT COLLEGE-STVT-SAN ANTONIO,734 SE MILITARY,SAN ANTONIO,TX,78216,NOT AVAILABLE,(210) 782-8000
4595,430245,SOUTHERN CAREERS INSTITUTE-SAN ANTONIO,"238 SW MILITARY DRIVE, SUITE 101",SAN ANTONIO,TX,78221,NOT AVAILABLE,(512) 437-7500
5252,228732,TEXAS A & M UNIVERSITY-SYSTEM OFFICE,301 TARROW,COLLEGE STATION,TX,77840,7896,(979) 458-6000
538,449250,THE COLLEGE OF HEALTH CARE PROFESSIONS-SAN ANTONIO,4738 N. W. LOOP 410,SAN ANTONIO,TX,78229,NOT AVAILABLE,(210) 298-3600
693,222628,AMBERTON UNIVERSITY,1700 EASTGATE DR,GARLAND,TX,75041,5595,(972) 279-6511
898,226019,KILGORE COLLEGE,1100 BROADWAY,KILGORE,TX,75662,3299,(903) 984-8531
1174,455974,SOUTH TEXAS TRAINING CENTER,1901 W HWY 77,SAN BENITO,TX,78586,NOT AVAILABLE,(956) 399-9698
1959,458070,AVENUE FIVE INSTITUTE,8620 BURNET RD STE 300,AUSTIN,TX,78757,NOT AVAILABLE,(512) 968-2835
3141,493549,MCI,304 SOUTH COLONEL ROWE BOULEVARD,MCALLEN,TX,78501,2702,(956) 618-5800
3196,495244,PEARLANDS INNOVATIVE SCHOOL OF BEAUTY,9330 BROADWAY STREET,PEARLAND,TX,77584,7891,(281) 670-5119
3202,495305,THE PROFESSIONAL COSMETOLOGY ACADEMY,1407 CALLE DEL NORTE,LAREDO,TX,78041,5930,(956) 744-6139
3297,485360,THE VOCATIONAL NURSING INSTITUTE INC,11201 STEEPLE PARK DRIVE,HOUSTON,TX,77065,NOT AVAILABLE,(832) 237-2525 EXT 1003
3539,227429,PAUL QUINN COLLEGE,3837 SIMPSON STUART RD,DALLAS,TX,75241,NOT AVAILABLE,(214) 379-5577
4109,227687,RANGER COLLEGE,1100 COLLEGE CIRCLE,RANGER,TX,76470,NOT AVAILABLE,(254) 647-3234
4617,437635,THE COLLEGE OF HEALTH CARE PROFESSIONS-AUSTIN,6330 E. HIGHWAY 290 SUITE 180,AUSTIN,TX,78723,NOT AVAILABLE,(512) 617-5700
4620,437778,MILAN INSTITUTE-SAN ANTONIO INGRAM,6804 INGRAM ROAD,SAN ANTONIO,TX,78238,NOT AVAILABLE,(210) 647-5100
4647,456922,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE-BROWNSVILLE,"1900 NORTH EXPRESSWAY, SUITE O",BROWNSVILLE,TX,78521,NOT AVAILABLE,(956) 554-3515
5405,228158,SOUTH PLAINS COLLEGE,1401 S. COLLEGE AVE,LEVELLAND,TX,79336,NOT AVAILABLE,(806) 894-9611 EXT 2542
5451,227526,PRAIRIE VIEW A & M UNIVERSITY,FM 1098 ROAD & UNIVERSITY DRIVE,PRAIRIE VIEW,TX,77446,NOT AVAILABLE,(936) 261-3311
5459,229407,UNIVERSITY OF HOUSTON-SYSTEM ADMINISTRATION,212 EZEKIEL CULLEN BUILDING,HOUSTON,TX,77204,2018,(713) 743-1000
6366,493992,SOUTHERN CAREERS INSTITUTE-WACO,3700 SOUTH IH-35 SUITE A,WACO,TX,76706,3756,(512) 387-7528
113,487232,TEXAS COLLEGE OF COSMETOLOGY-LUBBOCK,"3602 SLIDE ROAD, SUITE B-18",LUBBOCK,TX,79414,2532,(806) 785-0677
123,486503,LAREDO CHI ACADEMY BEAUTY SCHOOL,1710 PEACEFUL MEADOW COURT,LAREDO,TX,78041,6540,(956) 717-2838
297,228246,SOUTHERN METHODIST UNIVERSITY,6425 BOAZ ST,DALLAS,TX,75275,0221,(214) 768-2000
322,222178,ABILENE CHRISTIAN UNIVERSITY,NOT AVAILABLE,ABILENE,TX,79699,NOT AVAILABLE,(325) 674-2000
548,223056,BALDWIN BEAUTY SCHOOL-SOUTH AUSTIN,3005 S LAMAR,AUSTIN,TX,78704,4785,(512) 441-6898
601,445203,REMINGTON COLLEGE-NORTH HOUSTON CAMPUS,"11310 GREENS CROSSING BLVD, STE 300",HOUSTON,TX,77067,NOT AVAILABLE,(281) 885-4450
897,418913,PIPO ACADEMY OF HAIR DESIGN,3000 PERSHING DR,EL PASO,TX,79903,NOT AVAILABLE,(915) 565-3491
908,484048,BARBER INSTITUTE OF TEXAS,2430 SOUTH HIGH STREET STE B4,LONGVIEW,TX,75602,3456,(903) 236-9695
2060,443298,TREND BARBER COLLEGE,8250 W BELLFORT,HOUSTON,TX,77071,2202,(713) 721-0000
3064,490522,ALLGOOD BEAUTY INSTITUTE,9741 PRESTON ROAD SUITE 106,FRISCO,TX,75033,4112,(469) 252-1747
4210,449807,SOUTHEAST TEXAS CAREER INSTITUTE,975 HWY 327 E SUITE 150,SILSBEE,TX,77656,NOT AVAILABLE,(409) 386-2020 EXT 104
4991,226125,LAREDO BEAUTY COLLEGE INC,3020 N MEADOW AVE,LAREDO,TX,78040,NOT AVAILABLE,(956) 723-2059
5403,225070,GRAYSON COLLEGE,6101 GRAYSON DRIVE,DENISON,TX,75020,8299,(903) 415-2592
5452,227748,AVIATION INSTITUTE OF MAINTENANCE-HOUSTON,7651 AIRPORT BLVD.,HOUSTON,TX,77061,NOT AVAILABLE,(713) 644-7777
829,482635,DEVRY UNIVERSITY-TEXAS,"4800 REGENT BLVD., STE. 200",IRVING,TX,75063,NOT AVAILABLE,(972) 929-6777
919,484136,YAHWEH BEAUTY ACADEMY,431 NORTH 38TH STREET,KILLEEN,TX,76543,4153,(254) 554-7771
1747,379782,CENTER FOR ADVANCED LEGAL STUDIES,"800 W SAM HOUSTON PARKWAY S, SUITE 100",HOUSTON,TX,77042,1912,(713) 529-2778
2628,432269,CET-EL PASO,294 CANDELARIA STREET,EL PASO,TX,79907,NOT AVAILABLE,(408) 287-7924
3172,494728,MICHAEL'S BARBER & HAIR STYLIST ACADEMY,2413 WEST AIRPORT FREEWAY,IRVING,TX,75062,6016,(972) 594-7700
3782,227216,UNIVERSITY OF NORTH TEXAS,1501 W.CHESTNUT AVE.,DENTON,TX,76203,1277,(940) 565-2000
3938,228608,TEMPLE COLLEGE,2600 S 1ST ST,TEMPLE,TX,76504,7435,(254) 298-8282
