OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
135,457581,ERIC FISHER ACADEMY,6727 W CENTRAL,WICHITA,KS,67212,NOT AVAILABLE,(316) 440-5555
1610,154855,CENTRAL CHRISTIAN COLLEGE OF KANSAS,1200 S MAIN,MCPHERSON,KS,67460,5740,(620) 241-0723 EXT 331
2499,155061,FORT HAYS STATE UNIVERSITY,600 PARK ST,HAYS,KS,67601,4099,(785) 628-4000
3007,179317,SAINT PAUL SCHOOL OF THEOLOGY,13720 ROE AVENUE,LEAWOOD,KS,66224,NOT AVAILABLE,(913) 253-5000
5512,408066,PAUL MITCHELL THE SCHOOL-WICHITA,3242 N. ROCK ROAD SUITE 106,WICHITA,KS,67226,0000,(316) 630-0600
3674,155353,OLD TOWN BARBER COLLEGE-WICHITA,1211 E DOUGLAS,WICHITA,KS,67211,1605,(316) 264-4891 EXT 202
393,156082,WASHBURN UNIVERSITY,1700 SW COLLEGE AVENUE,TOPEKA,KS,66621,0001,(785) 670-1010
721,156107,WICHITA STATE UNIVERSITY-CAMPUS OF APPLIED SCIENCES AND TECHNOLOGY,4004 N WEBB RD. BLDG 100,WICHITA,KS,67226,NOT AVAILABLE,(316) 677-9400
844,155308,KANSAS CHRISTIAN COLLEGE,7401 METCALF,OVERLAND PARK,KS,66204,1975,(913) 722-0272
1612,155007,DONNELLY COLLEGE,608 N 18TH ST,KANSAS CITY,KS,66102,NOT AVAILABLE,(913) 621-6000
2097,155098,FORT SCOTT COMMUNITY COLLEGE,2108 S HORTON,FORT SCOTT,KS,66701,NOT AVAILABLE,(620) 223-2700
5013,442569,GRANTHAM UNIVERSITY,16025 WEST 113TH STREET,LENEXA,KS,66219,NOT AVAILABLE,(800) 955-2527
1018,451237,Z HAIR ACADEMY,14471 METCALF,OVERLAND PARK,KS,66223,NOT AVAILABLE,(913) 406-4634
5717,155025,EMPORIA STATE UNIVERSITY,1 KELLOGG CIRCLE,EMPORIA,KS,66801,5415,(620) 341-1200
215,154934,COLBY COMMUNITY COLLEGE,1255 S RANGE,COLBY,KS,67701,NOT AVAILABLE,(785) 462-3984
715,478917,HAYS ACADEMY OF HAIR DESIGN,115 SOUTH 5TH STREET,SALINA,KS,67401,0000,(785) 833-2280
1939,155210,JOHNSON COUNTY COMMUNITY COLLEGE,12345 COLLEGE BLVD,OVERLAND PARK,KS,66210,1299,(913) 469-8500
5160,155487,MANHATTAN AREA TECHNICAL COLLEGE,3136 DICKENS AVE,MANHATTAN,KS,66503,2499,(785) 587-2800
5716,155450,LABETTE COMMUNITY COLLEGE,200 S 14TH,PARSONS,KS,67357,4201,(620) 421-6700
3707,156125,WICHITA STATE UNIVERSITY,1845 N. FAIRMOUNT,WICHITA,KS,67260,0124,(316) 978-3456
4846,155511,MCPHERSON COLLEGE,1600 E. EUCLID,MCPHERSON,KS,67460,1402,(620) 242-0400
3864,154688,BAKER UNIVERSITY,615 DEARBORN STREET,BALDWIN CITY,KS,66006,0065,(785) 594-6451
3865,155052,FLINT HILLS TECHNICAL COLLEGE,3301 W 18TH ST,EMPORIA,KS,66801,5957,(620) 343-4600 EXT 1300
1790,155618,NORTHWEST KANSAS TECHNICAL COLLEGE,1209 HARRISON ST,GOODLAND,KS,67735,NOT AVAILABLE,(785) 890-3641
6011,154721,BETHANY COLLEGE,335 E SWENSSON ST,LINDSBORG,KS,67456,1897,(785) 227-3380
720,154925,COFFEYVILLE COMMUNITY COLLEGE,400 W 11TH ST,COFFEYVILLE,KS,67337,5064,(620) 251-7700
2785,154712,BENEDICTINE COLLEGE,1020 N 2ND ST,ATCHISON,KS,66002,1499,(913) 367-5340
3672,155201,INDEPENDENCE COMMUNITY COLLEGE,1057 WEST COLLEGE AVENUE,INDEPENDENCE,KS,67301,0708,(620) 331-4100
5779,154749,BETHEL COLLEGE-NORTH NEWTON,300 E 27TH ST,NORTH NEWTON,KS,67117,1716,(316) 283-2500
447,155593,NORTH CENTRAL KANSAS TECHNICAL COLLEGE,3033 US HIGHWAY 24,BELOIT,KS,67420,NOT AVAILABLE,(785) 738-2276
3618,177038,CLEVELAND UNIVERSITY-KANSAS CITY,10850 LOWELL AVENUE,OVERLAND PARK,KS,66210,NOT AVAILABLE,(913) 234-0600
3866,155104,GARDEN CITY COMMUNITY COLLEGE,801 CAMPUS DR,GARDEN CITY,KS,67846,6333,(620) 276-7611 EXT 571
181,155317,UNIVERSITY OF KANSAS,"STRONG HALL, 1450 JAYHAWK BLVD, ROOM 230",LAWRENCE,KS,66045,NOT AVAILABLE,(785) 864-2700
719,155186,HIGHLAND COMMUNITY COLLEGE,606 W MAIN,HIGHLAND,KS,66035,4165,(785) 442-6000
2498,155681,PITTSBURG STATE UNIVERSITY,1701 S BROADWAY,PITTSBURG,KS,66762,NOT AVAILABLE,(620) 231-7000
3961,154907,CLOUD COUNTY COMMUNITY COLLEGE,2221 CAMPUS DR,CONCORDIA,KS,66901,1002,(785) 243-1435
639,155140,HASKELL INDIAN NATIONS UNIVERSITY,155 INDIAN AVE,LAWRENCE,KS,66046,4800,(785) 749-8404
2918,155159,HAYS ACADEMY OF HAIR DESIGN,1214 EAST 27TH STREET,HAYS,KS,67601,NOT AVAILABLE,(785) 628-6624
3673,155335,NEWMAN UNIVERSITY,3100 MCCORMICK AVE,WICHITA,KS,67213,2097,(316) 942-4291
3963,155566,NEOSHO COUNTY COMMUNITY COLLEGE,800 W 14TH ST,CHANUTE,KS,66720,NOT AVAILABLE,(620) 431-2820
5718,155715,PRATT COMMUNITY COLLEGE,348 NE SR 61,PRATT,KS,67124,NOT AVAILABLE,(620) 672-5641
142,155858,SEWARD COUNTY COMMUNITY COLLEGE,1801 N. KANSAS AVE.,LIBERAL,KS,67901,NOT AVAILABLE,(620) 624-1951
143,155937,STERLING COLLEGE,125 W. COOPER,STERLING,KS,67579,NOT AVAILABLE,(620) 278-2173
965,155089,FRIENDS UNIVERSITY,2100 W. UNIVERSITY AVE.,WICHITA,KS,67213,NOT AVAILABLE,(316) 295-5000
1611,417503,CRAVE BEAUTY ACADEMY,3804 W DOUGLAS,WICHITA,KS,67203,NOT AVAILABLE,(316) 943-5516
3706,155399,KANSAS STATE UNIVERSITY,"919 MID-CAMPUS DRIVE, ANDERSON HALL",MANHATTAN,KS,66506,NOT AVAILABLE,(785) 532-6011
4848,155414,KANSAS WESLEYAN UNIVERSITY,100 E. CLAFLIN AVE.,SALINA,KS,67401,6146,(785) 827-5541
638,154998,DODGE CITY COMMUNITY COLLEGE,2501 N 14TH AVE,DODGE CITY,KS,67801,2399,(620) 225-1321
736,480657,RASMUSSEN UNIVERSITY-KANSAS,620 SW GOVERNOR VIEW,TOPEKA,KS,66606,NOT AVAILABLE,(785) 228-7320
964,154800,BUTLER COMMUNITY COLLEGE,901 S HAVERHILL RD,EL DORADO,KS,67042,3280,(316) 321-2222
1609,155973,TABOR COLLEGE,400 S JEFFERSON,HILLSBORO,KS,67063,1799,(620) 947-3121
3888,155423,WASHBURN INSTITUTE OF TECHNOLOGY,5724 SW HUNTOON,TOPEKA,KS,66604,2117,(785) 670-2010
4845,155070,BARCLAY COLLEGE,607 N KINGMAN,HAVILAND,KS,67059,0288,(620) 862-5252
6010,155900,SOUTHWESTERN COLLEGE,100 COLLEGE STREET,WINFIELD,KS,67156,2499,(620) 229-6000
3427,155292,KANSAS CITY KANSAS COMMUNITY COLLEGE,7250 STATE AVE,KANSAS CITY,KS,66112,NOT AVAILABLE,(913) 334-1100
3962,154952,COWLEY COUNTY COMMUNITY COLLEGE,125 S 2ND ST,ARKANSAS CITY,KS,67005,NOT AVAILABLE,(620) 442-0430
712,476984,PAUL MITCHELL THE SCHOOL-OVERLAND PARK,8731 WEST 95TH STREET,OVERLAND PARK,KS,66212,NOT AVAILABLE,(913) 381-5757
1778,470047,WELLSPRING SCHOOL OF ALLIED HEALTH-LAWRENCE,947 NEW HAMPSHIRE,LAWRENCE,KS,66045,3073,(785) 856-3903
2500,155195,HUTCHINSON COMMUNITY COLLEGE,1300 N PLUM ST,HUTCHINSON,KS,67501,NOT AVAILABLE,(620) 665-3500
6134,155177,HESSTON COLLEGE,301 SOUTH MAIN,HESSTON,KS,67062,2093,(620) 327-4221
6283,491093,NATIONAL AMERICAN UNIVERSITY-GARDEN CITY,801 CAMPUS DRIVE,GARDEN CITY,KS,67846,6333,(620) 805-3550
6383,494898,WELLSPRING SCHOOL OF ALLIED HEALTH-WICHITA,"650 N CARRIAGE PARKWAY, STE 55",WICHITA,KS,67208,4501,(913) 406-8072
