OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
856,483221,LEARNET ACADEMY INC,"3251 WEST 6TH STREET, 2ND FLOOR",LOS ANGELES,CA,90020,NOT AVAILABLE,(213) 387-4242
1068,110662,UNIVERSITY OF CALIFORNIA-LOS ANGELES,405 HILGARD AVE,LOS ANGELES,CA,90095,1405,(310) 825-4321
1084,115083,GOLDEN GATE UNIVERSITY-SAN FRANCISCO,536 MISSION STREET,SAN FRANCISCO,CA,94105,2968,(415) 442-7800
2085,446093,CAMBRIDGE JUNIOR COLLEGE-YUBA CITY,939 LIVE OAK BLVD,YUBA CITY,CA,95991,NOT AVAILABLE,(530) 674-9199
2302,112455,COBA ACADEMY,663 N. EUCLID STREET,ANAHEIM,CA,92801,NOT AVAILABLE,(714) 533-1400
2440,123800,SOUTHWESTERN COLLEGE,900 OTAY LAKES RD.,CHULA VISTA,CA,91910,7299,(619) 421-6700
2444,126012,THE WRIGHT INSTITUTE,2728 DURANT AVE,BERKELEY,CA,94704,1796,(510) 841-9230 EXT 101
2471,125763,WHITTIER COLLEGE,13406 E PHILADELPHIA STREET,WHITTIER,CA,90601,NOT AVAILABLE,(562) 907-4205
3235,495961,SAN JOAQUIN VALLEY COLLEGE-SANTA MARIA,303 PLAZA DRIVE,SANTA MARIA,CA,93454,6921,(559) 734-9000
4199,447953,SUM BIBLE COLLEGE AND THEOLOGICAL SEMINARY,1101 INVESTMENT BLVD. #115,EL DORADO HILLS,CA,95762,NOT AVAILABLE,(510) 567-6174
4362,120078,NORTH-WEST COLLEGE-WEST COVINA,2101 W GARVEY AVE,WEST COVINA,CA,91790,NOT AVAILABLE,(626) 960-5046
4964,459727,TOURO UNIVERSITY WORLDWIDE,10601 CALLE LEE #179,LOS ALAMITOS,CA,90720,NOT AVAILABLE,(818) 575-6800
5146,121859,SALON SUCCESS ACADEMY-UPLAND,1385 E. FOOTHILL BLVD,UPLAND,CA,91786,NOT AVAILABLE,(909) 982-4200
5292,441256,DESIGN'S SCHOOL OF COSMETOLOGY,2727 BUENA VISTA DRIVE #105,PASO ROBLES,CA,93446,NOT AVAILABLE,(805) 237-8575
5558,126076,YESHIVA OHR ELCHONON CHABAD WEST COAST TALMUDICAL SEMINARY,7215 WARING AVE,LOS ANGELES,CA,90046,7660,(323) 937-3763
5575,112561,COLUMBIA COLLEGE,11600 COLUMBIA COLLEGE DR,SONORA,CA,95370,NOT AVAILABLE,(209) 588-5100
5769,122755,SAN JOSE STATE UNIVERSITY,ONE WASHINGTON SQUARE,SAN JOSE,CA,95192,0001,(408) 924-1000
5795,117955,LU ROSS ACADEMY,470 EAST THOMPSON BLVD,VENTURA,CA,93001,2729,(805) 643-5690 EXT 114
5965,122649,SAN JOAQUIN COLLEGE OF LAW,901 FIFTH ST,CLOVIS,CA,93612,1312,(559) 323-2100
6303,491659,ICOHS COLLEGE,1770 4TH AVENUE,SAN DIEGO,CA,92101,2607,(858) 581-9460 EXT 309
6327,492324,VISTA ADULT SCHOOL,510 SUNSET DRIVE,VISTA,CA,92081,NOT AVAILABLE,(760) 758-7122
6331,492449,PIMA MEDICAL INSTITUTE-SAN MARCOS,111 CAMPUS WAY,SAN MARCOS,CA,92078,8702,(760) 299-4500
6437,496186,CALIFORNIA INSTITUTE OF ARTS & TECHNOLOGY-NATIONAL CITY,401 MILE OF CARS WAY SUITE 100,NATIONAL CITY,CA,91950,6610,(877) 559-3621
6441,483586,CALIFORNIA INTERNATIONAL BUSINESS UNIVERSITY,550 WEST B STREET,SAN DIEGO,CA,92101,NOT AVAILABLE,(619) 384-8596
404,262457,SAN JOAQUIN VALLEY COLLEGE-FRESNO,295 EAST SIERRA AVENUE,FRESNO,CA,93710,3616,(559) 734-9000
529,447731,PALACE BEAUTY COLLEGE,1517 S WESTERN AVE,LOS ANGELES,CA,90006,NOT AVAILABLE,(323) 731-2075
633,118718,MERCED COLLEGE,3600 M ST,MERCED,CA,95348,2898,(209) 384-6000
925,484376,NORTH-WEST COLLEGE-LONG BEACH,3799 E. BURNETT STREET,LONG BEACH,CA,90815,1770,(562) 498-4500
1069,110680,UNIVERSITY OF CALIFORNIA-SAN DIEGO,9500 GILMAN DR,LA JOLLA,CA,92093,NOT AVAILABLE,(858) 534-2230
1090,117946,LOYOLA MARYMOUNT UNIVERSITY,ONE LMU DRIVE,LOS ANGELES,CA,90045,2659,(310) 338-2700
1424,481386,CALIFORNIA CAREER INSTITUTE,1240 S STATE COLLEGE BLVD STE. 135,ANAHEIM,CA,92806,NOT AVAILABLE,(714) 539-5959
2296,109651,ART CENTER COLLEGE OF DESIGN,1700 LIDA ST,PASADENA,CA,91103,NOT AVAILABLE,(626) 396-2200
2300,112288,MILAN INSTITUTE-VISALIA,6500 S. MOONEY BLVD.,VISALIA,CA,93277,NOT AVAILABLE,(559) 684-3900
2304,113698,DOMINICAN UNIVERSITY OF CALIFORNIA,50 ACACIA AVE,SAN RAFAEL,CA,94901,2298,(415) 457-4440
2309,118888,MILLS COLLEGE,5000 MACARTHUR BLVD,OAKLAND,CA,94613,NOT AVAILABLE,(510) 430-2255
2438,122977,SANTA MONICA COLLEGE,1900 PICO BLVD,SANTA MONICA,CA,90405,1628,(310) 434-4000
2534,124113,TAFT COLLEGE,29 COUGAR COURT,TAFT,CA,93268,NOT AVAILABLE,(661) 763-7700
2723,116563,BELLUS ACADEMY-EL CAJON,1073 E MAIN ST,EL CAJON,CA,92021,NOT AVAILABLE,(619) 442-3407
2725,118693,MENLO COLLEGE,1000 EL CAMINO REAL,ATHERTON,CA,94027,4301,(800) 556-3656
2729,122506,SAN FRANCISCO CONSERVATORY OF MUSIC,50 OAK STREET,SAN FRANCISCO,CA,94102,6011,(415) 864-7326
3083,482431,DEVRY UNIVERSITY-CALIFORNIA,"2970 E INLAND EMPIRE BLVD, STE 100",ONTARIO,CA,91764,NOT AVAILABLE,(909) 622-8866
3090,491507,CALIFORNIA INSTITUTE OF MEDICAL SCIENCE,1175 SHAW AVENUE # 103,CLOVIS,CA,93612,0000,(559) 490-3911 EXT 102
3112,491950,CONTRA COSTA MEDICAL CAREER COLLEGE,4041 LONE TREE WAY,ANTIOCH,CA,94581,6208,(925) 757-2900
3860,122658,SAN JOAQUIN DELTA COLLEGE,5151 PACIFIC AVE,STOCKTON,CA,95207,NOT AVAILABLE,(209) 954-5151
5242,461500,SANTA ANA BEAUTY ACADEMY,2231 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,7820,(714) 547-5177
5312,444529,STELLAR CAREER COLLEGE,4300 SISK RD,MODESTO,CA,95356,NOT AVAILABLE,(209) 545-5200
5322,446118,CAREER CARE INSTITUTE,43770 15TH STREET WEST STE 115,LANCASTER,CA,93534,NOT AVAILABLE,(661) 942-6204
5650,114734,FRANCISCAN SCHOOL OF THEOLOGY,5998 ALCALA PARK,SAN DIEGO,CA,92110,NOT AVAILABLE,(619) 574-5800
5667,122339,SAN DIEGO CITY COLLEGE,1313 PARK BOULEVARD,SAN DIEGO,CA,92101,4787,(619) 388-3400
5864,436429,LOS ANGELES FILM SCHOOL,6363 SUNSET BLVD,HOLLYWOOD,CA,90028,7318,(877) 952-3456
448,243744,STANFORD UNIVERSITY,NOT AVAILABLE,STANFORD,CA,94305,NOT AVAILABLE,(650) 723-2300
1123,455868,NATIONAL CAREER COLLEGE,14355 ROSCOE BLVD,PANORAMA CITY,CA,91402,NOT AVAILABLE,(818) 988-2300
1352,245838,ANTIOCH UNIVERSITY-LOS ANGELES,400 CORPORATE POINTE,CULVER CITY,CA,90230,7615,(310) 578-1080
2285,450696,CARRINGTON COLLEGE-STOCKTON,1313 WEST ROBINHOOD DRIVE B,STOCKTON,CA,95207,5509,(209) 676-3341
2464,124283,CLAREMONT SCHOOL OF THEOLOGY,1325 N COLLEGE AVE,CLAREMONT,CA,91711,3199,(909) 447-2500
2724,117520,LIFE CHIROPRACTIC COLLEGE WEST,25001 INDUSTRIAL BLVD,HAYWARD,CA,94545,2800,(510) 780-4500
2727,121628,PARDEE RAND GRADUATE SCHOOL,1776 MAIN ST,SANTA MONICA,CA,90401,3208,(310) 393-0411 EXT 8405
3038,469957,AVEDA INSTITUTE-LOS ANGELES,10935 WEYBURN AVENUE,LOS ANGELES,CA,90024,2808,(310) 209-2000
3138,493479,MEDICAL CAREER COLLEGE OF NORTHERN CALIFORNIA,1220 MELODY LANE,ROSEVILLE,CA,95678,5133,(916) 721-7106
3339,468909,UNITED EDUCATION INSTITUTE-ANAHEIM,401 CARL KARCHER WAY,ANAHEIM,CA,92801,2409,(714) 941-5800
3429,489858,WEST COAST UNIVERSITY-CENTER FOR GRADUATE STUDIES,590 NORTH VERMONT AVENUE,LOS ANGELES,CA,90004,NOT AVAILABLE,(323) 284-7998
4262,111638,CASA LOMA COLLEGE-VAN NUYS,6725 KESTER AVE,VAN NUYS,CA,91405,NOT AVAILABLE,(818) 785-2726
4265,111762,CET-WATSONVILLE,10 BLANCA LANE,WATSONVILLE,CA,95076,NOT AVAILABLE,(408) 287-7924
5517,449357,BEAUMONT ADULT SCHOOL,1575 CHERRY AVE,BEAUMONT,CA,92223,NOT AVAILABLE,(951) 845-6012
5546,113449,INTERNATIONAL SCHOOL OF BEAUTY INC,72261 HWY 111 STE 121-B,PALM DESERT,CA,92260,2740,(760) 674-1624 EXT 45
5571,115001,GLENDALE COMMUNITY COLLEGE,1500 N VERDUGO RD,GLENDALE,CA,91208,2894,(818) 240-1000
5572,120865,PACIFIC UNION COLLEGE,ONE ANGWIN AVE,ANGWIN,CA,94508,9707,(707) 965-6313
5655,117690,LOS ANGELES HARBOR COLLEGE,1111 FIGUEROA PLACE,WILMINGTON,CA,90744,2397,(310) 233-4000
5984,125532,CARRINGTON COLLEGE-SACRAMENTO,8909 FOLSOM BLVD.,SACRAMENTO,CA,95826,NOT AVAILABLE,(916) 361-1660
6286,491190,THE CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY AT SAN DIEGO,401 W. A STREET AT 1 COLUMBIA PLACE,SAN DIEGO,CA,92101,7903,(619) 541-4500
6401,495077,PAUL MITCHELL THE SCHOOL-SAN JOSE,"2200 EASTRIDGE LOOP, UNIT #1004",SAN JOSE,CA,95122,NOT AVAILABLE,(408) 531-9036
6430,495934,SAN JOAQUIN VALLEY COLLEGE-DELANO,1920 CECIL AVENUE,DELANO,CA,93215,9691,(559) 734-9000
6513,494357,UEI COLLEGE-SACRAMENTO,"4424 FLORIN ROAD, SUITE D & E",SACRAMENTO,CA,95823,2512,(916) 306-5185
6558,494913,FRANCISCAN SCHOOL OF THEOLOGY - SAN DIEGO,5998 ALCALA PARK,SAN DIEGO,CA,92110,2492,NOT AVAILABLE
73,384245,UNITED EDUCATION INSTITUTE-ENCINO,5445 BALBOA BOULEVARD,ENCINO,CA,91316,1951,(818) 380-5900
379,459189,COSMO BEAUTY ACADEMY,3500 FULTON AVENUE,SACRAMENTO,CA,95821,6800,(916) 779-0143
1066,110468,ALLIANT INTERNATIONAL UNIVERSITY-SAN DIEGO,10455 POMERADO ROAD,SAN DIEGO,CA,92131,NOT AVAILABLE,(866) 825-5426
1091,117140,UNIVERSITY OF LA VERNE,1950 THIRD ST,LA VERNE,CA,91750,4401,(909) 593-3511
1666,457299,ANGELES COLLEGE,3440 WILSHIRE BLVD STE 310,LOS ANGELES,CA,90010,NOT AVAILABLE,(213) 487-2211
2071,444325,ATI COLLEGE-NORWALK,15141 WHITTIER BLVD SUITE 420,WHITTER,CA,90603,0000,(562) 864-0506
2538,123509,SKYLINE COLLEGE,3300 COLLEGE DR,SAN BRUNO,CA,94066,1698,(650) 738-4100
2742,112570,COLUMBIA COLLEGE HOLLYWOOD,18618 OXNARD ST,TARZANA,CA,91356,1411,(818) 345-8414
3049,490160,SACRAMENTO ULTRASOUND INSTITUTE,2233 WATT AVENUE,SACRAMENTO,CA,95825,0570,(916) 877-7977
3051,490212,BALDY VIEW REGIONAL OCCUPATIONAL PROGRAM,1501 BON VIEW AVENUE,ONTARIO,CA,91761,NOT AVAILABLE,(909) 947-3400
3055,490337,MY BEAUTY & BARBER COLLEGE,6100 MACK ROAD ST. F,SACRAMENTO,CA,95823,4687,(916) 395-1972 EXT 2
3227,495758,UNIVERSITY OF WEST LOS ANGELES - CHATSWORTH,9201 OAKDALE AVENUE,CHATSWORTH,CA,91311,2061,NOT AVAILABLE
3252,481474,J D ACADEMY OF SALON AND SPA,520 SAN RAMON VALLEY BLVD,DANVILLE,CA,94526,NOT AVAILABLE,(925) 855-5551
3913,476780,DIAMOND BEAUTY COLLEGE,10301 GARVEY AVENUE #200,SOUTH EL MONTE,CA,91733,2180,(626) 350-1195
4138,484367,NORTH-WEST COLLEGE-ANAHEIM,511 N. BROOKHURST STREET,ANAHEIM,CA,92801,NOT AVAILABLE,(714) 795-2800
4283,115773,HUMPHREYS UNIVERSITY-STOCKTON AND MODESTO CAMPUSES,6650 INGLEWOOD AVE,STOCKTON,CA,95207,3896,(209) 478-0800
4394,454768,PAUL MITCHELL THE SCHOOL-PASADENA,825 E GREEN STREET,PASADENA,CA,91101,NOT AVAILABLE,(626) 284-2863
4714,481191,RIVERSIDE COUNTY OFFICE OF EDUCATION-SCHOOL OF CAREER EDUCATION,2100 E. ALESSANDRO BLVD.,RIVERSIDE,CA,92508,NOT AVAILABLE,(951) 826-6695 EXT 6750
5279,438258,CARRINGTON COLLEGE-PLEASANT HILL CAMPUS,"380 CIVIC DRIVE, SUITE 300",PLEASANT HILL,CA,94523,1984,(925) 273-3922 EXT 650
5658,117733,LOS ANGELES VALLEY COLLEGE,5800 FULTON AVENUE,VALLEY GLEN,CA,91401,4096,(818) 947-2600
5758,109785,AZUSA PACIFIC UNIVERSITY,901 E ALOSTA,AZUSA,CA,91702,7000,(626) 969-3434
6340,493080,INSTITUTE OF CULINARY EDUCATION,521 EAST GREEN STREET,PASADENA,CA,91101,5221,(626) 345-6601
6372,494357,UEI COLLEGE-SACRAMENTO,"4424 FLORIN ROAD, SUITE D & E",SACRAMENTO,CA,95823,2512,(916) 306-5185
124,486488,CALIFORNIA JAZZ CONSERVATORY,2087 ADDISON STREET,BERKELEY,CA,94704,1268,(510) 845-5373
994,448381,SAN JOAQUIN VALLEY COLLEGE-CENTRAL ADMINISTRATIVE OFFICE,3828 W. CALDWELL AVE.,VISALIA,CA,93277,NOT AVAILABLE,(559) 734-9000
1009,450979,TRIDENT UNIVERSITY INTERNATIONAL,"5757 PLAZA DRIVE, SUITE 100",CYPRESS,CA,90630,5041,(800) 375-9878
1579,262402,CALIFORNIA CAREER SCHOOL,1100 TECHNOLOGY CIR,ANAHEIM,CA,92805,NOT AVAILABLE,(714) 635-6585 EXT 212
2536,122375,SAN DIEGO MESA COLLEGE,7250 MESA COLLEGE DR,SAN DIEGO,CA,92111,4998,(619) 388-2600
3102,491756,URBAN BARBER COLLEGE,1809 WILLOW PASS RD,CONCORD,CA,94520,2522,(925) 671-0121
3117,492315,POWAY ADULT SCHOOL,13626 TWIN PEAKS ROAD,POWAY,CA,92064,NOT AVAILABLE,(858) 668-4024
3147,493619,YOUNG AMERICANS COLLEGE OF THE PERFORMING ARTS,1132 OLYMPIC DRIVE,CORONA,CA,92881,3390,(951) 493-6753
3314,486965,HUSSIAN COLLEGE-LOS ANGELES,1201 W. 5TH STREET,LOS ANGELES,CA,90017,2019,(717) 380-1385
3344,482291,UEI COLLEGE-BAKERSFIELD,3737 ROSEDALE HIGHWAY,BAKERSFIELD,CA,93308,0000,(661) 427-4300
3346,485573,UNIVERSAL HEALTHCARE CAREERS COLLEGE,"1625 WEST OLYMPIC BOULEVARD, SUITE 708",LOS ANGELES,CA,90015,3811,(213) 384-0900
3348,449986,PAUL MITCHELL THE SCHOOL-SHERMAN OAKS,15301 VENTURA BLVD UNIT P2,SHERMAN OAKS,CA,91403,NOT AVAILABLE,(800) 761-8006
3359,487597,UNIVERSAL TECHNICAL INSTITUTE-SOUTHERN CALIFORNIA,4175 E. CONANT STREET,LONG BEACH,CA,90808,1789,(844) 308-8838
3744,461856,SOUTHERN CALIFORNIA HEALTH INSTITUTE,5644 VINELAND AVE,NORTH HOLLYWOOD,CA,91601,NOT AVAILABLE,(818) 980-8990 EXT 104
4188,154022,ASHFORD UNIVERSITY,8620 SPECTRUM CENTER BOULEVARD,SAN DIEGO,CA,92123,NOT AVAILABLE,(866) 711-1700
4259,110644,UNIVERSITY OF CALIFORNIA-DAVIS,ONE SHIELDS AVENUE,DAVIS,CA,95616,8678,(530) 752-1011
4325,114266,EVERGREEN VALLEY COLLEGE,3095 YERBA BUENA RD,SAN JOSE,CA,95135,1598,(408) 274-7900
5144,117274,LASSEN COMMUNITY COLLEGE,478-200 HWY 139,SUSANVILLE,CA,96130,NOT AVAILABLE,(530) 257-6181
5278,433420,CALIFORNIA AERONAUTICAL UNIVERSITY,1450 BOUGHTON DRIVE,BAKERSFIELD,CA,93308,NOT AVAILABLE,(661) 615-5915
5290,441052,AMERICAN CAREER COLLEGE-ANAHEIM,1200 N. MAGNOLIA AVE.,ANAHEIM,CA,92801,0000,(949) 783-4800
5542,111939,CHAFFEY COLLEGE,5885 HAVEN AVE,RANCHO CUCAMONGA,CA,91737,3002,(909) 652-6000
5591,120537,HOPE INTERNATIONAL UNIVERSITY,2500 E NUTWOOD AVE,FULLERTON,CA,92831,3199,(714) 879-3901
5662,118134,LYLE'S COLLEGE OF BEAUTY,2935 F ST,BAKERSFIELD,CA,93301,NOT AVAILABLE,(661) 327-9784
5663,118143,LYLE'S COLLEGE OF BEAUTY,6735 N FIRST AVE STE 112,FRESNO,CA,93710,NOT AVAILABLE,(559) 431-6060
5673,122931,SANTA CLARA UNIVERSITY,500 EL CAMINO REAL,SANTA CLARA,CA,95053,NOT AVAILABLE,(408) 554-4000
5687,448637,WEST HILLS COMMUNITY COLLEGE DISTRICT,275 PHELPS AVENUE,COALINGA,CA,93210,NOT AVAILABLE,(559) 934-2100
5692,121886,RIO HONDO COLLEGE,3600 WORKMAN MILL RD,WHITTIER,CA,90601,1616,(562) 692-0921
5822,262022,BETHEL SEMINARY-SAN DIEGO,6116 AROSA ST,SAN DIEGO,CA,92115,NOT AVAILABLE,(619) 325-5200
6102,123952,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE,960 E. 3RD STREET,LOS ANGELES,CA,90013,1822,(213) 613-2200
81,468848,UNITED EDUCATION INSTITUTE-UEI COLLEGE SAN MARCOS,2085 MONTIEL ROAD,SAN MARCOS,CA,92069,3587,(760) 690-5200
585,381255,CET-COACHELLA,"49-111 HIGHWAY 111, STE. 5",COACHELLA,CA,92236,NOT AVAILABLE,(408) 287-7924
903,483878,BAY AREA MEDICAL ACADEMY,530 BUSH STREET #201,SAN FRANCISCO,CA,94108,3623,(415) 217-0077
1114,110714,UNIVERSITY OF CALIFORNIA-SANTA CRUZ,1156 HIGH ST,SANTA CRUZ,CA,95064,1011,(831) 459-0111
2027,417105,BALDWIN PARK ADULT & COMMUNITY EDUCATION,4640 N. MAINE AVE,BALDWIN PARK,CA,91706,4221,(626) 939-4456
2179,117894,LOS MEDANOS COLLEGE,2700 EAST LELAND ROAD,PITTSBURG,CA,94565,NOT AVAILABLE,(925) 439-2181
2423,114549,FIELDING GRADUATE UNIVERSITY,2020 DE LA VINA ST,SANTA BARBARA,CA,93105,3538,(805) 687-1099
2880,448372,SAN JOAQUIN VALLEY COLLEGE-RANCHO CORDOVA,11050 OLSON DRIVE,RANCHO CORDOVA,CA,95670,5642,(559) 734-9000
3407,486123,THEATRE OF ARTS,6767 SUNSET BLVD SUITE 210,HOLLYWOOD,CA,90028,6111,(323) 463-2500 EXT 4
3739,461175,INTERNATIONAL COLLEGE OF COSMETOLOGY,3701 INTERNATIONAL BOULEVARD,OAKLAND,CA,94601,3525,(510) 261-8256
3793,110635,UNIVERSITY OF CALIFORNIA-BERKELEY,200 CALIFORNIA HALL,BERKELEY,CA,94720,NOT AVAILABLE,(510) 642-6000
4257,110370,CALIFORNIA COLLEGE OF THE ARTS,1111 EIGHTH STREET,SAN FRANCISCO,CA,94107,2247,(510) 594-3600
4263,111717,CET-SAN JOSE,701 VINE ST,SAN JOSE,CA,95110,NOT AVAILABLE,(408) 287-7924
