OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
1814,182722,EMPIRE BEAUTY SCHOOL-SOMERSWORTH,456 HIGH STREET,SOMERSWORTH,NH,3878,NOT AVAILABLE,(603) 692-1515
4523,183327,UNIVERSITY SYSTEM OF NEW HAMPSHIRE SYSTEM OFFICE,"5 CHENELL DRIVE, SUITE 301",CONCORD,NH,3301,8503,(603) 862-1800
5056,183035,NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS,153 LOWELL RD,HUDSON,NH,3051,NOT AVAILABLE,(603) 882-3022
1296,183105,WHITE MOUNTAINS COMMUNITY COLLEGE,2020 RIVERSIDE DRIVE,BERLIN,NH,3570,NOT AVAILABLE,(603) 752-1113
4521,183114,RIVER VALLEY COMMUNITY COLLEGE,1 COLLEGE PLACE,CLAREMONT,NH,3743,9707,(603) 542-7744
2400,183141,NASHUA COMMUNITY COLLEGE,505 AMHERST ST,NASHUA,NH,3063,1026,(603) 578-8900
2651,182634,COLBY-SAWYER COLLEGE,541 MAIN ST,NEW LONDON,NH,3257,7835,(603) 526-3000
2920,183062,KEENE STATE COLLEGE,229 MAIN STREET,KEENE,NH,3435,1506,(603) 352-1909
1451,183044,UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,"105 MAIN ST., THOMPSON HALL",DURHAM,NH,3824,3547,(603) 862-1234
4520,182670,DARTMOUTH COLLEGE,207 PARKHURST HALL,HANOVER,NH,3755,3529,(603) 646-1110
4864,182999,NEW ENGLAND SCHOOL OF HAIR DESIGN,12 INTERCHANGE DR,WEST LEBANON,NH,3784,NOT AVAILABLE,(603) 298-5199
2401,183150,GREAT BAY COMMUNITY COLLEGE,320 CORPORATE DRIVE,PORTSMOUTH,NH,3801,2879,(603) 427-7600
5217,460570,AMERICAN SCHOOL OF NURSING AND MEDICAL CAREERS,670 N. COMMERCIAL ST. SUITE 403,MANCHESTER,NH,3103,NOT AVAILABLE,(603) 622-8400
