OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
3463,167358,NORTHEASTERN UNIVERSITY,360 HUNTINGTON AVE,BOSTON,MA,2115,5005,(617) 373-2000
3709,166887,MIDDLESEX COMMUNITY COLLEGE,591 SPRINGS RD,BEDFORD,MA,1730,9124,(978) 656-3370
5857,429128,URBAN COLLEGE OF BOSTON,"2 BOYLSTON STREET, 2ND FLOOR",BOSTON,MA,2116,NOT AVAILABLE,(617) 449-7070
218,168148,TUFTS UNIVERSITY,NOT AVAILABLE,MEDFORD,MA,2155,5555,(617) 628-5000
1561,441982,FRANKLIN W OLIN COLLEGE OF ENGINEERING,1000 OLIN WAY,NEEDHAM,MA,2492,1200,(781) 292-2300
1768,167455,PINE MANOR COLLEGE,400 HEATH ST,CHESTNUT HILL,MA,2467,NOT AVAILABLE,(617) 731-7000
2708,451255,DIGRIGOLI SCHOOL OF COSMETOLOGY,1578 RIVERDALE ST,WEST SPRINGFIELD,MA,1089,NOT AVAILABLE,(413) 827-0037
2991,166850,MERRIMACK COLLEGE,315 TURNPIKE ST,NORTH ANDOVER,MA,1845,NOT AVAILABLE,(978) 837-5000
2997,167598,REGIS COLLEGE,235 WELLESLEY ST,WESTON,MA,2493,1571,(781) 768-7000
3691,166869,MGH INSTITUTE OF HEALTH PROFESSIONS,36 1ST AVENUE,BOSTON,MA,2129,4557,(617) 726-2947
4172,166647,MASSACHUSETTS BAY COMMUNITY COLLEGE,50 OAKLAND ST,WELLESLEY HILLS,MA,2481,5399,(781) 239-3000
4473,164739,BENTLEY UNIVERSITY,175 FOREST ST,WALTHAM,MA,2452,4705,(781) 891-2000
4474,164872,BOSTON ARCHITECTURAL COLLEGE,320 NEWBURY STREET,BOSTON,MA,2115,2703,(617) 262-5000
5862,433040,MONTY TECH,1050 WESTMINSTER ST,FITCHBURG,MA,1420,NOT AVAILABLE,(978) 345-9200
6206,164632,BAY PATH UNIVERSITY,588 LONGMEADOW STREET,LONGMEADOW,MA,1106,NOT AVAILABLE,(413) 565-1000
2799,166489,LONGY SCHOOL OF MUSIC OF BARD COLLEGE,27 GARDEN STREET,CAMBRIDGE,MA,2138,NOT AVAILABLE,(617) 876-0956
4450,373711,UPPER CAPE COD REGIONAL TECHNICAL SCHOOL,220 SANDWICH ROAD,BOURNE,MA,2532,NOT AVAILABLE,(508) 759-7711 EXT 285
5034,167394,COLLEGE OF OUR LADY OF THE ELMS,291 SPRINGFIELD ST,CHICOPEE,MA,1013,NOT AVAILABLE,(413) 594-2761
6432,495989,PORTER AND CHESTER INSTITUTE - BROCKTON,609 BELMONT STREET,BROCKTON,MA,2301,4928,NOT AVAILABLE
23,166629,UNIVERSITY OF MASSACHUSETTS-AMHERST,374 WHITMORE BUILDING 181 PRESIDENTS DRIVE,AMHERST,MA,1003,NOT AVAILABLE,(413) 545-0111
1252,166045,HEBREW COLLEGE,160 HERRICK ROAD,NEWTON CENTRE,MA,2459,2237,(617) 559-8600
2798,167464,POPE ST JOHN XXIII NATIONAL SEMINARY,558 SOUTH AVE,WESTON,MA,2493,2699,(781) 899-5500
3445,167312,NORTH SHORE COMMUNITY COLLEGE,1 FERNCROFT RD,DANVERS,MA,1923,0840,(978) 762-4000 EXT 4350
4173,166823,MASSASOIT COMMUNITY COLLEGE,ONE MASSASOIT BOULEVARD,BROCKTON,MA,2302,3996,(508) 588-9100
5180,165820,FITCHBURG STATE UNIVERSITY,160 PEARL ST,FITCHBURG,MA,1420,2697,(978) 345-2151
461,165194,CAPE COD COMMUNITY COLLEGE,2240 IYANNOUGH RD,WEST BARNSTABLE,MA,2668,1599,(508) 362-2131 EXT 4311
1574,451264,MILLENNIUM TRAINING INSTITUTE,"600 WEST CUMMINGS PARK, SUITE 2550",WOBURN,MA,1801,NOT AVAILABLE,(781) 933-8877 EXT 1022
1614,166717,WILLIAM JAMES COLLEGE,ONE WELLS AVENUE,NEWTON,MA,2459,NOT AVAILABLE,(617) 327-6777
1925,165608,DIMAN REGIONAL TECHNICAL INSTITUTE,251 STONEHAVEN RD,FALL RIVER,MA,2723,NOT AVAILABLE,(508) 672-2970 EXT 6021
2503,166513,UNIVERSITY OF MASSACHUSETTS-LOWELL,1 UNIVERSITY AVE,LOWELL,MA,1854,5104,(978) 934-4000
2795,164775,BERKSHIRE COMMUNITY COLLEGE,1350 WEST STREET,PITTSFIELD,MA,1201,5786,(413) 499-4660
3682,165167,CAMBRIDGE COLLEGE,500 RUTHERFORD AVENUE,BOSTON,MA,2129,NOT AVAILABLE,(617) 868-1000
5035,168032,ROB ROY ACADEMY-TAUNTON,1 SCHOOL ST,TAUNTON,MA,2780,5339,(508) 822-1405
2990,166692,MASSACHUSETTS MARITIME ACADEMY,101 ACADEMY DR,BUZZARDS BAY,MA,2532,1803,(508) 830-5000
2994,167905,SPRINGFIELD TECHNICAL COMMUNITY COLLEGE,1 ARMORY SQ,SPRINGFIELD,MA,1105,1296,(413) 781-7822
4664,419095,CHARLES H MCCANN TECHNICAL SCHOOL,70 HODGES CROSS RD,NORTH ADAMS,MA,1247,3999,(413) 663-5383 EXT 181
5167,167996,STONEHILL COLLEGE,320 WASHINGTON STREET,EASTON,MA,2357,6110,(508) 565-1000
217,167783,SIMMONS UNIVERSITY,300 THE FENWAY,BOSTON,MA,2115,5898,(617) 521-2000
1802,167677,SAINT JOHN'S SEMINARY,127 LAKE STREET,BRIGHTON,MA,2135,3846,(617) 254-2610
1926,431099,JOLIE HAIR AND BEAUTY ACADEMY-LUDLOW,44 SEWALL STREET,LUDLOW,MA,1056,NOT AVAILABLE,(413) 589-0747
1941,166674,MASSACHUSETTS COLLEGE OF ART AND DESIGN,621 HUNTINGTON AVE,BOSTON,MA,2115,5882,(617) 879-7000
2861,164447,AMERICAN INTERNATIONAL COLLEGE,1000 STATE STREET,SPRINGFIELD,MA,1109,NOT AVAILABLE,(413) 737-7000
3428,166957,MOUNT WACHUSETT COMMUNITY COLLEGE,444 GREEN ST,GARDNER,MA,1440,1000,(978) 632-6600
3683,165495,CONWAY SCHOOL OF LANDSCAPE DESIGN,88 VILLAGE HILL ROAD,NORTHAMPTON,MA,1060,NOT AVAILABLE,(413) 369-4044
3685,165574,DEAN COLLEGE,99 MAIN STREET,FRANKLIN,MA,2038,1941,(508) 541-1900
4174,167534,QUINSIGAMOND COMMUNITY COLLEGE,670 WEST BOYLSTON STREET,WORCESTER,MA,1606,2092,(508) 853-2300
4480,167835,SMITH COLLEGE,ELM ST,NORTHAMPTON,MA,1063,NOT AVAILABLE,(413) 584-2700
5182,166124,COLLEGE OF THE HOLY CROSS,ONE COLLEGE STREET,WORCESTER,MA,1610,2395,(508) 793-2011
997,166708,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL WORCESTER,55 LAKE AVE NORTH,WORCESTER,MA,1655,NOT AVAILABLE,(508) 856-8989
998,167057,THE NEW ENGLAND CONSERVATORY OF MUSIC,290 HUNTINGTON AVE,BOSTON,MA,2115,5018,(617) 585-1100
1800,167039,ROB ROY ACADEMY-NEW BEDFORD,1872 ACUSHNET AVE,NEW BEDFORD,MA,2720,3445,(508) 995-8711
5031,164720,BECKER COLLEGE,61 SEVER ST,WORCESTER,MA,1609,2165,(877) 523-2537
6029,166407,LAWRENCE MEMORIAL HOSPITAL SCHOOL OF NURSING,170 GOVERNORS AVE,MEDFORD,MA,2155,NOT AVAILABLE,(781) 306-6600
6094,168254,WESTERN NEW ENGLAND UNIVERSITY,1215 WILBRAHAM RD,SPRINGFIELD,MA,1119,2684,(413) 782-3111
1482,407179,EMPIRE BEAUTY SCHOOL-MALDEN,347 PLEASANT ST,MALDEN,MA,2148,NOT AVAILABLE,(800) 920-4593
2502,168281,WHEATON COLLEGE,26 E MAIN ST,NORTON,MA,2766,2322,(508) 286-8200
2992,165945,GORDON-CONWELL THEOLOGICAL SEMINARY,130 ESSEX ST,SOUTH HAMILTON,MA,1982,NOT AVAILABLE,(978) 468-7111
2999,165662,EMERSON COLLEGE,120 BOYLSTON STREET,BOSTON,MA,2116,4624,(617) 824-8500
3517,457624,SOUTHERN WORCESTER COUNTY REGIONAL VOCATIONAL SCHOOL DISTRICT,57 OLD MUGGETT HILL RD,CHARLTON,MA,1507,1331,(508) 248-5971 EXT 1714
4131,484057,JUPITER BEAUTY ACADEMY,95 FREEPORT STREET,BOSTON,MA,2122,2834,(617) 288-1811
4974,165644,EASTERN NAZARENE COLLEGE,23 E ELM AVE,QUINCY,MA,2170,2999,(617) 745-3000
5033,166911,MONTSERRAT COLLEGE OF ART,23 ESSEX STREET,BEVERLY,MA,1915,4508,(978) 921-4242
6236,164562,ASSUMPTION UNIVERSITY,500 SALISBURY ST,WORCESTER,MA,1609,1296,(508) 767-7000
1799,164845,EMPIRE BEAUTY SCHOOL-BOSTON,30 WEST STREET,BOSTON,MA,2111,NOT AVAILABLE,(800) 920-4593
3690,166452,LESLEY UNIVERSITY,29 EVERETT ST,CAMBRIDGE,MA,2138,2790,(617) 868-9600
3966,165033,BRISTOL COMMUNITY COLLEGE,777 ELSBREE ST,FALL RIVER,MA,2720,7395,(774) 357-2811
4691,217606,NORTHPOINT BIBLE COLLEGE,320 SOUTH MAIN STREET,HAVERHILL,MA,1835,NOT AVAILABLE,(978) 478-3400
5119,373696,ROB ROY ACADEMY-WORCESTER,150 PLEASANT ST,WORCESTER,MA,1609,NOT AVAILABLE,(508) 799-2111
999,166805,MASSACHUSETTS SCHOOL OF BARBERING,58 ROSS WAY,QUINCY,MA,2169,NOT AVAILABLE,(617) 770-4444
4171,167376,NORTHERN ESSEX COMMUNITY COLLEGE,100 ELLIOTT STREET,HAVERHILL,MA,1830,2399,(978) 556-3000
4475,164915,BOSTON GRADUATE SCHOOL OF PSYCHOANALYSIS INC,1581 BEACON STREET,BROOKLINE,MA,2446,NOT AVAILABLE,(617) 277-3915
6235,168218,WELLESLEY COLLEGE,106 CENTRAL ST,WELLESLEY,MA,2481,8203,(781) 283-1000
6243,164535,ASSABET VALLEY REGIONAL TECHNICAL SCHOOL,215 FITCHBURG ST,MARLBOROUGH,MA,1752,NOT AVAILABLE,(508) 485-9430
3617,164465,AMHERST COLLEGE,BOLTWOOD AVENUE,AMHERST,MA,1002,5000,(413) 542-2000
4851,166665,UNIVERSITY OF MASSACHUSETTS-CENTRAL OFFICE,1 BEACON STREET,BOSTON,MA,2108,NOT AVAILABLE,(617) 287-7000
216,167525,QUINCY COLLEGE,1250 HANCOCK STREET,QUINCY,MA,2169,NOT AVAILABLE,(800) 698-1700
476,165112,BUNKER HILL COMMUNITY COLLEGE,250 NEW RUTHERFORD AVE,BOSTON,MA,2129,2925,(617) 228-2000
1256,167792,BARD COLLEGE AT SIMON'S ROCK,84 ALFORD ROAD,GREAT BARRINGTON,MA,1230,9702,(413) 644-4400
1724,459408,TRI COUNTY REGIONAL VOCATIONAL TECHNICAL HIGH SCHOOL,147 POND ST,FRANKLIN,MA,2038,NOT AVAILABLE,(508) 528-5400 EXT 111
2631,434344,TONI & GUY HAIRDRESSING ACADEMY-WORCESTER,6 PARK AVENUE,WORCESTER,MA,1605,2213,(508) 756-6060
3684,165556,LINCOLN TECHNICAL INSTITUTE-SOMERVILLE,5 MIDDLESEX AVE,SOMERVILLE,MA,2145,NOT AVAILABLE,(617) 776-3500 EXT 43800
4230,482705,NORTHEASTERN UNIVERSITY LIFELONG LEARNING NETWORK,360 HUNTINGTON AVE,BOSTON,MA,2115,NOT AVAILABLE,(617) 373-2000
4481,168227,WENTWORTH INSTITUTE OF TECHNOLOGY,550 HUNTINGTON AVE,BOSTON,MA,2115,NOT AVAILABLE,(617) 989-4590
1254,167297,NORTH BENNET STREET SCHOOL,150 NORTH STREET,BOSTON,MA,2109,NOT AVAILABLE,(617) 227-0155 EXT 100
1452,243799,BLUE HILLS REGIONAL TECHNICAL SCHOOL,800 RANDOLPH ST,CANTON,MA,2021,NOT AVAILABLE,(781) 828-5800 EXT 2271
5179,166133,HOLYOKE COMMUNITY COLLEGE,303 HOMESTEAD AVE,HOLYOKE,MA,1040,NOT AVAILABLE,(413) 552-2000
6516,494384,THOMAS AQUINAS COLLEGE - NEW ENGLAND,231 MAIN STREET,NORTHFIELD,MA,1360,1034,NOT AVAILABLE
2632,436599,FINE MORTUARY COLLEGE,150 KERRY PLACE,NORWOOD,MA,2062,NOT AVAILABLE,(781) 762-1211 EXT 22
2693,445647,SPA TECH INSTITUTE-WESTBORO,227 TURNPIKE RD. - SUITE 1,WESTBOROUGH,MA,1581,NOT AVAILABLE,(508) 836-8864
4476,165015,BRANDEIS UNIVERSITY,415 SOUTH ST,WALTHAM,MA,2454,9110,(781) 736-2000
5719,167987,UNIVERSITY OF MASSACHUSETTS-DARTMOUTH,285 OLD WESTPORT RD,NORTH DARTMOUTH,MA,2747,2300,(508) 999-8000
5932,445656,SPA TECH INSTITUTE-PLYMOUTH,59 INDUSTRIAL PARK RD,PLYMOUTH,MA,2360,NOT AVAILABLE,(508) 747-3130
463,166054,HELLENIC COLLEGE-HOLY CROSS GREEK ORTHODOX SCHOOL OF THEOLOGY,50 GODDARD AVE,BROOKLINE,MA,2445,7415,(617) 731-3500 EXT 1222
1771,165699,ENDICOTT COLLEGE,376 HALE STREET,BEVERLY,MA,1915,NOT AVAILABLE,(978) 927-0585
3324,476735,ALEXANDER ACADEMY,55 MASSACHUSETTS AVENUE,LUNENBURG,MA,1462,0000,(978) 345-0011
4824,167288,MASSACHUSETTS COLLEGE OF LIBERAL ARTS,375 CHURCH STREET,NORTH ADAMS,MA,1247,4100,(413) 662-5000
640,475273,"SPRINGFIELD COLLEGE-REGIONAL, ONLINE, AND CONTINUING EDUCATION","SPRINGFIELD COLLEGE - REGIONAL, ONLINE, AND CONTINUING EDUCATION",SPRINGFIELD,MA,1109,NOT AVAILABLE,(413) 748-3204
1798,164641,BAY STATE COLLEGE,31 ST. JAMES AVENUE,BOSTON,MA,2116,NOT AVAILABLE,(617) 217-9000
1803,167899,SPRINGFIELD COLLEGE,263 ALDEN ST,SPRINGFIELD,MA,1109,3797,(413) 748-3116
2604,410964,EINE INC,"1501 MAIN ST, STE 50",TEWKSBURY,MA,1876,NOT AVAILABLE,(978) 851-4444
4478,167215,NEW ENGLAND LAW-BOSTON,154 STUART ST,BOSTON,MA,2116,NOT AVAILABLE,(617) 451-0010
462,165635,NATIONAL AVIATION ACADEMY OF NEW ENGLAND,130 BAKER AVE EXTENSION,CONCORD,MA,1742,NOT AVAILABLE,(781) 274-8448
1000,168263,WESTFIELD STATE UNIVERSITY,577 WESTERN AVE,WESTFIELD,MA,1086,1630,(413) 572-5300
1011,164368,HULT INTERNATIONAL BUSINESS SCHOOL,1 EDUCATION STREET,CAMBRIDGE,MA,2141,1805,(617) 619-1743
2797,167871,SOUTHEASTERN TECHNICAL INSTITUTE,250 FOUNDRY ST,SOUTH EASTON,MA,2375,NOT AVAILABLE,(508) 230-1297
3516,457615,BLACKSTONE VALLEY VOCATIONAL REGIONAL SCHOOL DISTRICT,65 PLEASANT ST,UPTON,MA,1568,1499,(508) 529-7758
6095,166638,UNIVERSITY OF MASSACHUSETTS-BOSTON,100 MORRISSEY BOULEVARD,BOSTON,MA,2125,3393,(617) 287-5000
5004,165529,CURRY COLLEGE,1071 BLUE HILL AVE,MILTON,MA,2186,2395,(617) 333-0500
5878,468963,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,1600 OSGOOD STREET #1570,NORTH ANDOVER,MA,1845,1048,(978) 965-2969
6207,165024,BRIDGEWATER STATE UNIVERSITY,131 SUMMER STREET,BRIDGEWATER,MA,2325,NOT AVAILABLE,(508) 531-1000
2996,166939,MOUNT HOLYOKE COLLEGE,50 COLLEGE STREET,SOUTH HADLEY,MA,1075,1489,(413) 538-2000
2998,166391,LASELL UNIVERSITY,1844 COMMONWEALTH AVENUE,NEWTON,MA,2466,NOT AVAILABLE,(617) 243-2000
4751,412535,SHAWSHEEN VALLEY SCHOOL OF PRACTICAL NURSING,100 COOK ST,BILLERICA,MA,1821,5499,(978) 667-2111
5181,165334,CLARK UNIVERSITY,950 MAIN ST,WORCESTER,MA,1610,1477,(508) 793-7711
5931,445638,SPA TECH INSTITUTE-IPSWICH,126 HIGH ST,IPSWICH,MA,1938,NOT AVAILABLE,(978) 356-0414
475,164924,BOSTON COLLEGE,140 COMMONWEALTH AVENUE,CHESTNUT HILL,MA,2467,NOT AVAILABLE,(617) 552-8000
1255,167729,SALEM STATE UNIVERSITY,352 LAFAYETTE ST,SALEM,MA,1970,NOT AVAILABLE,(978) 542-6000
2995,166018,HAMPSHIRE COLLEGE,893 WEST ST,AMHERST,MA,1002,5001,(413) 549-4600
6027,373678,NEW ENGLAND HAIR ACADEMY,492-500 MAIN ST,MALDEN,MA,2148,NOT AVAILABLE,(781) 324-6799
1251,164988,BOSTON UNIVERSITY,ONE SILBER WAY,BOSTON,MA,2215,NOT AVAILABLE,(617) 353-2000
1253,167260,NICHOLS COLLEGE,CENTER RD,DUDLEY,MA,1571,5000,(800) 470-3379
1461,362782,ELIZABETH GRADY SCHOOL OF ESTHETICS AND MASSAGE THERAPY,222 BOSTON AVENUE,MEDFORD,MA,2155,NOT AVAILABLE,(781) 391-9380
1801,167093,NEW ENGLAND COLLEGE OF OPTOMETRY,424 BEACON ST,BOSTON,MA,2115,NOT AVAILABLE,(617) 266-2030
2796,425986,MILDRED ELLEY-PITTSFIELD CAMPUS,100 WEST STREET,PITTSFIELD,MA,1201,5300,(413) 499-8618
3262,165866,FRAMINGHAM STATE UNIVERSITY,100 STATE STREET,FRAMINGHAM,MA,1701,9101,(508) 620-1220
6205,369002,MASSACHUSETTS SCHOOL OF LAW,500 FEDERAL ST WOODLAND PARK,ANDOVER,MA,1810,NOT AVAILABLE,(978) 681-0800
1797,164614,BOSTON BAPTIST COLLEGE,950 METROPOLITAN AVE,BOSTON,MA,2136,4030,(617) 364-3510 EXT 0
1940,167631,ROXBURY COMMUNITY COLLEGE,1234 COLUMBUS AVE,ROXBURY CROSSING,MA,2120,3400,(617) 427-0060
3026,164492,ANNA MARIA COLLEGE,50 SUNSET LANE,PAXTON,MA,1612,1198,(508) 849-3300
4852,168005,SUFFOLK UNIVERSITY,73 TREMONT ST.,BOSTON,MA,2108,3901,(617) 573-8754
4954,414124,MOTORING TECHNICAL TRAINING INSTITUTE,1241 FALL RIVER AVENUE,SEEKONK,MA,2771,NOT AVAILABLE,(508) 336-6611
