OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
602,452948,GALEN COLLEGE OF NURSING-CINCINNATI,100 E BUSINESS WAY STE 200,CINCINNATI,OH,45241,NOT AVAILABLE,(513) 475-3600
1681,407470,EMPIRE BEAUTY SCHOOL-CINCINNATI,8419 COLERAIN AVE,CINCINNATI,OH,45239,NOT AVAILABLE,(800) 920-4593
1684,203960,MERCY COLLEGE OF OHIO,2221 MADISON AVENUE,TOLEDO,OH,43604,1132,(419) 251-1313
2577,201177,AULTMAN COLLEGE OF NURSING AND HEALTH SCIENCES,2600 6TH ST SW,CANTON,OH,44710,1797,(330) 363-6347
5095,202657,EHOVE CAREER CENTER,316 W MASON RD,MILAN,OH,44846,NOT AVAILABLE,(419) 499-4663 EXT 280
5099,203483,KENT STATE UNIVERSITY AT TUSCARAWAS,330 UNIVERSITY DR N.E.,NEW PHILADELPHIA,OH,44663,9403,(330) 339-3391
5434,201803,CHOFFIN CAREER AND TECHNICAL CENTER,200 E WOOD ST.,YOUNGSTOWN,OH,44503,1600,(330) 744-8700 EXT 8701
5507,389860,MID-EASTCTC-ADULT EDUCATION,400 RICHARDS RD,ZANESVILLE,OH,43701,NOT AVAILABLE,(740) 455-3111
3439,203942,MEDINA COUNTY CAREER CENTER,1101 W LIBERTY ST,MEDINA,OH,44256,NOT AVAILABLE,(330) 725-8461 EXT 157
4181,202046,CLEVELAND INSTITUTE OF ART,11610 EUCLID AVENUE,CLEVELAND,OH,44106,1710,(216) 421-7000
4355,369950,HAMRICK SCHOOL,1156 MEDINA RD,MEDINA,OH,44256,NOT AVAILABLE,(330) 239-2229
352,205470,SINCLAIR COMMUNITY COLLEGE,444 W. THIRD ST.,DAYTON,OH,45402,1460,(937) 512-3000
796,203775,MALONE UNIVERSITY,2600 CLEVELAND AVENUE NW,CANTON,OH,44709,3308,(330) 471-8100
2244,363147,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-ALLIANCE,2445 W. STATE ST.,ALLIANCE,OH,44601,NOT AVAILABLE,(330) 823-3884
3079,490434,APEX ACADEMY HAIR SKIN NAILS SCHOOL OF COSMETOLOGY,1788 WEST FOURTH STREET,ONTARIO,OH,44906,1793,(419) 709-8512
3140,493521,GLOBAL TECH COLLEGE,4346 SECOR ROAD,TOLEDO,OH,43623,4234,(567) 200-6829
3420,203289,INTERNATIONAL COLLEGE OF BROADCASTING,6 S SMITHVILLE RD,DAYTON,OH,45431,NOT AVAILABLE,(937) 258-8251
3506,202985,HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING,"230 NORTH LINCOLN AVENUE, SUITE 3",SALEM,OH,44460,2906,(330) 332-8940
3622,201441,BOWLING GREEN STATE UNIVERSITY-MAIN CAMPUS,220 MCFALL CTR,BOWLING GREEN,OH,43403,NOT AVAILABLE,(418) 372-5526
4183,202134,CLEVELAND STATE UNIVERSITY,2121 EUCLID AVENUE,CLEVELAND,OH,44115,2214,(216) 687-2000
5335,200846,UNIVERSITY OF AKRON WAYNE COLLEGE,1901 SMUCKER RD,ORRVILLE,OH,44667,NOT AVAILABLE,(800) 221-8308
561,407595,TRUMBULL CAREER & TECHNICAL CENTER,528 EDUCATIONAL HIGHWAY,WARREN,OH,44483,NOT AVAILABLE,(330) 847-0503 EXT 1600
783,206525,WITTENBERG UNIVERSITY,WARD ST AT N WITTENBERG AVE,SPRINGFIELD,OH,45504,NOT AVAILABLE,(937) 327-6231
3070,490832,ROSS COLLEGE-CANTON,"4300 MUNSON STREET, NORTH WEST",CANTON,OH,44718,3674,(330) 494-1214
3577,201928,CINCINNATI STATE TECHNICAL AND COMMUNITY COLLEGE,3520 CENTRAL PARKWAY,CINCINNATI,OH,45223,2690,(513) 569-1500
3620,201034,APOLLO CAREER CENTER,3325 SHAWNEE RD,LIMA,OH,45806,1497,(419) 998-3000
4933,449719,NORTHCOAST MEDICAL TRAINING ACADEMY,1832 STATE ROUTE 59,KENT,OH,44240,NOT AVAILABLE,(330) 678-6600
5488,364636,PORTAGE LAKES CAREER CENTER,4401 SHRIVER RD,UNIONTOWN,OH,44685,NOT AVAILABLE,(330) 896-8200
351,204945,OWENS COMMUNITY COLLEGE,30335 OREGON RD,PERRYSBURG,OH,43551,NOT AVAILABLE,(567) 661-7000
1431,205054,PROFESSIONAL SKILLS INSTITUTE,1505 HOLLAND ROAD,MAUMEE,OH,43537,NOT AVAILABLE,(419) 720-6670
1520,201061,ART ACADEMY OF CINCINNATI,1212 JACKSON STREET,CINCINNATI,OH,45202,1706,(513) 562-6262
1685,205887,STAUTZENBERGER COLLEGE-MAUMEE,1796 INDIAN WOOD CIRCLE,MAUMEE,OH,43537,4007,(419) 866-0261
3826,452771,DENTAL ASSISTANT PRO LLC-COLUMBUS,191 WEST SHROCK ROAD,WESTERVILLE,OH,43081,NOT AVAILABLE,(513) 932-3413
4017,205559,HUSSIAN COLLEGE-DAYMAR COLLEGE COLUMBUS,2745 WINCHESTER PIKE,COLUMBUS,OH,43232,NOT AVAILABLE,(717) 380-1385
4920,204714,OHIO STATE BEAUTY ACADEMY,1760 N. EASTOWN RD.,LIMA,OH,45807,NOT AVAILABLE,(419) 229-7896 EXT 104
663,206321,UPPER VALLEY CAREER CENTER,8811 LOONEY ROAD,PIQUA,OH,45356,NOT AVAILABLE,(937) 778-1980
1138,201690,CENTRAL STATE UNIVERSITY,1400 BRUSH ROW RD,WILBERFORCE,OH,45384,1004,(937) 376-6011
1144,249566,TDDS TECHNICAL INSTITUTE,"1688 NORTH PRICETOWN ROAD, SR 534 PO BOX 506",LAKE MILTON,OH,44429,NOT AVAILABLE,(330) 538-2216
3508,204848,OHIO UNIVERSITY-LANCASTER CAMPUS,1570 GRANVILLE PIKE,LANCASTER,OH,43130,1037,(740) 654-6711
3814,407522,PIONEER CAREER AND TECHNOLOGY CENTER,27 RYAN RD,SHELBY,OH,44875,NOT AVAILABLE,(419) 347-7744 EXT 42301
4682,204778,OHIO STATE SCHOOL OF COSMETOLOGY-CANAL WINCHESTER,6077 GENDER ROAD,CANAL WINCHESTER,OH,43110,NOT AVAILABLE,(614) 252-5252
5284,440138,ANTIOCH UNIVERSITY-SYSTEM ADMINISTRATION,900 DAYTON STREET,YELLOW SPRINGS,OH,45387,NOT AVAILABLE,(937) 769-1340
5808,201140,ATHENAEUM OF OHIO,6616 BEECHMONT AVE,CINCINNATI,OH,45230,2091,(513) 231-2223
6257,490072,GREAT LAKES TRUCK DRIVING SCHOOL,27740 ROYALTON ROAD,COLUMBIA STATION,OH,44028,9074,(440) 236-3436
188,204200,MOUNT SAINT JOSEPH UNIVERSITY,5701 DELHI RD,CINCINNATI,OH,45233,1670,(513) 244-4200
333,201283,BELMONT COLLEGE,68094 HAMMOND ROAD,ST CLAIRSVILLE,OH,43950,NOT AVAILABLE,(740) 695-9500
398,200785,HERZING UNIVERSITY-AKRON,"1600 SOUTH ARLINGTON STREET, SUITE 100",AKRON,OH,44306,3931,(330) 724-1600
786,201946,UNIVERSITY OF CINCINNATI-CLERMONT COLLEGE,4200 CLERMONT COLLEGE DR,BATAVIA,OH,45103,NOT AVAILABLE,(513) 732-5200
977,201195,BALDWIN WALLACE UNIVERSITY,275 EASTLAND RD,BEREA,OH,44017,2088,(440) 826-2900
1621,206589,THE COLLEGE OF WOOSTER,1189 BEALL AVENUE,WOOSTER,OH,44691,NOT AVAILABLE,(330) 263-2000
2103,409537,PIKE COUNTY JOINT VOCATIONAL SCHOOL DISTRICT,175 BEAVER CREEK RD,PIKETON,OH,45661,NOT AVAILABLE,(740) 289-2282 EXT 101
3484,205957,FRANCISCAN UNIVERSITY OF STEUBENVILLE,1235 UNIVERSITY BLVD,STEUBENVILLE,OH,43952,1763,(740) 283-3771
4016,201098,ASHLAND COUNTY-WEST HOLMES CAREER CENTER,1783 STATE ROUTE 60,ASHLAND,OH,44805,9377,(419) 289-3313
4025,204264,MUSKINGUM UNIVERSITY,10 COLLEGE DRIVE,NEW CONCORD,OH,43762,NOT AVAILABLE,(740) 826-8211
4030,206011,TERRA STATE COMMUNITY COLLEGE,2830 NAPOLEON RD,FREMONT,OH,43420,9670,(419) 334-8400
4222,451468,AVEDA FREDRIC'S INSTITUTE-CINCINNATI,7664 VOICE OF AMERICA CENTRE DRIVE,WEST CHESTER,OH,45069,NOT AVAILABLE,(513) 533-0700
5386,204635,OHIO NORTHERN UNIVERSITY,525 S. MAIN ST,ADA,OH,45810,1599,(419) 772-2000
187,204194,MOUNT VERNON NAZARENE UNIVERSITY,800 MARTINSBURG RD,MOUNT VERNON,OH,43050,9500,(740) 392-6868
662,206695,YOUNGSTOWN STATE UNIVERSITY,ONE UNIVERSITY PLAZA,YOUNGSTOWN,OH,44555,0001,(877) 468-6978
731,480532,ROSS MEDICAL EDUCATION CENTER-ONTARIO,2150 W 4TH ST,ONTARIO,OH,44906,NOT AVAILABLE,(419) 747-2206
1686,203146,HOBART INSTITUTE OF WELDING TECHNOLOGY,400 TRADE SQUARE EAST,TROY,OH,45373,2400,(937) 332-9500
2268,405012,OHIO STATE SCHOOL OF COSMETOLOGY-HEATH,"789 HEBRON ROAD, STE J",HEATH,OH,43056,NOT AVAILABLE,(614) 252-5252
3502,453756,OHIO MEDIA SCHOOL-COLUMBUS,"5330 EAST MAIN ST., SUITE 200",COLUMBUS,OH,43213,NOT AVAILABLE,(614) 655-5250
4810,452887,ELITE WELDING ACADEMY LLC,9740 NEAR DRIVE,CINCINNATI,OH,45246,1013,(513) 874-1410
6545,494773,DAYTON SCHOOL OF MEDICAL MASSAGE - COLUMBUS SCHOOL OF MEDICAL MASSAGE,4936 BLAZER PARKWAY,DUBLIN,OH,43017,3305,NOT AVAILABLE
256,202514,DEFIANCE COLLEGE,701 N CLINTON ST.,DEFIANCE,OH,43512,NOT AVAILABLE,(419) 784-4010
335,203599,LAKELAND COMMUNITY COLLEGE,7700 CLOCKTOWER DRIVE,KIRTLAND,OH,44094,5198,(440) 525-7000
562,418205,CAREER AND TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,150 PRICE RD,NEWARK,OH,43055,3399,(740) 364-2280
650,205090,FIRELANDS REGIONAL MEDICAL CENTER SCHOOL OF NURSING,1912 HAYES AVE,SANDUSKY,OH,44870,4788,(419) 557-7110
791,204477,NORTHEAST OHIO MEDICAL UNIVERSITY,4209 STATE ROUTE 44,ROOTSTOWN,OH,44272,0095,(800) 686-2511
2272,411754,CLEVELAND CLINIC HEALTH SYSTEM-SCHOOL OF DIAGNOSTIC IMAGING,18901 LAKESHORE BLVD,EUCLID,OH,44119,NOT AVAILABLE,(216) 692-7512
3509,204440,NORTHWEST STATE COMMUNITY COLLEGE,22600 STATE ROUTE 34,ARCHBOLD,OH,43502,9542,(419) 267-5511
3809,375540,TOLEDO ACADEMY OF BEAUTY CULTURE-EAST,3341 NAVARRE AVE.,OREGON,OH,43616,NOT AVAILABLE,(419) 693-7257
3900,206613,WRIGHT STATE UNIVERSITY-LAKE CAMPUS,7600 LAKE CAMPUS DRIVE,CELINA,OH,45822,2952,(419) 586-0300
4186,410797,OHIO MEDIA SCHOOL-VALLEY VIEW,"9885 ROCKSIDE RD., SUITE 160",VALLEY VIEW,OH,44125,4220,(216) 503-5900
5383,205027,PONTIFICAL COLLEGE JOSEPHINUM,7625 N HIGH STREET,COLUMBUS,OH,43235,1499,(614) 885-5585
5440,206622,XAVIER UNIVERSITY,3800 VICTORY PARKWAY,CINCINNATI,OH,45207,1092,(513) 745-3000
5520,449700,DAYTON SCHOOL OF MEDICAL MASSAGE,4457 FAR HILLS AVE,DAYTON,OH,45429,NOT AVAILABLE,(937) 294-6994
88,483920,LABARBERIA INSTITUTE OF HAIR,1633 GOLDEN GATE PLAZA,MAYFIELD HTS,OH,44124,NOT AVAILABLE,(440) 565-7525
305,457873,FOUR COUNTY CAREER CENTER,22-900 STATE RTE 34,ARCHBOLD,OH,43502,NOT AVAILABLE,(419) 267-3331
336,206181,TRI-RIVERS CAREER CENTER,2222 MARION - MT. GILEAD RD,MARION,OH,43302,8914,(740) 389-4682 EXT 5500
591,407568,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-BOARDMAN,615 BOARDMAN-CANFIELD RD,BOARDMAN,OH,44512,NOT AVAILABLE,(330) 782-3395 EXT 1105
793,205443,SHAWNEE STATE UNIVERSITY,940 SECOND ST,PORTSMOUTH,OH,45662,NOT AVAILABLE,(740) 354-3205
1392,439899,ROSEDALE BIBLE COLLEGE,2270 ROSEDALE RD,IRWIN,OH,43029,NOT AVAILABLE,(740) 857-1311
2044,441645,BROWN AVEDA INSTITUTE-MENTOR,8816 MENTOR AVE,MENTOR,OH,44060,NOT AVAILABLE,(440) 255-9494 EXT 246
2203,204857,OHIO UNIVERSITY-MAIN CAMPUS,020 CHUBB HALL,ATHENS,OH,45701,2979,(740) 593-1000
2265,390905,POLARIS CAREER CENTER,7285 OLD OAK BLVD,MIDDLEBURG HEIGHTS,OH,44130,3375,(440) 891-7600
2665,456065,PAUL MITCHELL THE SCHOOL-CLEVELAND,10735 RAVENNA RD,TWINSBURG,OH,44087,NOT AVAILABLE,(330) 963-0119
3576,201885,UNIVERSITY OF CINCINNATI-MAIN CAMPUS,2624 CLIFTON AVENUE,CINCINNATI,OH,45221,0063,(513) 556-6000
3813,407489,MAHONING COUNTY CAREER AND TECHNICAL CENTER,7300 N PALMYRA RD.,CANFIELD,OH,44406,9710,(330) 729-4100
3825,452540,COMMUNITY TECHNOLOGY LEARNING CENTER OF PORTAGE,243 S PROSPECT STREET,RAVENNA,OH,44266,NOT AVAILABLE,(330) 296-8720 EXT 103
3889,203678,JAMES A RHODES STATE COLLEGE,4240 CAMPUS DR,LIMA,OH,45804,NOT AVAILABLE,(419) 995-8320
4019,206507,WILMINGTON COLLEGE,1870 QUAKER WAY,WILMINGTON,OH,45177,NOT AVAILABLE,(800) 341-9318
4021,205966,SOUTHERN STATE COMMUNITY COLLEGE,100 HOBART DRIVE,HILLSBORO,OH,45133,9406,(937) 393-3431
4563,204176,MOUNT CARMEL COLLEGE OF NURSING,127 SO. DAVIS AVE,COLUMBUS,OH,43222,1504,(614) 234-5800
5810,201681,CENTRAL SCHOOL OF PRACTICAL NURSING,"4700 ROCKSIDE ROAD, SUMMIT I, SUITE 250",INDEPENDENCE,OH,44131,0000,(216) 901-4400
6504,494250,VALLEY COLLEGE-CLEVELAND,8700 BROOKPARK ROAD,CLEVELAND,OH,44129,6810,(216) 453-8201
583,375373,KNOX COUNTY CAREER CENTER,308 MARTINSBURG RD,MOUNT VERNON,OH,43050,NOT AVAILABLE,(740) 393-2933
1687,203085,HEIDELBERG UNIVERSITY,310 E MARKET ST,TIFFIN,OH,44883,2462,(419) 448-2000
5097,203438,CASAL AVEDA INSTITUTE,5555 YOUNGSTOWN WARREN RD UNIT 606,NILES,OH,44446,NOT AVAILABLE,(330) 792-6504 EXT 103
6452,493521,GLOBAL TECH COLLEGE,4346 SECOR ROAD,TOLEDO,OH,43623,4234,(567) 377-7010
47,485908,ANTIOCH UNIVERSITY ONLINE,900 DAYTON STREET,YELLOW SPRINGS,OH,45387,NOT AVAILABLE,(937) 769-1352
590,407461,EASTLAND-FAIRFIELD CAREER AND TECHNICAL SCHOOLS,4300 AMALGAMATED PLACE,GROVEPORT,OH,43125,9236,(614) 836-4541
666,206446,WASHINGTON STATE COMMUNITY COLLEGE,710 COLEGATE DR,MARIETTA,OH,45750,NOT AVAILABLE,(740) 374-8716
1683,201821,THE CHRIST COLLEGE OF NURSING AND HEALTH SCIENCES,2139 AUBURN AVENUE,CINCINNATI,OH,45219,2989,(513) 585-2401
2149,206084,UNIVERSITY OF TOLEDO,2801 W BANCROFT,TOLEDO,OH,43606,3390,(800) 586-5336
3824,452373,ATA COLLEGE-CINCINNATI,"225 PICTORIA DRIVE, SUITE 200",CINCINNATI,OH,45246,NOT AVAILABLE,(513) 671-1920
3890,202763,THE UNIVERSITY OF FINDLAY,1000 NORTH MAIN STREET,FINDLAY,OH,45840,3653,(419) 422-8313
3978,480523,ROSS MEDICAL EDUCATION CENTER-DAYTON,4490 BRANDT PIKE,DAYTON,OH,45424,NOT AVAILABLE,(937) 235-0510
4927,245892,ANTIOCH UNIVERSITY-MIDWEST,900 DAYTON ST,YELLOW SPRINGS,OH,45387,NOT AVAILABLE,(937) 769-1800
5809,201469,BRYANT & STRATTON COLLEGE-PARMA,12955 SNOW RD,PARMA,OH,44130,3151,(216) 265-3151
390,204769,THE SPA SCHOOL,5050 N HIGH,COLUMBUS,OH,43214,NOT AVAILABLE,(614) 252-5252
1852,202888,GERBERS AKRON BEAUTY SCHOOL,1915 WEST MARKET ST. SUITE 800,AKRON,OH,44313,NOT AVAILABLE,(330) 867-6200
2148,204501,OBERLIN COLLEGE,70 N PROFESSOR ST,OBERLIN,OH,44074,NOT AVAILABLE,(440) 775-8411
3068,490692,CINCINNATI SCHOOL OF BARBERING & HAIR DESIGN,6500 COLERAIN AVENUE,CINCINNATI,OH,45239,NOT AVAILABLE,(513) 923-3385
3511,202523,DENISON UNIVERSITY,100 WEST COLLEGE STREET,GRANVILLE,OH,43023,NOT AVAILABLE,(740) 587-0810
3875,204255,ZANE STATE COLLEGE,1555 NEWARK RD,ZANESVILLE,OH,43701,2626,(740) 588-5000
3903,418250,WASHINGTON COUNTY CAREER CENTER-ADULT TECHNICAL TRAINING,21740 STATE ROUTE 676,MARIETTA,OH,45750,NOT AVAILABLE,(740) 373-6283
4351,365240,GREENE COUNTY VOCATIONAL SCHOOL DISTRICT,532 INNOVATION DRIVE,XENIA,OH,45385,9545,(937) 372-6941
5100,203535,KENYON COLLEGE,KENYON COLLEGE,GAMBIER,OH,43022,NOT AVAILABLE,(740) 427-5000
