OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE
5601,151458,INTERNATIONAL BUSINESS COLLEGE-FORT WAYNE,5699 COVENTRY LANE,FORT WAYNE,IN,46804,7145,NOT AVAILABLE
5792,150941,HUNTINGTON UNIVERSITY,2303 COLLEGE AVE,HUNTINGTON,IN,46750,NOT AVAILABLE,(260) 356-6000
6132,152451,SAINT MEINRAD SCHOOL OF THEOLOGY,200 HILL DRIVE,ST. MEINRAD,IN,47577,NOT AVAILABLE,(812) 357-6611
2199,152336,UNIVERSITY OF SAINT FRANCIS-FORT WAYNE,2701 SPRING ST,FORT WAYNE,IN,46808,3994,(260) 399-7700
2662,449889,AMERICAN COLLEGE OF EDUCATION,"101 WEST OHIO STREET, SUITE 1200",INDIANAPOLIS,IN,46204,NOT AVAILABLE,(800) 280-0307
2778,150288,CONCORDIA THEOLOGICAL SEMINARY,6600 N CLINTON ST,FORT WAYNE,IN,46825,4996,(260) 452-2100
2777,152275,RAVENSCROFT BEAUTY COLLEGE,4530 LAHMEYER ROAD,FORT WAYNE,IN,46835,NOT AVAILABLE,(260) 486-8868
4013,481863,ROSS MEDICAL EDUCATION CENTER-KOKOMO,196 EAST SOUTHWAY BOULEVARD,KOKOMO,IN,46902,3650,(765) 453-4864
4457,150987,IVY TECH COMMUNITY COLLEGE,50 W. FALL CREEK PARKWAY N. DRIVE,INDIANAPOLIS,IN,46208,5752,(317) 921-4800
4733,482370,NATIONAL AMERICAN UNIVERSITY-INDIANAPOLIS,"3600 WOODVIEW TRACE, SUITE 200",INDIANAPOLIS,IN,46268,3167,(317) 810-8100
5381,150145,BETHEL UNIVERSITY,1001 BETHEL CIRCLE,MISHAWAKA,IN,46545,5591,(574) 807-7000
1118,152628,VINCENNES BEAUTY COLLEGE,12 S SECOND ST,VINCENNES,IN,47591,NOT AVAILABLE,(812) 882-1086
2201,152390,SAINT MARY'S COLLEGE,133 LE MANS HALL,NOTRE DAME,IN,46556,NOT AVAILABLE,(574) 284-4000
4137,484349,ROSS MEDICAL EDUCATION CENTER-EVANSVILLE,227 N. GREEN RIVER ROAD,EVANSVILLE,IN,47715,2405,(812) 475-9685
2196,151786,MARIAN UNIVERSITY,3200 COLD SPRING RD,INDIANAPOLIS,IN,46222,1997,(317) 955-6000
3946,151102,PURDUE UNIVERSITY FORT WAYNE,2101 E COLISEUM BLVD,FORT WAYNE,IN,46805,1499,(260) 481-4739
6490,494029,LIL LOU'S BEAUTY AND BARBER COLLEGE-HAMMOND,5625 HOHMAN AVENUE,HAMMOND,IN,46320,1954,(219) 884-9954
4386,150066,ANDERSON UNIVERSITY,1100 E 5TH ST,ANDERSON,IN,46012,3495,(765) 649-9071
4456,150774,HOLY CROSS COLLEGE,54515 STATE ROAD 933 NORTH,NOTRE DAME,IN,46556,0308,(574) 239-8377
2202,152530,TAYLOR UNIVERSITY,236 W READE AVE,UPLAND,IN,46989,1001,(765) 998-2751
6491,494038,INDIANA WESLEYAN UNIVERSITY - MARION DESIGN CO.,302 S WASHINGTON STREET,MARION,IN,46952,4003,NOT AVAILABLE
246,488961,ROSS MEDICAL EDUCATION CENTER-LAFAYETTE,2621 MAPLE POINT DRIVE,LAFAYETTE,IN,47905,5159,(765) 755-0048
499,460109,ROSS MEDICAL EDUCATION CENTER-GRANGER,445 E UNIVERSITY DR,GRANGER,IN,46530,NOT AVAILABLE,(574) 273-4479
1958,457572,SUMMIT SALON ACADEMY,1944 EAST 53RD STREET,ANDERSON,IN,46013,NOT AVAILABLE,(765) 649-5555
2200,152381,SAINT MARY-OF-THE-WOODS COLLEGE,1 ST MARY OF WOODS COLL,SAINT MARY OF THE WOODS,IN,47876,1099,(812) 535-5151
2548,151661,LINCOLN COLLEGE OF TECHNOLOGY-INDIANAPOLIS,7225 WINTON DRIVE - BUILDING 128,INDIANAPOLIS,IN,46268,NOT AVAILABLE,(317) 632-5553 EXT 40400
3399,475741,CHAMBERLAIN UNIVERSITY-INDIANA,"9100 KEYSTONE CROSSING, SUITE 300",INDIANAPOLIS,IN,46240,NOT AVAILABLE,(317) 816-7335
3952,151333,INDIANA UNIVERSITY-KOKOMO,2300 S WASHINGTON ST,KOKOMO,IN,46902,9003,(765) 453-2000
207,488129,TEXTURES INSTITUTE OF COSMETOLOGY,8325 NORTH MICHIGAN ROAD,INDIANAPOLIS,IN,46268,3635,(317) 824-1400
1017,451228,MYCOMPUTERCAREER.COM,"2601 FORTUNE CIRCLE DR E, SUITE 100C",INDIANAPOLIS,IN,46241,NOT AVAILABLE,(919) 813-6266
2780,368036,ALEXANDRIA SCHOOL OF SCIENTIFIC THERAPEUTICS,809 S HARRISON ST,ALEXANDRIA,IN,46001,0287,(765) 724-9152
3478,488420,INDIANA WELLNESS COLLEGE,"10585 N. MERIDIAN STREET, SUITE 102",INDIANAPOLIS,IN,46290,NOT AVAILABLE,(317) 376-8640
3854,150048,ANCILLA COLLEGE,9601 S. UNION ROAD,DONALDSON,IN,46513,0001,(574) 936-8898
3947,151379,INDIANA UNIVERSITY-SOUTHEAST,4201 GRANT LINE RD,NEW ALBANY,IN,47150,NOT AVAILABLE,(812) 941-2333
1237,150765,J MICHAEL HARROLD BEAUTY ACADEMY,2232 WABASH AVE,TERRE HAUTE,IN,47807,NOT AVAILABLE,(812) 232-8334
4385,151360,INDIANA UNIVERSITY-NORTHWEST,3400 BROADWAY,GARY,IN,46408,1197,(219) 980-6501
4387,150163,BUTLER UNIVERSITY,4600 SUNSET AVE,INDIANAPOLIS,IN,46208,NOT AVAILABLE,(317) 940-8000
5648,414878,TRINE UNIVERSITY-REGIONAL/NON-TRADITIONAL CAMPUSES,9910 DUPONT CIRCLE DRIVE EAST,FORT WAYNE,IN,46825,NOT AVAILABLE,(260) 483-4949
6508,494296,RELAY GRADUATE SCHOOL OF EDUCATION - INDIANA,1630 NORTH MERIDIAN STREET SUITE 450,INDIANAPOLIS,IN,46202,1429,NOT AVAILABLE
2783,151777,MANCHESTER UNIVERSITY,604 E. COLLEGE AVE,NORTH MANCHESTER,IN,46962,NOT AVAILABLE,(260) 982-5000
825,482486,DEVRY UNIVERSITY-INDIANA,8488 GEORGIA STREET,MERRILLVILLE,IN,46410,NOT AVAILABLE,(219) 736-7440
2784,143233,BETHANY THEOLOGICAL SEMINARY,615 NATIONAL RD W,RICHMOND,IN,47374,4019,(765) 983-1800 EXT 1808
3375,486752,ROSS MEDICAL EDUCATION CENTER-MUNCIE,411 W. RIGGIN ROAD,MUNCIE,IN,47303,6413,(765) 282-1950
700,150136,BALL STATE UNIVERSITY,2000 UNIVERSITY AVE,MUNCIE,IN,47306,NOT AVAILABLE,(765) 289-1241
1536,151467,INTERNATIONAL BUSINESS COLLEGE-INDIANAPOLIS,7205 SHADELAND STATION,INDIANAPOLIS,IN,46256,3954,(317) 813-2300
4388,150215,CHRISTIAN THEOLOGICAL SEMINARY,1000 W 42ND ST,INDIANAPOLIS,IN,46208,3301,(317) 924-1331
6252,488776,JOHN PATRICK UNIVERSITY OF HEALTH AND APPLIED SCIENCES,"100 EAST WAYNE STREET, SUITE 140",SOUTH BEND,IN,46601,2352,(574) 232-2408
2372,151962,MID-AMERICA COLLEGE OF FUNERAL SERVICE,3111 HAMBURG PKE,JEFFERSONVILLE,IN,47130,NOT AVAILABLE,(812) 288-8878
3143,494029,LIL LOU'S BEAUTY AND BARBER COLLEGE-HAMMOND,5625 HOHMAN AVENUE,HAMMOND,IN,46320,1954,(219) 554-3993
6339,492962,INDIANA INSTITUTE OF TECHNOLOGY-COLLEGE OF PROFESSIONAL STUDIES,1600 E. WASHINGTON BLVD.,FORT WAYNE,IN,46803,NOT AVAILABLE,(260) 422-5561
100,457226,HORIZON UNIVERSITY,7700 INDIAN LAKE ROAD,INDIANAPOLIS,IN,46236,2622,(800) 553-4674
2779,150853,PJ'S COLLEGE OF COSMETOLOGY-CLARKSVILLE,1414 BLACKISTON MILL RD,CLARKSVILLE,IN,47129,NOT AVAILABLE,(812) 285-8805
5212,459392,THE SALON PROFESSIONAL ACADEMY-EVANSVILLE,5545 VOGEL RD,EVANSVILLE,IN,47715,NOT AVAILABLE,(812) 437-8772
